"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.336690958E0,-8.288240433E-1,-6.639767289E-1,6.905665398E-1,1.266766173E0
5.341666375E0,-9.907770157E-1,-4.505623579E-1,6.466350555E-1,1.266010438E0
5.346641791E0,-1.209695816E0,-3.977997899E-1,4.390614033E-1,1.346990555E0
5.351617208E0,-1.423405647E0,-3.328756988E-1,6.377613544E-2,1.463201033E0
5.356592625E0,-1.521978378E0,-2.360337377E-1,-3.255798221E-1,1.574208477E0
5.361568041E0,-1.548655510E0,-2.263230383E-1,-5.564374924E-1,1.661077569E0
5.366543458E0,-1.675749779E0,-2.891274691E-1,-6.955155730E-1,1.837246289E0
5.371518875E0,-1.864924431E0,-4.004094005E-1,-7.903741002E-1,2.064694176E0
5.376494291E0,-2.030086517E0,-4.786597192E-1,-9.361795187E-1,2.286219256E0
5.381469708E0,-2.137821198E0,-5.523658991E-1,-9.748268127E-1,2.413643485E0
5.386445125E0,-2.245591640E0,-6.022784710E-1,-8.585968018E-1,2.478428865E0
5.391420541E0,-2.372478962E0,-5.998963118E-1,-6.262000799E-1,2.525996546E0
5.396395958E0,-2.566229343E0,-5.788677335E-1,-3.642083406E-1,2.655799053E0
5.401371375E0,-2.764526367E0,-5.486585498E-1,-1.687887907E-1,2.823494625E0
5.406346791E0,-2.819086075E0,-5.041132569E-1,-4.490864277E-2,2.864156640E0
5.411322208E0,-2.773113251E0,-4.784289896E-1,-1.187324524E-2,2.814105963E0
5.416297625E0,-2.717542648E0,-4.762446880E-1,-9.879076481E-2,2.760725749E0
5.421273041E0,-2.594932079E0,-4.733554721E-1,-2.535982132E-1,2.649915084E0
5.426248458E0,-2.371843815E0,-4.456002712E-1,-3.667675257E-1,2.441049181E0
5.431223875E0,-2.010133743E0,-4.742895961E-1,-4.050800800E-1,2.104680061E0
5.436199291E0,-1.720413208E0,-5.599390864E-1,-4.113692641E-1,1.855418567E0
5.441175624E0,-1.569524765E0,-6.697874665E-1,-4.380877614E-1,1.761801386E0
5.446151041E0,-1.542946815E0,-7.183533311E-1,-5.183402896E-1,1.779155148E0
5.451126457E0,-1.554442406E0,-7.060304284E-1,-6.087790728E-1,1.812562307E0
5.456101874E0,-1.637454033E0,-6.137676239E-1,-6.709506512E-1,1.873003252E0
5.461077291E0,-1.815808296E0,-5.132673383E-1,-6.665953398E-1,2.001237736E0
5.466052707E0,-2.065502167E0,-4.664231241E-1,-6.195722222E-1,2.206290885E0
5.471028124E0,-2.271754742E0,-4.678288102E-1,-6.442785263E-1,2.407244944E0
5.476003541E0,-2.386895657E0,-4.353558123E-1,-6.780778170E-1,2.519244943E0
5.480978957E0,-2.382431507E0,-3.540368378E-1,-6.824312210E-1,2.503404550E0
5.485954374E0,-2.416387081E0,-2.616865039E-1,-6.812278032E-1,2.524178613E0
5.490929791E0,-2.383548260E0,-3.205536604E-1,-6.218355894E-1,2.484096708E0
5.495905207E0,-2.284019947E0,-4.346519113E-1,-5.043364167E-1,2.379080626E0
5.500880624E0,-2.098740101E0,-4.793979824E-1,-4.344112873E-1,2.196188881E0
5.505856041E0,-1.808619499E0,-4.692302942E-1,-2.070375085E-1,1.879932470E0
5.510831457E0,-1.523721695E0,-5.336354971E-1,1.962740421E-1,1.626351176E0
5.515806874E0,-1.320493698E0,-6.303145885E-1,6.605751514E-1,1.605415715E0
5.520782291E0,-1.256132126E0,-7.317525148E-1,1.056843281E0,1.797288897E0
5.525757707E0,-1.349523544E0,-7.960333824E-1,1.308996439E0,2.041654873E0
5.530733124E0,-1.523897171E0,-7.904762030E-1,1.393537402E0,2.211122273E0
5.535708541E0,-1.635690689E0,-7.201931477E-1,1.315864801E0,2.219383332E0
5.540683957E0,-1.751949310E0,-6.234027743E-1,1.028464794E0,2.125016997E0
5.545659374E0,-1.834424019E0,-4.949219227E-1,5.744967461E-1,1.984969950E0
5.550634791E0,-1.907102585E0,-4.393390417E-1,-7.789850235E-3,1.957069172E0
5.555610207E0,-1.883955956E0,-3.982636929E-1,-6.374052167E-1,2.028346475E0
5.560585624E0,-1.731690407E0,-3.802374601E-1,-1.214289427E0,2.148913912E0
5.565561041E0,-1.440942764E0,-3.510004282E-1,-1.614672184E0,2.192415018E0
5.570536457E0,-1.112306595E0,-3.054161072E-1,-1.748506308E0,2.094702668E0
5.575511874E0,-8.510284424E-1,-2.769979239E-1,-1.559005141E0,1.797630187E0
5.580487291E0,-7.048358917E-1,-3.329111338E-1,-1.175643682E0,1.410589070E0
5.585462707E0,-6.783561707E-1,-4.449204206E-1,-6.890793443E-1,1.064402000E0
5.590438124E0,-7.570886612E-1,-5.944750309E-1,-2.517771125E-1,9.949751342E-1
5.595413541E0,-8.548297882E-1,-6.911929250E-1,1.226738691E-1,1.106133131E0
5.600388957E0,-8.998203278E-1,-7.355172634E-1,3.487155437E-1,1.213369193E0
5.605364374E0,-1.002088547E0,-7.565799952E-1,4.697144032E-1,1.340606715E0
5.610339791E0,-1.041982651E0,-7.738852501E-1,5.290582180E-1,1.401616503E0
5.615315207E0,-1.153466225E0,-7.590451241E-1,4.935674667E-1,1.466370579E0
5.620290624E0,-1.341228485E0,-6.931360960E-1,2.726795673E-1,1.534172625E0
5.625266041E0,-1.509550095E0,-5.855351686E-1,-1.046651602E-1,1.622512779E0
5.630241457E0,-1.558075905E0,-4.451968670E-1,-5.476633310E-1,1.710478266E0
5.635216874E0,-1.525275230E0,-3.144142628E-1,-9.322899580E-1,1.815071740E0
5.640192291E0,-1.492558479E0,-2.119045258E-1,-1.120363474E0,1.878256813E0
5.645167707E0,-1.546015739E0,-1.423647404E-1,-1.131292582E0,1.921003720E0
5.650143124E0,-1.623385429E0,-2.444136143E-2,-1.166047573E0,1.998910847E0
5.655118541E0,-1.643365860E0,1.229749918E-1,-1.176898479E0,2.025059068E0
5.660093957E0,-1.730389595E0,2.236912251E-1,-1.082954764E0,2.053552273E0
5.665069374E0,-1.898715973E0,2.540205717E-1,-8.894528151E-1,2.112054712E0
5.670044791E0,-2.105209827E0,2.237613201E-1,-6.493146420E-1,2.214404446E0
5.675020207E0,-2.244633198E0,2.000733614E-1,-4.391312003E-1,2.295918934E0
5.679995624E0,-2.297953129E0,2.213277817E-1,-2.637454867E-1,2.323604151E0
5.684971041E0,-2.317894459E0,2.684839964E-1,-5.629283190E-2,2.334070963E0
5.689946457E0,-2.337966442E0,3.318715096E-1,2.023081779E-1,2.370053667E0
5.694921874E0,-2.362976551E0,3.254075050E-1,3.735058308E-1,2.414343561E0
5.699897291E0,-2.306850910E0,2.539479733E-1,3.954173326E-1,2.354231416E0
5.704872655E0,-2.193610668E0,1.845051050E-1,3.161718845E-1,2.223945718E0
5.709848020E0,-2.018552303E0,1.408926249E-1,2.174280882E-1,2.035111571E0
5.714823384E0,-1.848727226E0,1.565215588E-1,8.991169930E-2,1.857518632E0
5.719798749E0,-1.693703651E0,2.169549465E-1,-7.576435804E-2,1.709222556E0
5.724774113E0,-1.577360153E0,2.264354229E-1,-3.178353906E-1,1.624917656E0
5.729749478E0,-1.537931442E0,1.279052496E-1,-6.123898029E-1,1.660305437E0
5.734724843E0,-1.575348854E0,-1.119351387E-2,-9.451534152E-1,1.837162019E0
5.739700207E0,-1.627385139E0,-4.207634926E-2,-1.210979462E0,2.028946541E0
5.744675572E0,-1.603190422E0,4.516124725E-2,-1.300107837E0,2.064591837E0
5.749650936E0,-1.455071449E0,4.990279675E-2,-1.294012189E0,1.947868260E0
5.754626301E0,-1.159272194E0,-1.472061872E-1,-1.302653074E0,1.749996204E0
5.759601666E0,-7.206640244E-1,-4.698493481E-1,-1.335610867E0,1.588701178E0
5.764577030E0,-3.161964417E-1,-7.466671467E-1,-1.273464084E0,1.509702881E0
5.769552395E0,-5.084514618E-2,-8.975276947E-1,-1.035293221E0,1.371121164E0
5.774527759E0,2.335147858E-1,-1.071505785E0,-6.742311716E-1,1.287338912E0
5.779503124E0,6.469335556E-1,-1.360043764E0,-3.816959858E-1,1.553683974E0
5.784478488E0,1.213225365E0,-1.730281711E0,-1.334598064E-1,2.117451795E0
5.789453853E0,1.750491142E0,-2.106677771E0,2.433967590E-1,2.749827713E0
5.794429218E0,2.010074615E0,-2.299090385E0,7.591500282E-1,3.146827819E0
5.799404582E0,2.030569077E0,-2.280147791E0,1.337833166E0,3.333479009E0
5.804379947E0,1.941347122E0,-2.146255493E0,1.750263453E0,3.382109319E0
5.809355311E0,1.819015503E0,-1.993179917E0,2.020620346E0,3.371125949E0
5.814330676E0,1.606203079E0,-1.830241680E0,2.172708273E0,3.263484974E0
5.819306041E0,1.427359581E0,-1.690586329E0,2.230229378E0,3.141553849E0
5.824281405E0,1.272861481E0,-1.607330084E0,2.216982365E0,3.019718058E0
5.829256770E0,1.099621773E0,-1.556192875E0,2.118535042E0,2.849402574E0
5.834232134E0,9.602508545E-1,-1.469942331E0,1.925385594E0,2.605747848E0
5.839207499E0,8.594284058E-1,-1.338812947E0,1.652279735E0,2.293701291E0
5.844182916E0,7.348480225E-1,-1.119616389E0,1.328512788E0,1.886395691E0
5.849158332E0,5.721445084E-1,-8.076537251E-1,9.162776470E-1,1.348784121E0
5.854133749E0,3.282871246E-1,-4.841373563E-1,3.345580101E-1,6.738623584E-1
5.859109166E0,4.640197754E-2,-2.490674853E-1,-4.261049628E-1,4.957350049E-1
5.864084582E0,-2.304239273E-1,-1.303325891E-1,-1.217632890E0,1.246078498E0
5.869059999E0,-4.352445602E-1,-5.528306961E-2,-1.896997690E0,1.947073260E0
5.874035416E0,-5.968389511E-1,3.909611702E-2,-2.479269028E0,2.550396077E0
5.879010832E0,-7.152643204E-1,1.056583524E-1,-2.902919531E0,2.991606347E0
5.883986249E0,-8.383693695E-1,1.019857526E-1,-3.130630016E0,3.242546621E0
5.888961666E0,-9.326581955E-1,2.865839005E-2,-3.206250191E0,3.339268318E0
5.893937082E0,-8.834085464E-1,-6.604456902E-2,-3.068049431E0,3.193383763E0
5.898912499E0,-7.434015274E-1,-1.771471500E-1,-2.735678673E0,2.840416298E0
5.903887916E0,-5.414237976E-1,-3.046926260E-1,-2.219123363E0,2.304449138E0
5.908863332E0,-3.253202438E-1,-4.588468075E-1,-1.662056684E0,1.754652694E0
5.913838749E0,-1.285066605E-1,-6.116750240E-1,-1.179252863E0,1.334652618E0
5.918814166E0,-5.613231659E-2,-7.542521954E-1,-6.365033984E-1,9.885260681E-1
5.923789582E0,2.745094299E-1,-9.541133642E-1,6.260752678E-2,9.947901494E-1
5.928764999E0,5.380191803E-1,-6.334836483E-1,1.907728910E-1,8.527370445E-1
5.933740416E0,4.238710403E-1,-2.050768137E-1,3.261086941E-1,5.727739857E-1
5.938715832E0,1.477556229E-1,-9.960055351E-2,6.121814251E-1,6.375877129E-1
5.943691249E0,-2.424812317E-1,-1.824630499E-1,8.348355293E-1,8.882793892E-1
5.948666666E0,-5.412998199E-1,-1.516271830E-1,8.139426708E-1,9.891910680E-1
5.953642082E0,-6.533489227E-1,-7.361054420E-2,6.511480808E-1,9.253524465E-1
5.958617499E0,-5.933246613E-1,-1.009855270E-1,3.948599100E-1,7.198239916E-1
5.963592916E0,-4.141225815E-1,-2.522535324E-1,1.887509823E-1,5.203424742E-1
5.968568332E0,-2.258729935E-1,-4.505505562E-1,6.595683098E-2,5.082958945E-1
5.973543749E0,-1.098327637E-1,-5.620198250E-1,9.776902199E-2,5.809374332E-1
5.978519166E0,-4.193210602E-2,-5.916798711E-1,2.261703014E-1,6.348199561E-1
5.983494582E0,1.866340637E-3,-6.496222019E-1,2.736132145E-1,7.048948004E-1
5.988469999E0,8.866310120E-2,-7.453128695E-1,3.588231802E-1,8.319293802E-1
5.993445416E0,1.515827179E-1,-7.593405247E-1,6.578739882E-1,1.016057841E0
5.998420832E0,1.715717316E-1,-6.586275101E-1,1.055650830E0,1.256035721E0
6.003396249E0,1.821250916E-1,-5.104761124E-1,1.351611853E0,1.456231441E0
6.008371666E0,2.310323715E-1,-3.724993467E-1,1.450745106E0,1.515517430E0
6.013347082E0,2.895202637E-1,-2.639623880E-1,1.434948921E0,1.487473204E0
6.018322499E0,3.192863464E-1,-1.467823982E-1,1.390872836E0,1.434578715E0
6.023297916E0,2.773008347E-1,4.100966454E-2,1.347600937E0,1.376446814E0
6.028273332E0,1.014146805E-1,2.466008663E-1,1.243548512E0,1.271813598E0
6.033248749E0,-1.747932434E-1,4.271275997E-1,1.069548965E0,1.164871517E0
6.038224166E0,-4.747476578E-1,5.591493845E-1,8.545132875E-1,1.126155554E0
6.043199582E0,-6.693754196E-1,6.194493771E-1,6.272192001E-1,1.106880711E0
6.048174999E0,-8.018827438E-1,6.708211899E-1,4.591946602E-1,1.141874222E0
6.053150416E0,-9.201860428E-1,7.138222456E-1,4.025768042E-1,1.232214525E0
6.058125832E0,-1.029089928E0,7.153877020E-1,3.707846403E-1,1.307014496E0
6.063101249E0,-1.090338707E0,6.520309448E-1,2.868362665E-1,1.302404658E0
6.068076666E0,-1.017885208E0,4.859265089E-1,1.646312475E-1,1.139876448E0
6.073052082E0,-7.879447937E-1,2.460329533E-1,7.072877884E-2,8.284876415E-1
6.078027499E0,-5.393342972E-1,-7.936954498E-4,-4.837393761E-3,5.393565745E-1
6.083002916E0,-2.815542221E-1,-2.118940353E-1,1.416397095E-2,3.526648271E-1
6.087978332E0,-5.757999420E-2,-3.592245579E-1,1.515281200E-1,3.941046941E-1
6.092953749E0,9.441852570E-2,-4.817227125E-1,3.260030746E-1,5.892789106E-1
6.097929166E0,1.649847031E-1,-6.420518160E-1,4.661167860E-1,8.103797535E-1
6.102904582E0,2.116003036E-1,-7.878606319E-1,5.244431496E-1,9.698142508E-1
6.107879999E0,2.390623093E-1,-8.954942226E-1,6.783767939E-1,1.148588597E0
6.112855416E0,2.521409988E-1,-9.508116841E-1,9.042975903E-1,1.336178159E0
6.117830832E0,2.364587784E-1,-9.540637732E-1,1.154828787E0,1.516502543E0
6.122806249E0,1.776552200E-1,-9.533090591E-1,1.286983490E0,1.611423608E0
6.127781666E0,9.488868713E-2,-9.772145748E-1,1.286725283E0,1.618522209E0
6.132757082E0,7.903957367E-2,-9.969151020E-1,1.192483068E0,1.556310651E0
6.137732499E0,1.156902313E-1,-9.978324175E-1,1.080599785E0,1.475381191E0
6.142707916E0,1.139526367E-1,-1.003803015E0,1.017645240E0,1.433948231E0
6.147683332E0,7.869338989E-2,-9.478355646E-1,9.602282047E-1,1.351526216E0
6.152658749E0,-1.391220093E-2,-8.826751113E-1,8.219633102E-1,1.206205863E0
6.157634166E0,-1.446714401E-1,-8.224614859E-1,5.406631231E-1,9.948313093E-1
6.162609582E0,-2.992000580E-1,-8.434358835E-1,1.354707479E-1,9.051282163E-1
6.167584999E0,-4.535722733E-1,-9.449672699E-1,-3.173112869E-1,1.095160902E0
6.172560416E0,-5.217275620E-1,-1.064363480E0,-7.221852541E-1,1.388027668E0
6.177535832E0,-4.990386963E-1,-1.206038117E0,-1.069581866E0,1.687475312E0
6.182511249E0,-4.239253998E-1,-1.369772911E0,-1.373701811E0,1.985710764E0
6.187486666E0,-2.964553833E-1,-1.546121836E0,-1.648746014E0,2.279636362E0
6.192462082E0,-2.027606964E-1,-1.697022915E0,-1.870723486E0,2.533891283E0
6.197437499E0,-1.332082748E-1,-1.818016648E0,-2.058739185E0,2.749788358E0
6.202412916E0,-1.355524063E-1,-1.923708797E0,-2.189002037E0,2.917320673E0
6.207388332E0,-1.809558868E-1,-1.990515947E0,-2.233034849E0,2.996888955E0
6.212363749E0,-3.075876236E-1,-2.052047729E0,-2.215075731E0,3.035139293E0
6.217339166E0,-4.961652756E-1,-2.060631275E0,-2.116382122E0,2.995238641E0
6.222314582E0,-6.940011978E-1,-2.021139145E0,-1.956210852E0,2.897136863E0
6.227289999E0,-8.867645264E-1,-1.962256670E0,-1.796626568E0,2.804401824E0
6.232265416E0,-1.045794487E0,-1.898333669E0,-1.685221195E0,2.745419331E0
6.237240832E0,-1.228558540E0,-1.853158951E0,-1.607363939E0,2.743569394E0
6.242216249E0,-1.430251122E0,-1.798034906E0,-1.677671909E0,2.844842848E0
6.247191666E0,-1.559984207E0,-1.756670952E0,-1.795696020E0,2.957020080E0
6.252167082E0,-1.675215721E0,-1.690730095E0,-1.947243690E0,3.075170557E0
6.257142499E0,-1.857240677E0,-1.643095732E0,-2.147011995E0,3.280055948E0
6.262117916E0,-2.024656773E0,-1.641980529E0,-2.362021446E0,3.517737969E0
6.267093332E0,-2.067447186E0,-1.725267172E0,-2.592869520E0,3.738162253E0
6.272068749E0,-2.019210339E0,-1.849565506E0,-2.768284321E0,3.893777219E0
6.277044166E0,-2.004335880E0,-1.976610422E0,-2.817144156E0,3.982543443E0
6.282019582E0,-2.037075520E0,-2.034777641E0,-2.610803127E0,3.886681064E0
6.286994999E0,-2.107776165E0,-2.053134203E0,-2.273822308E0,3.718648720E0
6.291970416E0,-2.178131580E0,-2.055861235E0,-1.935158491E0,3.565902548E0
6.296945832E0,-2.233803272E0,-2.047975540E0,-1.632647514E0,3.442327523E0
6.301921249E0,-2.308286190E0,-2.005709648E0,-1.251234651E0,3.304034576E0
6.306896666E0,-2.401570797E0,-1.900595188E0,-7.905886173E-1,3.163042005E0
6.311872082E0,-2.494533539E0,-1.742482305E0,-3.172237873E-1,3.059341937E0
6.316847499E0,-2.620686531E0,-1.546067476E0,4.509484768E-2,3.043083318E0
6.321822916E0,-2.832646370E0,-1.373573184E0,2.396348715E-1,3.157216119E0
6.326798332E0,-3.058609486E0,-1.267592788E0,3.481067419E-1,3.329123273E0
6.331773749E0,-3.174244404E0,-1.208238840E0,5.045691729E-1,3.433694611E0
6.336749166E0,-3.194046497E0,-1.147073269E0,7.759132385E-1,3.481343342E0
6.341724582E0,-3.108575344E0,-1.088804483E0,9.804644585E-1,3.436574810E0
6.346699999E0,-2.951404095E0,-1.014674187E0,9.796048403E-1,3.271081699E0
6.351675416E0,-2.832562447E0,-9.776617289E-1,8.068400621E-1,3.103260117E0
6.356650832E0,-2.771037102E0,-1.001642466E0,5.764667988E-1,3.002373764E0
6.361626249E0,-2.661415100E0,-1.038474679E0,3.880388737E-1,2.883077204E0
6.366601666E0,-2.436679840E0,-1.059185266E0,2.789628506E-1,2.671535578E0
6.371577082E0,-2.144706249E0,-1.106909037E0,2.199972868E-1,2.423512186E0
6.376552499E0,-1.881169319E0,-1.268160105E0,1.631650925E-1,2.274566092E0
6.381527916E0,-1.646031380E0,-1.471718073E0,1.039503813E-1,2.210470328E0
6.386503332E0,-1.367571831E0,-1.646527767E0,4.771924019E-2,2.140930528E0
6.391478749E0,-1.045931816E0,-1.692970276E0,-5.626678467E-5,1.990005458E0
6.396454166E0,-8.008508682E-1,-1.674179792E0,-3.862988949E-2,1.856268396E0
6.401429582E0,-6.371650696E-1,-1.634091616E0,-1.055051088E-1,1.757090226E0
6.406404999E0,-5.549526215E-1,-1.573563337E0,-2.045977116E-1,1.681051520E0
6.411380416E0,-6.021509171E-1,-1.469334483E0,-3.444917202E-1,1.624870486E0
6.416355832E0,-7.405414581E-1,-1.355296612E0,-4.716807008E-1,1.614841553E0
6.421331249E0,-9.558401108E-1,-1.174329638E0,-6.572763920E-1,1.650664313E0
6.426306666E0,-1.243228912E0,-8.687492013E-1,-8.628607392E-1,1.744956148E0
6.431282082E0,-1.616947174E0,-4.763602316E-1,-1.074332118E0,1.998906384E0
6.436257499E0,-2.057694912E0,-1.495537758E-1,-1.239500284E0,2.406831036E0
6.441232916E0,-2.484035492E0,4.090052843E-2,-1.377783775E0,2.840843767E0
6.446208332E0,-2.871993542E0,9.608709812E-2,-1.561289907E0,3.270352551E0
6.451183749E0,-3.183211803E0,8.902820945E-2,-1.809728146E0,3.662769358E0
6.456159166E0,-3.326614380E0,1.887486279E-1,-1.995374680E0,3.883749398E0
6.461134582E0,-3.230314732E0,3.012761474E-1,-1.899993062E0,3.759743903E0
6.466109999E0,-2.985175610E0,2.416442037E-1,-1.515652180E0,3.356615389E0
6.471085416E0,-2.548159599E0,-1.773965359E-2,-9.963364005E-1,2.736077167E0
6.476060832E0,-1.924276829E0,-4.432554245E-1,-4.615075588E-1,2.027882125E0
6.481036249E0,-1.233428001E0,-9.588385224E-1,6.100165844E-2,1.563469587E0
6.486011666E0,-5.619964600E-1,-1.450863957E0,6.203054190E-1,1.675000017E0
6.490987082E0,7.064056396E-2,-1.901843548E0,1.227219582E0,2.264523542E0
6.495962499E0,6.929235458E-1,-2.251650810E0,1.815827608E0,2.974441849E0
6.500937916E0,1.232811928E0,-2.469115973E0,2.300876141E0,3.593103109E0
6.505913332E0,1.647050858E0,-2.604462862E0,2.630370617E0,4.051524764E0
6.510888749E0,1.925936699E0,-2.669450760E0,2.804765701E0,4.324570518E0
6.515864166E0,1.897228241E0,-2.641985178E0,2.862520695E0,4.332849571E0
6.520839582E0,1.637728691E0,-2.437393188E0,2.750623226E0,4.023551783E0
6.525814947E0,1.305602074E0,-1.965530396E0,2.530538321E0,3.459989986E0
6.530790311E0,7.911329269E-1,-1.283813477E0,2.301763296E0,2.751759914E0
6.535765676E0,5.176448822E-2,-6.210481524E-1,2.168651819E0,2.256419970E0
6.540741041E0,-7.732810974E-1,-8.088660240E-2,2.049343586E0,2.191874867E0
6.545716405E0,-1.492345810E0,4.151722491E-1,1.833572507E0,2.400302512E0
6.550691770E0,-2.028798580E0,9.599629641E-1,1.511716962E0,2.706074785E0
6.555667134E0,-2.363493919E0,1.565177560E0,1.141110659E0,3.055817049E0
6.560642499E0,-2.396037102E0,2.113284588E0,7.981463671E-1,3.293023408E0
6.565617863E0,-2.217524052E0,2.548846722E0,4.875321388E-1,3.413461603E0
6.570593228E0,-1.761192799E0,2.777838469E0,1.854103804E-1,3.294322941E0
6.575568593E0,-1.099108696E0,2.786916733E0,-8.906495571E-2,2.997144869E0
6.580543957E0,-2.842082977E-1,2.614485741E0,-2.831119299E-1,2.645082685E0
6.585519322E0,5.444812775E-1,2.331605196E0,-4.060333967E-1,2.428519255E0
6.590494686E0,1.248060226E0,2.008751869E0,-4.287332296E-1,2.403445565E0
6.595470051E0,1.745207787E0,1.730440974E0,-3.701322079E-1,2.485392129E0
6.600445416E0,2.026469231E0,1.519216061E0,-1.869710684E-1,2.539597047E0
6.605420780E0,2.058505058E0,1.326133847E0,1.257189512E-1,2.451913398E0
6.610396145E0,1.970631599E0,1.150470734E0,3.960262537E-1,2.315989768E0
6.615371509E0,1.815507889E0,9.867247343E-1,5.812625885E-1,2.146522954E0
6.620346874E0,1.621880531E0,8.391520977E-1,7.772308588E-1,1.984631076E0
6.625322238E0,1.385018349E0,7.696707249E-1,9.503830671E-1,1.847673355E0
6.630297603E0,1.100230217E0,7.876119018E-1,1.110157013E0,1.750225023E0
6.635272968E0,6.767692566E-1,8.117268085E-1,1.232505322E0,1.623572113E0
6.640248332E0,2.344598770E-1,8.136380911E-1,1.231133103E0,1.494211195E0
6.645223697E0,-1.404743195E-1,8.273026943E-1,1.115369558E0,1.395783663E0
6.650199061E0,-5.196714401E-1,9.345368147E-1,9.515892267E-1,1.431411723E0
6.655174426E0,-8.359794617E-1,1.183691740E0,8.155723810E-1,1.662872847E0
6.660149791E0,-1.141933441E0,1.508574486E0,7.641400099E-1,2.040519277E0
6.665125155E0,-1.408795357E0,1.742742777E0,8.019342422E-1,2.380116651E0
6.670100520E0,-1.521849632E0,1.873097539E0,8.191131353E-1,2.548620612E0
6.675075884E0,-1.404838562E0,1.981740236E0,7.396042347E-1,2.539267645E0
6.680051249E0,-1.125072479E0,2.097759247E0,6.260241270E-1,2.461359004E0
6.685026666E0,-8.549451828E-1,2.154277325E0,5.166988373E-1,2.374619916E0
6.690002082E0,-6.040792465E-1,2.065292358E0,4.836277962E-1,2.205502235E0
6.694977499E0,-2.577533722E-1,1.940814018E0,5.078959465E-1,2.022660166E0
6.699952916E0,1.695203781E-1,1.861933351E0,5.561077595E-1,1.950586784E0
6.704928332E0,5.867242813E-1,1.794864178E0,6.092557907E-1,1.984181296E0
6.709903749E0,9.507789612E-1,1.567113996E0,6.818802357E-1,1.955706410E0
6.714879166E0,1.290390015E0,1.202150702E0,7.837176323E-1,1.929892751E0
6.719854582E0,1.667664528E0,8.379639387E-1,8.577358723E-1,2.054020294E0
6.724829999E0,1.991619110E0,5.884681344E-1,8.755702972E-1,2.253766796E0
6.729805416E0,2.166640282E0,4.669255614E-1,8.756476641E-1,2.383088001E0
6.734780832E0,2.169017792E0,3.817558885E-1,8.913663626E-1,2.375901878E0
6.739756249E0,2.065938950E0,2.752770782E-1,7.983156443E-1,2.231857765E0
6.744731666E0,2.096711159E0,2.622052133E-1,6.202983856E-1,2.202207834E0
6.749707082E0,2.232581139E0,5.147580504E-1,4.095369577E-1,2.327469637E0
6.754682499E0,2.272733688E0,9.084647298E-1,3.517498970E-1,2.472722098E0
6.759657916E0,2.078690529E0,1.233303070E0,5.228703022E-1,2.472930272E0
6.764633332E0,1.746362686E0,1.427970529E0,8.415091038E-1,2.407700154E0
6.769608749E0,1.505330086E0,1.550744891E0,1.121758580E0,2.434988849E0
6.774584166E0,1.470078468E0,1.726596594E0,1.316731811E0,2.622222180E0
