"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.352272043E1,-3.189133108E-1,7.456845604E-3,-4.514054582E-2,3.221784804E-1
1.352520803E1,-3.178480268E-1,1.171789970E-2,-5.366265774E-2,3.225590769E-1
1.352769564E1,-3.178480268E-1,1.704421826E-2,-6.111950055E-2,3.241195255E-1
1.353018324E1,-3.189133108E-1,2.343579940E-2,-6.538055837E-2,3.263886547E-1
1.353267084E1,-3.221091032E-1,2.663159184E-2,-6.964161247E-2,3.306258765E-1
1.353515845E1,-3.253048956E-1,2.769685537E-2,-7.070687413E-2,3.340506743E-1
1.353764605E1,-3.316964805E-1,2.663159184E-2,-6.964161247E-2,3.399731623E-1
1.354013366E1,-3.380880356E-1,2.130527236E-2,-6.644582003E-2,3.452136750E-1
1.354262126E1,-3.466101587E-1,1.384842768E-2,-6.111950055E-2,3.522300021E-1
1.354510886E1,-3.561975360E-1,6.391582079E-3,-5.366265774E-2,3.602738095E-1
1.354759647E1,-3.679154217E-1,-0.000000000E0,-4.514054582E-2,3.706742862E-1
1.355008407E1,-3.806985915E-1,-5.326318089E-3,-3.661843762E-2,3.824927414E-1
1.355257168E1,-3.934817612E-1,-6.391582079E-3,-2.490053698E-2,3.943206633E-1
1.355505928E1,-4.062649310E-1,-5.326318089E-3,-9.986846708E-3,4.064225645E-1
1.355754688E1,-4.169175625E-1,-4.261054564E-3,5.992108025E-3,4.169823927E-1
1.356003449E1,-4.254396558E-1,-2.130527282E-3,2.410159074E-2,4.261271249E-1
1.356252209E1,-4.318312407E-1,1.065263641E-3,4.647212476E-2,4.343259301E-1
1.356500970E1,-4.350270331E-1,3.195791040E-3,7.416898012E-2,4.413159528E-1
1.356749730E1,-4.360923171E-1,4.261054564E-3,1.082574204E-1,4.493487896E-1
1.356998491E1,-4.339617789E-1,6.391582079E-3,1.476721764E-1,4.584438346E-1
1.357247251E1,-4.297007322E-1,8.522109129E-3,1.945437789E-1,4.717654370E-1
1.357496011E1,-4.233091474E-1,1.384842768E-2,2.446111590E-1,4.890981827E-1
1.357744772E1,-4.137217700E-1,2.024000883E-2,3.010701239E-1,5.120728273E-1
1.357993532E1,-4.020038545E-1,2.982738242E-2,3.596596420E-1,5.402331255E-1
1.358242293E1,-3.881554306E-1,4.048001766E-2,4.193144143E-1,5.728244479E-1
1.358491053E1,-3.732417524E-1,5.432844535E-2,4.779039025E-1,6.088128824E-1
1.358739814E1,-3.572627902E-1,6.817687303E-2,5.343628526E-1,6.463965080E-1
1.358988574E1,-3.412838280E-1,8.415582776E-2,5.854955316E-1,6.829069278E-1
1.359237334E1,-3.253048956E-1,1.001347825E-1,6.334323883E-1,7.190875053E-1
1.359486095E1,-3.103911877E-1,1.150484756E-1,6.760429144E-1,7.527369150E-1
1.359734855E1,-2.976080179E-1,1.267663687E-1,7.133271694E-1,7.832470206E-1
1.359983616E1,-2.848248780E-1,1.331579536E-1,7.452850938E-1,8.088919104E-1
1.360232376E1,-2.752375007E-1,1.352884769E-1,7.697861195E-1,8.286309936E-1
1.360481136E1,-2.656501234E-1,1.320926845E-1,7.825692892E-1,8.369188478E-1
1.360729897E1,-2.581932843E-1,1.257011145E-1,7.846998572E-1,8.355946435E-1
1.360978657E1,-2.486059070E-1,1.161137372E-1,7.729819417E-1,8.202367824E-1
1.361227418E1,-2.368880063E-1,1.054610983E-1,7.484808564E-1,7.921247144E-1
1.361476178E1,-2.230395675E-1,9.374319762E-2,7.122619152E-1,7.522309962E-1
1.361724939E1,-2.070606202E-1,8.309056610E-2,6.653903127E-1,7.017994092E-1
1.361973699E1,-1.878858805E-1,7.456845790E-2,6.089313030E-1,6.416064922E-1
1.362222459E1,-1.665806025E-1,6.924213469E-2,5.471460223E-1,5.761183386E-1
1.362471220E1,-1.442100704E-1,6.604634225E-2,4.821649492E-1,5.075841821E-1
1.362719980E1,-1.197090000E-1,6.604634225E-2,4.150533378E-1,4.369915757E-1
1.362968741E1,-9.627319872E-2,6.924213469E-2,3.500722647E-1,3.696127602E-1
1.363217501E1,-7.283740491E-2,7.350318879E-2,2.893522382E-1,3.072990792E-1
1.363466261E1,-5.153212696E-2,7.989477366E-2,2.350237966E-1,2.535249887E-1
1.363715022E1,-3.129211813E-2,8.202529699E-2,1.870869249E-1,2.066612288E-1
1.363963782E1,-1.424790081E-2,8.202529699E-2,1.466069072E-1,1.685963739E-1
1.364212543E1,-3.994738800E-4,7.669898123E-2,1.135837361E-1,1.370553115E-1
1.364461303E1,9.187898599E-3,6.498108059E-2,8.801741153E-2,1.097908150E-1
1.364710064E1,1.557948068E-2,4.900212586E-2,6.990792602E-2,8.678160334E-2
1.364958824E1,1.771000773E-2,2.876211889E-2,5.819002539E-2,6.728285749E-2
1.365207584E1,1.451421715E-2,7.456845604E-3,5.179844424E-2,5.430788038E-2
1.365456345E1,7.057371549E-3,-1.278316416E-2,5.286370963E-2,5.484330018E-2
1.365705105E1,-5.725792143E-3,-2.982738242E-2,6.138581783E-2,6.848851048E-2
1.365953866E1,-2.170474641E-2,-4.261054471E-2,7.843003422E-2,9.185872199E-2
1.366202626E1,-4.087949172E-2,-4.687159881E-2,1.029310971E-1,1.202617578E-1
1.366451386E1,-6.431528926E-2,-4.261054471E-2,1.348890066E-1,1.553935618E-1
1.366700147E1,-8.775109053E-2,-3.195790946E-2,1.721732318E-1,1.958703235E-1
1.366948907E1,-1.122521535E-1,-1.384842768E-2,2.147837877E-1,2.427434868E-1
1.367197668E1,-1.356879622E-1,8.522109129E-3,2.616553903E-1,2.948684328E-1
1.367446428E1,-1.580584943E-1,3.302317113E-2,3.106575012E-1,3.501158387E-1
1.367695194E1,-1.804290265E-1,5.752423778E-2,3.607248962E-1,4.074139446E-1
1.367943959E1,-2.006690353E-1,7.776424289E-2,4.086617529E-1,4.618655297E-1
1.368192725E1,-2.198437899E-1,9.480846673E-2,4.534028471E-1,5.127319758E-1
1.368441491E1,-2.379532605E-1,1.054610983E-1,4.906870723E-1,5.554436068E-1
1.368690256E1,-2.539322078E-1,1.086568907E-1,5.215796828E-1,5.901976377E-1
1.368939022E1,-2.667153776E-1,1.054610983E-1,5.450155139E-1,6.158742130E-1
1.369187788E1,-2.763027549E-1,9.693899006E-2,5.599291921E-1,6.318710947E-1
1.369436553E1,-2.826943398E-1,8.415582776E-2,5.695165992E-1,6.413637422E-1
1.369685319E1,-2.848248780E-1,6.817687303E-2,5.727123618E-1,6.432516976E-1
1.369934084E1,-2.837595940E-1,5.006739125E-2,5.684512854E-1,6.373092771E-1
1.370182850E1,-2.773680091E-1,2.982738242E-2,5.556681752E-1,6.217634648E-1
1.370431616E1,-2.656501234E-1,7.456845604E-3,5.332975984E-1,5.958455513E-1
1.370680381E1,-2.475406379E-1,-1.597895473E-2,5.013396740E-1,5.593506620E-1
1.370929147E1,-2.241048366E-1,-4.048001766E-2,4.597944319E-1,5.131008958E-1
1.371177913E1,-1.942774504E-1,-6.391581893E-2,4.107922912E-1,4.588891654E-1
1.371426678E1,-1.612542868E-1,-8.628635854E-2,3.553985953E-1,3.996954368E-1
1.371675444E1,-1.239700541E-1,-1.075916290E-1,2.946785688E-1,3.373128991E-1
1.371924209E1,-8.349003643E-2,-1.267663687E-1,2.307627350E-1,2.762095912E-1
1.372172975E1,-4.194475710E-2,-1.438105851E-1,1.647163928E-1,2.226484608E-1
1.372421741E1,-1.464737463E-3,-1.576590240E-1,9.973530471E-2,1.865627088E-1
1.372670506E1,3.795001656E-2,-1.704421788E-1,3.581948951E-2,1.782520012E-1
1.372919272E1,7.523424178E-2,-1.810948253E-1,-2.490053698E-2,1.976753996E-1
1.373168038E1,1.093226820E-1,-1.885516644E-1,-8.029424399E-2,2.322721347E-1
1.373416803E1,1.380847991E-1,-1.906821877E-1,-1.282311082E-1,2.680864143E-1
1.373665569E1,1.604553312E-1,-1.906821877E-1,-1.687111259E-1,3.009469289E-1
1.373914334E1,1.774995476E-1,-1.864211410E-1,-1.985385120E-1,3.250791780E-1
1.374163100E1,1.860216707E-1,-1.789642870E-1,-2.198437899E-1,3.390627818E-1
1.374411866E1,1.860216707E-1,-1.683116555E-1,-2.326269448E-1,3.421230346E-1
1.374660631E1,1.774995476E-1,-1.523326933E-1,-2.379532605E-1,3.336661401E-1
1.374909392E1,1.593900770E-1,-1.310274303E-1,-2.379532605E-1,3.149525970E-1
1.375158152E1,1.316932142E-1,-1.054610983E-1,-2.326269448E-1,2.873681286E-1
1.375406913E1,9.440898895E-2,-7.563371956E-2,-2.219743133E-1,2.527965832E-1
1.375655673E1,5.179844424E-2,-4.154528305E-2,-2.059953511E-1,2.164328395E-1
1.375904433E1,1.731053460E-3,-4.261054564E-3,-1.857553422E-1,1.858122717E-1
1.376153194E1,-5.472791940E-2,3.408843651E-2,-1.601890177E-1,1.726779895E-1
1.376401954E1,-1.186437383E-1,7.563371956E-2,-1.271658540E-1,1.896521832E-1
1.376650715E1,-1.868206114E-1,1.182442605E-1,-8.775109053E-2,2.378737057E-1
1.376899475E1,-2.613890767E-1,1.629853398E-1,-4.087949172E-2,3.107404113E-1
1.377148235E1,-3.391533196E-1,2.066611499E-1,1.238369010E-2,3.973501741E-1
1.377396996E1,-4.190480709E-1,2.471411675E-1,6.777740270E-2,4.911963138E-1
1.377645756E1,-4.957470596E-1,2.812296152E-1,1.253016293E-1,5.835715396E-1
1.377894517E1,-5.681849718E-1,3.089264631E-1,1.796300858E-1,6.712202988E-1
1.378143277E1,-6.331660748E-1,3.281011879E-1,2.307627350E-1,7.495339269E-1
1.378392038E1,-6.896250248E-1,3.376885653E-1,2.786996067E-1,8.168780280E-1
1.378640798E1,-7.364966273E-1,3.408843577E-1,3.213101327E-1,8.728514357E-1
1.378889558E1,-7.727156281E-1,3.366233110E-1,3.585943878E-1,9.159665007E-1
1.379138319E1,-7.950861454E-1,3.291664720E-1,3.905522823E-1,9.450098571E-1
1.379387079E1,-8.046735525E-1,3.174485564E-1,4.171838760E-1,9.603725832E-1
1.379635840E1,-7.982819676E-1,3.046653867E-1,4.384891391E-1,9.603894121E-1
1.379884600E1,-7.759113908E-1,2.950780392E-1,4.534028471E-1,9.458771999E-1
1.380133360E1,-7.375619411E-1,2.876211703E-1,4.619249403E-1,9.165687127E-1
1.380382121E1,-6.842987537E-1,2.833601236E-1,4.640554786E-1,8.740167225E-1
1.380630881E1,-6.150565743E-1,2.844253778E-1,4.619249403E-1,8.201018447E-1
1.380879642E1,-5.340965390E-1,2.908169627E-1,4.523375630E-1,7.579201078E-1
1.381128402E1,-4.424838722E-1,2.993390858E-1,4.363586307E-1,6.897859958E-1
1.381377163E1,-3.423491120E-1,3.099917173E-1,4.161186218E-1,6.216530276E-1
1.381625923E1,-2.379532605E-1,3.227748871E-1,3.894870281E-1,5.590219379E-1
1.381874683E1,-1.314269006E-1,3.344927728E-1,3.607248962E-1,5.091963236E-1
1.382123444E1,-2.596580051E-2,3.462106884E-1,3.287670016E-1,4.781462171E-1
1.382372204E1,7.523424178E-2,3.547327816E-1,2.978743315E-1,4.692809978E-1
1.382620965E1,1.679121852E-1,3.611243665E-1,2.691122293E-1,4.806523713E-1
1.382869725E1,2.510027587E-1,3.643201590E-1,2.456764281E-1,5.060518456E-1
1.383118485E1,3.223754168E-1,3.643201590E-1,2.275669426E-1,5.370677805E-1
1.383367246E1,3.788343966E-1,3.589938581E-1,2.179795653E-1,5.656033779E-1
1.383616006E1,4.203796685E-1,3.526022732E-1,2.147837877E-1,5.892194024E-1
1.383864767E1,4.470112622E-1,3.419496417E-1,2.179795653E-1,6.035426388E-1
1.384113527E1,4.565986395E-1,3.302317262E-1,2.296974659E-1,6.085197091E-1
1.384362288E1,4.512723088E-1,3.206443489E-1,2.478069514E-1,6.065210469E-1
1.384611048E1,4.278365076E-1,3.142527640E-1,2.712427676E-1,5.961304520E-1
1.384859808E1,3.884217441E-1,3.142527640E-1,2.989396155E-1,5.822294605E-1
1.385108569E1,3.351585865E-1,3.174485564E-1,3.298322558E-1,5.673571900E-1
1.385357329E1,2.701774836E-1,3.227748871E-1,3.639206886E-1,5.564330759E-1
1.385606090E1,1.977395564E-1,3.302317262E-1,4.012049139E-1,5.559849890E-1
1.385854850E1,1.221058443E-1,3.366233110E-1,4.384891391E-1,5.661252652E-1
1.386103610E1,4.434159771E-2,3.398191035E-1,4.789691567E-1,5.889436760E-1
1.386352371E1,-3.235738352E-2,3.408843577E-1,5.183839202E-1,6.212656713E-1
1.386601131E1,-1.069258377E-1,3.376885653E-1,5.577986836E-1,6.607617372E-1
1.386849892E1,-1.772332340E-1,3.334275186E-1,5.929523706E-1,7.029779821E-1
1.387098652E1,-2.422143221E-1,3.259706795E-1,6.238450408E-1,7.443838369E-1
1.387347413E1,-3.008038104E-1,3.163833022E-1,6.494113207E-1,7.825064790E-1
1.387596173E1,-3.508712053E-1,3.046653867E-1,6.675208211E-1,8.133361219E-1
1.387844933E1,-3.892207146E-1,2.940127552E-1,6.803039908E-1,8.371079887E-1
1.388093694E1,-4.158523083E-1,2.844253778E-1,6.877608299E-1,8.525525773E-1
1.388342454E1,-4.297007322E-1,2.759032845E-1,6.877608299E-1,8.566097716E-1
1.388591215E1,-4.286354482E-1,2.684464455E-1,6.834998131E-1,8.502728009E-1
1.388839975E1,-4.147870243E-1,2.620548606E-1,6.728471518E-1,8.327330395E-1
1.389088735E1,-3.881554306E-1,2.556632757E-1,6.568682194E-1,8.046764607E-1
1.389337496E1,-3.498059511E-1,2.503369451E-1,6.366282105E-1,7.683282293E-1
1.389586256E1,-3.029343486E-1,2.428801060E-1,6.131923795E-1,7.257856844E-1
1.389835017E1,-2.486059070E-1,2.343579978E-1,5.876260400E-1,6.797300427E-1
1.390083777E1,-1.878858805E-1,2.247706354E-1,5.609944463E-1,6.328804874E-1
1.390332538E1,-1.229047924E-1,2.119874656E-1,5.343628526E-1,5.878672740E-1
1.390581298E1,-5.579318479E-2,1.992042959E-1,5.098618269E-1,5.502311455E-1
1.390830058E1,1.025316212E-2,1.842906028E-1,4.864259958E-1,5.202676264E-1
1.391078819E1,7.310371846E-2,1.683116555E-1,4.651207328E-1,5.000102630E-1
1.391327579E1,1.316932142E-1,1.533979625E-1,4.470112622E-1,4.906048370E-1
1.391576340E1,1.828258783E-1,1.395495385E-1,4.310323000E-1,4.885572833E-1
1.391825100E1,2.265016884E-1,1.278316379E-1,4.161186218E-1,4.907123902E-1
1.392073860E1,2.605901062E-1,1.171789989E-1,4.022701681E-1,4.934160611E-1
1.392322621E1,2.861564457E-1,1.097221524E-1,3.916175365E-1,4.972813661E-1
1.392571381E1,3.010701239E-1,1.054610983E-1,3.830954432E-1,4.985252064E-1
1.392820142E1,3.063964546E-1,1.022653133E-1,3.798996508E-1,4.986589279E-1
1.393068902E1,3.021354079E-1,1.033305749E-1,3.830954432E-1,4.987235016E-1
1.393317663E1,2.893522382E-1,1.065263674E-1,3.937480748E-1,5.001101189E-1
1.393566423E1,2.669816911E-1,1.118526831E-1,4.118575454E-1,5.034052878E-1
1.393815183E1,2.392848432E-1,1.193095297E-1,4.342280924E-1,5.099470917E-1
1.394063944E1,2.041311413E-1,1.288969070E-1,4.608596861E-1,5.202649188E-1
1.394312704E1,1.636511236E-1,1.374190152E-1,4.896217883E-1,5.342238965E-1
1.394561465E1,1.178447902E-1,1.438105851E-1,5.226449966E-1,5.547311705E-1
1.394810225E1,6.777740270E-2,1.480716467E-1,5.546028614E-1,5.780167149E-1
1.395058985E1,1.131842658E-2,1.491369158E-1,5.876260400E-1,6.063615170E-1
1.395307746E1,-4.620581120E-2,1.480716467E-1,6.174534559E-1,6.366387985E-1
1.395556506E1,-1.069258377E-1,1.438105851E-1,6.472808123E-1,6.716301580E-1
1.395805267E1,-1.676458716E-1,1.374190152E-1,6.717818975E-1,7.058895394E-1
1.396054027E1,-2.273006290E-1,1.288969070E-1,6.909566522E-1,7.387158342E-1
1.396302788E1,-2.848248780E-1,1.214400530E-1,7.048050761E-1,7.698201692E-1
1.396551548E1,-3.370227814E-1,1.118526831E-1,7.122619152E-1,7.958721089E-1
1.396800308E1,-3.838943839E-1,1.022653133E-1,7.133271694E-1,8.164978524E-1
1.397049069E1,-4.222438633E-1,9.054741263E-2,7.080008388E-1,8.293092920E-1
1.397297829E1,-4.510059953E-1,7.669898123E-2,6.962829232E-1,8.331260713E-1
1.397546590E1,-4.701807499E-1,6.072002649E-2,6.803039908E-1,8.291986367E-1
1.397795350E1,-4.765723348E-1,4.367581010E-2,6.558029056E-1,8.118535691E-1
1.398044110E1,-4.701807499E-1,2.450106293E-2,6.259755492E-1,7.832723842E-1
1.398292871E1,-4.520712495E-1,3.195791040E-3,5.897566080E-1,7.430958783E-1
1.398541631E1,-4.211786091E-1,-1.917474531E-2,5.492765903E-1,6.924332923E-1
1.398790392E1,-3.796333373E-1,-4.154528305E-2,5.034702420E-1,6.319254433E-1
1.399039152E1,-3.263701499E-1,-6.498108059E-2,4.523375630E-1,5.615596909E-1
1.399287913E1,-2.624543309E-1,-8.841688186E-2,4.012049139E-1,4.875091832E-1
1.399536673E1,-1.889511347E-1,-1.118526831E-1,3.468764722E-1,4.105323873E-1
1.399785433E1,-1.101216301E-1,-1.320926845E-1,2.925480306E-1,3.393517363E-1
1.400034194E1,-2.490053698E-2,-1.502021700E-1,2.382195890E-1,2.827177058E-1
1.400282954E1,6.458161026E-2,-1.629853398E-1,1.849564016E-1,2.548408834E-1
1.400531715E1,1.540637612E-1,-1.715074480E-1,1.327584833E-1,2.660362045E-1
1.400780475E1,2.424806356E-1,-1.736379713E-1,8.375635743E-2,3.097775511E-1
1.401029235E1,3.277017176E-1,-1.715074480E-1,3.901528195E-2,3.719212452E-1
1.401277996E1,4.075964987E-1,-1.629853398E-1,-3.994738800E-4,4.389752685E-1
1.401526756E1,4.810996950E-1,-1.502021700E-1,-3.448791057E-2,5.051801900E-1
1.401775517E1,5.460807681E-1,-1.320926845E-1,-6.111950055E-2,5.651444735E-1
1.402024277E1,6.004092097E-1,-1.129179448E-1,-8.135951310E-2,6.163286881E-1
1.402273038E1,6.440850496E-1,-9.161267430E-2,-9.627319872E-2,6.576526150E-1
1.402521798E1,6.749776602E-1,-6.924213469E-2,-1.058605760E-1,6.867283135E-1
1.402770558E1,6.930871606E-1,-4.793686420E-2,-1.090563685E-1,7.032503442E-1
1.403019319E1,6.962829232E-1,-2.663159184E-2,-1.079910994E-1,7.051107916E-1
1.403268079E1,6.877608299E-1,-8.522109129E-3,-1.015995219E-1,6.952769580E-1
1.403516840E1,6.675208211E-1,5.326318089E-3,-8.988162130E-2,6.735659746E-1
1.403765600E1,6.376934648E-1,1.384842768E-2,-7.390266657E-2,6.421108456E-1
1.404014360E1,5.993439555E-1,1.491369121E-2,-5.366265774E-2,6.019263045E-1
1.404263121E1,5.556681752E-1,8.522109129E-3,-3.022685647E-2,5.565549480E-1
1.404511881E1,5.056007504E-1,-5.326318089E-3,-4.660528619E-3,5.056502833E-1
1.404760642E1,4.544681013E-1,-2.343579940E-2,2.303632535E-2,4.556546544E-1
1.405009402E1,4.012049139E-1,-4.580633715E-2,4.966791719E-2,4.068544032E-1
1.405258162E1,3.468764722E-1,-6.924213469E-2,7.523424178E-2,3.616323428E-1
1.405506923E1,2.957438231E-1,-9.480846673E-2,9.653951973E-2,3.252275098E-1
1.405755683E1,2.478069514E-1,-1.193095297E-1,1.135837361E-1,2.975639665E-1
1.406004444E1,2.051964104E-1,-1.427453309E-1,1.253016293E-1,2.796109702E-1
1.406253204E1,1.689774394E-1,-1.640505940E-1,1.306279600E-1,2.693132680E-1
1.406501965E1,1.402153224E-1,-1.821600795E-1,1.306279600E-1,2.643979862E-1
1.406750725E1,1.189100519E-1,-1.970737725E-1,1.253016293E-1,2.620652029E-1
1.406999485E1,1.061268896E-1,-2.119874656E-1,1.135837361E-1,2.628742425E-1
1.407248246E1,1.008005738E-1,-2.247706354E-1,9.547425061E-2,2.641929725E-1
1.407497006E1,1.039963663E-1,-2.375537902E-1,7.203845680E-2,2.691404590E-1
1.407745767E1,1.125184745E-1,-2.482064217E-1,4.221107066E-2,2.757691233E-1
1.407994527E1,1.295626909E-1,-2.599243224E-1,8.122635074E-3,2.905393629E-1
1.408243288E1,1.508679688E-1,-2.716422379E-1,-3.235738352E-2,3.124062254E-1
1.408492048E1,1.774995476E-1,-2.822948694E-1,-7.709845901E-2,3.422581702E-1
1.408740808E1,2.083922029E-1,-2.918822467E-1,-1.250353158E-1,3.798109877E-1
1.408989569E1,2.382195890E-1,-2.993390858E-1,-1.761679798E-1,4.211740946E-1
1.409238329E1,2.691122293E-1,-3.046653867E-1,-2.294311523E-1,4.667772954E-1
1.409487090E1,2.957438231E-1,-3.046653867E-1,-2.816290855E-1,5.095099101E-1
1.409735850E1,3.191796243E-1,-3.014696240E-1,-3.359575272E-1,5.528354428E-1
1.409984610E1,3.372890949E-1,-2.950780392E-1,-3.881554306E-1,5.928740347E-1
1.410233371E1,3.479417264E-1,-2.865559161E-1,-4.382228255E-1,6.286628531E-1
1.410482131E1,3.511375189E-1,-2.780338228E-1,-4.829638898E-1,6.586763110E-1
1.410730892E1,3.458112180E-1,-2.705769539E-1,-5.234439373E-1,6.832209320E-1
1.410979652E1,3.340933025E-1,-2.663159072E-1,-5.575323701E-1,7.024135825E-1
1.411228412E1,3.127880394E-1,-2.631201148E-1,-5.841639638E-1,7.129628946E-1
1.411477173E1,2.861564457E-1,-2.641853690E-1,-6.044039726E-1,7.190157041E-1
1.411725933E1,2.510027587E-1,-2.695116997E-1,-6.171871424E-1,7.187203280E-1
1.411974694E1,2.083922029E-1,-2.769685388E-1,-6.225134134E-1,7.125039169E-1
1.412223454E1,1.583248079E-1,-2.854906619E-1,-6.203829050E-1,7.010325325E-1
1.412472215E1,1.029310971E-1,-2.940127552E-1,-6.118608117E-1,6.865944683E-1
1.412720975E1,4.540686309E-2,-2.993390858E-1,-5.990776420E-1,6.712374339E-1
1.412969735E1,-1.531316526E-2,-3.036001325E-1,-5.799028873E-1,6.547479608E-1
1.413218496E1,-7.603318989E-2,-3.046653867E-1,-5.585976243E-1,6.408067959E-1
1.413467256E1,-1.356879622E-1,-3.025348783E-1,-5.362271070E-1,6.304586315E-1
1.413716017E1,-1.910816729E-1,-2.972085476E-1,-5.106607676E-1,6.209827260E-1
1.413964777E1,-2.422143221E-1,-2.886864543E-1,-4.861596823E-1,6.151088387E-1
1.414213538E1,-2.858901322E-1,-2.801643312E-1,-4.595280886E-1,6.094188087E-1
1.414462298E1,-3.242396116E-1,-2.705769539E-1,-4.328965247E-1,6.047665788E-1
1.414711058E1,-3.530017436E-1,-2.599243224E-1,-4.073301852E-1,5.984051839E-1
1.414959819E1,-3.753722608E-1,-2.492716908E-1,-3.828291297E-1,5.912688497E-1
1.415208579E1,-3.870901763E-1,-2.354232669E-1,-3.604585826E-1,5.789588146E-1
1.415457340E1,-3.902859688E-1,-2.194443047E-1,-3.391533196E-1,5.616973513E-1
1.415706100E1,-3.838943839E-1,-1.992042959E-1,-3.231743574E-1,5.399063945E-1
1.415954860E1,-3.689807057E-1,-1.757684946E-1,-3.114564717E-1,5.138545112E-1
1.416203621E1,-3.444796205E-1,-1.502021700E-1,-3.039996028E-1,4.833659683E-1
1.416452381E1,-3.146522343E-1,-1.214400530E-1,-3.039996028E-1,4.540588877E-1
1.416701142E1,-2.773680091E-1,-9.267793596E-2,-3.071953952E-1,4.241358546E-1
1.416949902E1,-2.368880063E-1,-6.391581893E-2,-3.146522343E-1,3.990077543E-1
1.417198662E1,-1.932121962E-1,-3.834949061E-2,-3.263701499E-1,3.812074382E-1
1.417447423E1,-1.495363861E-1,-1.491369121E-2,-3.412838280E-1,3.729050821E-1
1.417696183E1,-1.058605760E-1,6.391582079E-3,-3.583280444E-1,3.736927900E-1
1.417944944E1,-6.644582003E-2,2.237053588E-2,-3.775027990E-1,3.839581372E-1
1.418193704E1,-3.129211813E-2,3.515370190E-2,-3.998733461E-1,4.026334218E-1
1.418442465E1,-1.464737463E-3,4.474107176E-2,-4.243744016E-1,4.267288854E-1
1.418691225E1,2.197106183E-2,5.006739125E-2,-4.510059953E-1,4.543081322E-1
1.418939985E1,3.901528195E-2,5.113265663E-2,-4.787028432E-1,4.830042990E-1
1.419188746E1,4.860265180E-2,4.793686420E-2,-5.063996911E-1,5.109802421E-1
1.419437506E1,4.860265180E-2,4.154528305E-2,-5.340965390E-1,5.379101610E-1
1.419686267E1,4.221107066E-2,3.195790946E-2,-5.617933869E-1,5.642826349E-1
1.419935027E1,2.623211779E-2,2.130527236E-2,-5.894902945E-1,5.904581661E-1
1.420183788E1,-3.994738800E-4,9.587372653E-3,-6.139913201E-1,6.140662981E-1
1.420432548E1,-3.768370301E-2,-0.000000000E0,-6.374271512E-1,6.385400806E-1
1.420681308E1,-8.455529809E-2,-7.456845604E-3,-6.576671600E-1,6.631223842E-1
1.420930069E1,-1.399490088E-1,-1.491369121E-2,-6.747113466E-1,6.892340274E-1
1.421178829E1,-1.985385120E-1,-2.237053588E-2,-6.874945164E-1,7.159376311E-1
1.421427590E1,-2.624543309E-1,-2.982738242E-2,-6.938861012E-1,7.424620327E-1
1.421676350E1,-3.285006881E-1,-3.834949061E-2,-6.949513555E-1,7.696367792E-1
1.421925110E1,-3.934817612E-1,-4.580633715E-2,-6.906903386E-1,7.962281462E-1
1.422173871E1,-4.584628344E-1,-5.219791830E-2,-6.800376773E-1,8.218053515E-1
1.422422631E1,-5.202481151E-1,-6.072002649E-2,-6.640587449E-1,8.457653573E-1
1.422671397E1,-5.799028873E-1,-6.711161137E-2,-6.438187361E-1,8.690764593E-1
1.422920163E1,-6.331660748E-1,-7.350318879E-2,-6.182523966E-1,8.879966345E-1
1.423168928E1,-6.800376773E-1,-7.989477366E-2,-5.905555487E-1,9.042069860E-1
1.423417694E1,-7.173219323E-1,-8.522108942E-2,-5.564671159E-1,9.118492418E-1
1.423666459E1,-7.471492887E-1,-8.948214352E-2,-5.213133693E-1,9.154270820E-1
1.423915225E1,-7.695198059E-1,-9.161267430E-2,-4.818986356E-1,9.125677557E-1
1.424163991E1,-7.833682299E-1,-9.161267430E-2,-4.414186180E-1,9.038302174E-1
1.424412756E1,-7.897598147E-1,-9.054741263E-2,-3.988080621E-1,8.893634068E-1
1.424661522E1,-7.876293063E-1,-8.628635854E-2,-3.572627902E-1,8.691616427E-1
1.424910288E1,-7.780419588E-1,-7.989477366E-2,-3.178480268E-1,8.442510483E-1
1.425159053E1,-7.609977126E-1,-7.243792713E-2,-2.794985473E-1,8.139313299E-1
1.425407819E1,-7.375619411E-1,-6.285055727E-2,-2.443448454E-1,7.795205020E-1
1.425656584E1,-7.077345252E-1,-5.113265663E-2,-2.134522051E-1,7.409889004E-1
1.425905350E1,-6.725808382E-1,-3.728422895E-2,-1.868206114E-1,6.990400836E-1
1.426154116E1,-6.342313290E-1,-2.343579940E-2,-1.644500792E-1,6.556237060E-1
1.426402881E1,-5.926860571E-1,-7.456845604E-3,-1.474058628E-1,6.107870785E-1
1.426651647E1,-5.490102768E-1,6.391582079E-3,-1.346226931E-1,5.653108931E-1
1.426900412E1,-5.063996911E-1,2.024000883E-2,-1.261005849E-1,5.222563189E-1
1.427149178E1,-4.637891650E-1,3.302317113E-2,-1.207742617E-1,4.803929035E-1
1.427397944E1,-4.222438633E-1,4.048001766E-2,-1.197090000E-1,4.407479514E-1
1.427646709E1,-3.828291297E-1,4.580633715E-2,-1.218395308E-1,4.043528587E-1
1.427895475E1,-3.466101587E-1,4.687159881E-2,-1.271658540E-1,3.721648872E-1
1.428144241E1,-3.135869801E-1,4.580633715E-2,-1.335574239E-1,3.439078366E-1
