"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.599179780E-1,-9.700108528E0,-7.930793166E-1,1.386841297E0
4.624056860E-1,-9.747992516E0,-7.882909179E-1,1.391629696E0
4.648933940E-1,-9.800664902E0,-7.787141204E-1,1.377264500E0
4.673811030E-1,-9.838972092E0,-8.026561141E-1,1.362899303E0
4.698688110E-1,-9.886856079E0,-8.265981078E-1,1.362899303E0
4.723565190E-1,-9.944316864E0,-8.505401611E-1,1.353322506E0
4.748442280E-1,-9.973047256E0,-8.601169586E-1,1.386841297E0
4.773319360E-1,-9.996989250E0,-8.696937561E-1,1.410783410E0
4.798196440E-1,-1.004487324E1,-8.553285599E-1,1.420360208E0
4.823073530E-1,-1.010712242E1,-8.553285599E-1,1.420360208E0
4.847950610E-1,-1.018852520E1,-8.361749649E-1,1.449090600E0
4.872827690E-1,-1.028429317E1,-8.361749649E-1,1.492186189E0
4.897704780E-1,-1.039442635E1,-8.122329116E-1,1.516128182E0
4.922581860E-1,-1.051892471E1,-8.074445128E-1,1.535281897E0
4.947458940E-1,-1.066257763E1,-8.218097091E-1,1.520916581E0
4.972336030E-1,-1.078228760E1,-8.313865662E-1,1.482609391E0
4.997213110E-1,-1.093072796E1,-8.361749649E-1,1.410783410E0
5.022090190E-1,-1.102170753E1,-7.882909179E-1,1.286284804E0
5.046967280E-1,-1.109832191E1,-7.308300734E-1,1.128267527E0
5.071844360E-1,-1.116535950E1,-6.590040326E-1,9.558850527E-1
5.096721440E-1,-1.120845509E1,-6.111199856E-1,7.404068708E-1
5.121598530E-1,-1.121803188E1,-5.967547894E-1,5.632359385E-1
5.146475610E-1,-1.124676228E1,-5.823895931E-1,4.052186310E-1
5.171352690E-1,-1.127070427E1,-5.871779919E-1,2.615665495E-1
5.196229780E-1,-1.128985786E1,-6.159083843E-1,1.514332592E-1
5.221106860E-1,-1.128506947E1,-6.542156339E-1,5.087678507E-2
5.245983940E-1,-1.127070427E1,-7.212532759E-1,-6.584054790E-3
5.270861030E-1,-1.126591587E1,-8.122329116E-1,-7.362170517E-2
5.295738110E-1,-1.127549267E1,-8.888474107E-1,-1.119289324E-1
5.320615190E-1,-1.128985786E1,-9.654618502E-1,-1.358709484E-1
5.345492280E-1,-1.129943466E1,-1.070806742E0,-1.167173311E-1
5.370369360E-1,-1.128506947E1,-1.113902330E0,-7.362170517E-2
5.395246440E-1,-1.127549267E1,-1.142632723E0,-3.531447425E-2
5.420123530E-1,-1.125633907E1,-1.166574836E0,-2.094926499E-2
5.445000610E-1,-1.126591587E1,-1.214458823E0,-1.616086066E-2
5.469877690E-1,-1.132337666E1,-1.281496406E0,2.992752008E-3
5.494754780E-1,-1.139041424E1,-1.338957310E0,4.129998013E-2
5.519631860E-1,-1.144308662E1,-1.382052898E0,1.083376259E-1
5.544508940E-1,-1.150054741E1,-1.429937005E0,1.753752679E-1
5.569386030E-1,-1.156279755E1,-1.449090600E0,2.136825025E-1
5.594263110E-1,-1.162025833E1,-1.468244195E0,2.615665495E-1
5.619140190E-1,-1.168250751E1,-1.487397790E0,2.615665495E-1
5.644017280E-1,-1.173517990E1,-1.496974587E0,2.328361124E-1
5.668894360E-1,-1.181658268E1,-1.525704980E0,1.705868691E-1
5.693771440E-1,-1.188362026E1,-1.564012289E0,1.274912357E-1
5.718648530E-1,-1.196023464E1,-1.592742682E0,9.876082093E-2
5.743525610E-1,-1.202248383E1,-1.592742682E0,9.876082093E-2
5.768402690E-1,-1.208952141E1,-1.564012289E0,8.439560980E-2
5.793279780E-1,-1.215655899E1,-1.516128182E0,9.397241473E-2
5.818156860E-1,-1.220923138E1,-1.463455796E0,7.960720360E-2
5.843034460E-1,-1.227626896E1,-1.405994892E0,6.045359373E-2
5.867912070E-1,-1.234330654E1,-1.367687702E0,2.693476900E-2
5.892789670E-1,-1.242470932E1,-1.372476101E0,-4.967968538E-2
5.917667280E-1,-1.249174690E1,-1.391629696E0,-1.358709484E-1
5.942544880E-1,-1.253963184E1,-1.405994892E0,-2.029085904E-1
5.967422490E-1,-1.255878544E1,-1.410783410E0,-2.507926226E-1
5.992300090E-1,-1.257315063E1,-1.410783410E0,-2.651578486E-1
6.017177690E-1,-1.263061142E1,-1.382052898E0,-2.029085904E-1
6.042055300E-1,-1.267370701E1,-1.348534107E0,-1.071405262E-1
6.066932900E-1,-1.275032139E1,-1.300650120E0,1.256955881E-2
6.091810510E-1,-1.279820538E1,-1.262342811E0,1.227028370E-1
6.116688110E-1,-1.285566616E1,-1.271919608E0,2.280477136E-1
6.141565710E-1,-1.289397335E1,-1.257554412E0,3.477577865E-1
6.166443320E-1,-1.287481976E1,-1.267131209E0,4.626794755E-1
6.191320920E-1,-1.281257057E1,-1.252766013E0,6.159083843E-1
6.216198530E-1,-1.273595619E1,-1.281496406E0,7.451952696E-1
6.241076130E-1,-1.262582302E1,-1.343745708E0,8.313865662E-1
6.265953740E-1,-1.247738171E1,-1.410783410E0,8.984242082E-1
6.290831340E-1,-1.230978775E1,-1.492186189E0,9.846154451E-1
6.315708940E-1,-1.212782860E1,-1.573589087E0,1.080383539E0
6.340586550E-1,-1.190756226E1,-1.664568782E0,1.166574836E0
