"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.490871990E-1,7.782352448E0,4.105457306E0,-2.415150881E0
7.515750110E-1,7.796717644E0,4.052784920E0,-2.290652514E0
7.540628240E-1,7.839813232E0,3.952228546E0,-2.194884300E0
7.565506360E-1,7.897274494E0,3.870825529E0,-2.079962730E0
7.590384490E-1,7.983465672E0,3.770269156E0,-1.974617839E0
7.615262610E-1,8.093599319E0,3.669712543E0,-1.893214941E0
7.640140740E-1,8.242039680E0,3.564367771E0,-1.797446966E0
7.665018860E-1,8.356961250E0,3.487753391E0,-1.739986062E0
7.689896990E-1,8.428787231E0,3.420715570E0,-1.701678872E0
7.714775110E-1,8.452729225E0,3.358466387E0,-1.682525277E0
7.739653240E-1,8.414422035E0,3.296217203E0,-1.711255670E0
7.764531360E-1,8.337807655E0,3.224391222E0,-1.739986062E0
7.789409490E-1,8.270770073E0,3.133411407E0,-1.797446966E0
7.814287610E-1,8.194155693E0,3.052008629E0,-1.787870169E0
7.839165740E-1,8.170213699E0,2.989759445E0,-1.783081770E0
7.864043860E-1,8.184578896E0,2.961029053E0,-1.739986062E0
7.888921990E-1,8.222886086E0,2.932298422E0,-1.701678872E0
7.913800110E-1,8.285135269E0,2.903568029E0,-1.653794765E0
7.938678240E-1,8.356961250E0,2.889202833E0,-1.615487576E0
7.963556360E-1,8.452729225E0,2.817376852E0,-1.572391987E0
7.988434490E-1,8.491036415E0,2.740762472E0,-1.534084797E0
8.013312610E-1,8.558073997E0,2.640205860E0,-1.490989089E0
8.038190740E-1,8.629899979E0,2.563591480E0,-1.481412292E0
8.063068860E-1,8.711302757E0,2.496553898E0,-1.471835494E0
8.087946990E-1,8.792705536E0,2.453458309E0,-1.462258697E0
8.112825110E-1,8.898050308E0,2.467823505E0,-1.471835494E0
8.137703240E-1,9.008183479E0,2.467823505E0,-1.471835494E0
8.162581360E-1,9.051279068E0,2.491765499E0,-1.505354285E0
8.187459490E-1,9.075222015E0,2.515707493E0,-1.553238392E0
8.212337610E-1,9.036913872E0,2.525284290E0,-1.610699177E0
8.237215740E-1,8.965087891E0,2.539649487E0,-1.663371682E0
8.262093860E-1,8.854954720E0,2.549226284E0,-1.730409265E0
8.286971990E-1,8.749609947E0,2.563591480E0,-1.792658567E0
8.311850110E-1,8.653841972E0,2.549226284E0,-1.859696150E0
8.336728240E-1,8.572439194E0,2.544437885E0,-1.926733851E0
8.361606360E-1,8.553285599E0,2.506130695E0,-2.017713547E0
8.386484490E-1,8.548497200E0,2.467823505E0,-2.099116325E0
8.411362610E-1,8.577227592E0,2.391208887E0,-2.180519104E0
8.436240740E-1,8.605957985E0,2.319382906E0,-2.237980127E0
8.461118860E-1,8.610746384E0,2.242768526E0,-2.314594507E0
8.485996990E-1,8.620323181E0,2.132635117E0,-2.386420488E0
8.510875110E-1,8.644265175E0,1.998559833E0,-2.463035107E0
8.535753240E-1,8.696937561E0,1.874061346E0,-2.501342297E0
8.560631360E-1,8.720879555E0,1.739986062E0,-2.525284290E0
8.585509490E-1,8.696937561E0,1.639429569E0,-2.496553898E0
8.610387610E-1,8.677783966E0,1.558026791E0,-2.472611904E0
8.635265740E-1,8.668207169E0,1.486200690E0,-2.458246708E0
8.660143860E-1,8.634688377E0,1.414374709E0,-2.472611904E0
8.685021990E-1,8.610746384E0,1.361702204E0,-2.467823505E0
8.709900110E-1,8.586804390E0,1.313818216E0,-2.506130695E0
8.734778240E-1,8.567650795E0,1.270722508E0,-2.525284290E0
8.759656360E-1,8.543708801E0,1.241992116E0,-2.544437885E0
8.784534490E-1,8.538920403E0,1.232415318E0,-2.539649487E0
8.809412610E-1,8.510190010E0,1.227626920E0,-2.510919094E0
8.834290740E-1,8.486248016E0,1.198896527E0,-2.434304476E0
8.859168860E-1,8.500613213E0,1.170166135E0,-2.328959703E0
8.884046990E-1,8.548497200E0,1.170166135E0,-2.223614931E0
8.908925110E-1,8.644265175E0,1.174954534E0,-2.108693123E0
8.933803240E-1,8.763975143E0,1.213261724E0,-1.988983035E0
8.958681360E-1,8.869319916E0,1.237203717E0,-1.845330954E0
8.983559490E-1,8.945934296E0,1.299453020E0,-1.749562860E0
9.008437610E-1,9.017760277E0,1.395220995E0,-1.639429569E0
9.033315740E-1,9.056067467E0,1.495777488E0,-1.500565886E0
9.058193860E-1,9.118317604E0,1.596333981E0,-1.318606615E0
9.083071990E-1,9.199720383E0,1.696890473E0,-1.155800819E0
9.107950110E-1,9.276334763E0,1.816600561E0,-1.012148738E0
9.132828240E-1,9.338583946E0,1.974617839E0,-9.020155072E-1
9.157706360E-1,9.352949142E0,2.151788712E0,-7.918822169E-1
9.182584490E-1,9.333795547E0,2.362478495E0,-7.679402232E-1
9.207462610E-1,9.247604370E0,2.606687069E0,-8.014590144E-1
9.232340740E-1,9.127894402E0,2.855684042E0,-8.828618526E-1
9.257218860E-1,8.955511093E0,3.095104218E0,-1.021725535E0
9.282096990E-1,8.783128738E0,3.291428804E0,-1.208473325E0
