"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.674143041E0,-7.007503510E-2,-4.472076893E-2,-7.434701920E-2,1.115254992E-1
4.679118302E0,-1.617517471E-1,-3.482270241E-2,4.250049591E-2,1.708289801E-1
4.684093562E0,-2.579727173E-1,-6.332063675E-2,1.593842506E-1,3.097785746E-1
4.689068822E0,-3.492088318E-1,-8.216547966E-2,2.475838661E-1,4.358850135E-1
4.694044083E0,-3.924455643E-1,-1.102473736E-1,3.119473457E-1,5.133022022E-1
4.699019343E0,-4.499492645E-1,-1.473990679E-1,4.146575928E-1,6.293820343E-1
4.703994604E0,-4.642992020E-1,-1.791124344E-1,4.935598373E-1,7.008968013E-1
4.708969864E0,-4.498710632E-1,-2.148253918E-1,5.487685204E-1,7.414046206E-1
4.713945125E0,-4.162235260E-1,-2.162634134E-1,5.660452843E-1,7.351320639E-1
4.718920385E0,-3.634071350E-1,-2.264041901E-1,5.262899399E-1,6.784575918E-1
4.723895645E0,-3.154125214E-1,-2.499665022E-1,4.342737198E-1,5.920827430E-1
4.728870906E0,-2.436313629E-1,-2.870838642E-1,3.472452164E-1,5.122036962E-1
4.733846166E0,-1.911897659E-1,-2.899422646E-1,2.698760033E-1,4.398330371E-1
4.738821427E0,-1.724147797E-1,-2.923405170E-1,1.685910225E-1,3.789627515E-1
4.743796687E0,-1.489782333E-1,-2.752838135E-1,6.734371185E-2,3.201731836E-1
4.748771947E0,-1.352396011E-1,-2.725793123E-1,-3.395843506E-2,3.061738175E-1
4.753747208E0,-1.359758377E-1,-2.747837305E-1,-1.258025169E-1,3.313937239E-1
4.758722468E0,-1.606979370E-1,-2.726429701E-1,-2.082228661E-1,3.788334437E-1
4.763697729E0,-2.379646301E-1,-2.376018763E-1,-2.380337715E-1,4.119974432E-1
4.768672989E0,-3.102750778E-1,-1.841883659E-1,-2.487316132E-1,4.382503776E-1
4.773648250E0,-3.728408813E-1,-1.506953239E-1,-2.546672821E-1,4.759987689E-1
4.778623510E0,-3.921833038E-1,-1.514286995E-1,-2.462553978E-1,4.872167031E-1
4.783598770E0,-4.257345200E-1,-1.527720690E-1,-2.043356895E-1,4.963287827E-1
4.788574031E0,-4.591474533E-1,-1.451544762E-1,-1.528964043E-1,5.052360995E-1
4.793549291E0,-4.685535431E-1,-9.495961666E-2,-9.198331833E-2,4.868476994E-1
4.798524552E0,-4.922943115E-1,-7.392346859E-2,-3.125476837E-2,4.987937739E-1
4.803499864E0,-5.160579681E-1,-6.758153439E-2,4.356050491E-2,5.222840299E-1
4.808475177E0,-5.494155884E-1,-4.706573486E-2,1.229085922E-1,5.649594624E-1
4.813450489E0,-5.971336365E-1,-2.173352242E-2,2.116370201E-1,6.339015334E-1
4.818425802E0,-6.448059082E-1,2.276730537E-2,2.715516090E-1,7.000237752E-1
4.823401114E0,-6.637859344E-1,2.446579933E-2,3.122272491E-1,7.339592613E-1
4.828376427E0,-6.971721649E-1,2.165353298E-2,3.432121277E-1,7.773753711E-1
4.833351739E0,-7.354345322E-1,-4.793763161E-3,3.787693977E-1,8.272564221E-1
4.838327052E0,-7.738227844E-1,-2.627503872E-2,4.187898636E-1,8.802709976E-1
4.843302364E0,-8.075466156E-1,-4.770731926E-2,4.632449150E-1,9.322035057E-1
4.848277677E0,-8.795928955E-1,-6.929826736E-2,5.456585884E-1,1.037414674E0
4.853252989E0,-9.419832230E-1,-9.590983391E-2,6.709356308E-1,1.160467884E0
4.858228302E0,-9.897642136E-1,-1.230037212E-1,8.010230064E-1,1.279218891E0
4.863203614E0,-1.027517319E0,-1.506801844E-1,8.836784363E-1,1.363592291E0
4.868178927E0,-1.055175781E0,-1.598349810E-1,9.477901459E-1,1.427322427E0
4.873154239E0,-1.067989349E0,-1.695626974E-1,1.031622410E0,1.494522517E0
4.878129552E0,-1.099559784E0,-1.653560400E-1,1.082395554E0,1.551758510E0
4.883104864E0,-1.150007248E0,-1.614371538E-1,1.109493256E0,1.606098972E0
4.888080177E0,-1.238648415E0,-1.481082439E-1,1.098250389E0,1.662028840E0
4.893055489E0,-1.360767365E0,-1.156618595E-1,1.067683220E0,1.733497316E0
4.898030802E0,-1.482975483E0,-7.356870174E-2,1.060657978E0,1.824725728E0
4.903006114E0,-1.595762730E0,-5.034279823E-2,1.077097893E0,1.925910942E0
4.907981427E0,-1.699068546E0,-4.120957851E-2,1.102748871E0,2.025978091E0
4.912956739E0,-1.826291561E0,-2.703154087E-2,1.128196716E0,2.146834740E0
4.917932052E0,-1.929436207E0,1.713752747E-3,1.172821045E0,2.257927416E0
4.922907364E0,-1.998866081E0,2.118277550E-2,1.184200764E0,2.323412527E0
4.927882677E0,-2.048872948E0,7.417201996E-3,1.219927549E0,2.384566752E0
4.932857989E0,-2.079448700E0,-1.570391655E-2,1.256098032E0,2.429431163E0
4.937833302E0,-2.085897446E0,-3.858268261E-2,1.306954145E0,2.461825728E0
4.942808614E0,-2.082666397E0,-3.249394894E-2,1.415398359E0,2.518314455E0
4.947783927E0,-2.088936806E0,-2.613317966E-2,1.485654354E0,2.563495423E0
4.952759239E0,-2.095209122E0,-6.235802174E-2,1.522461891E0,2.590691027E0
4.957734552E0,-2.111131668E0,-1.077036858E-1,1.549608231E0,2.621023211E0
4.962709864E0,-2.127182007E0,-1.382855177E-1,1.543081284E0,2.631563418E0
4.967685177E0,-2.138789177E0,-1.778758764E-1,1.521718025E0,2.630909485E0
4.972660489E0,-2.155629158E0,-2.073725462E-1,1.475765228E0,2.620615090E0
4.977635802E0,-2.158805847E0,-2.315832376E-1,1.414378881E0,2.591243158E0
4.982611114E0,-2.196255684E0,-2.265982628E-1,1.351751089E0,2.588844686E0
4.987586427E0,-2.291914940E0,-2.308412790E-1,1.311627626E0,2.650760045E0
4.992561739E0,-2.378631592E0,-2.109086514E-1,1.275050402E0,2.707050837E0
4.997537052E0,-2.504038334E0,-1.622372866E-1,1.271020174E0,2.812831527E0
5.002512364E0,-2.639150143E0,-1.232143641E-1,1.261644602E0,2.927805041E0
5.007487677E0,-2.745484829E0,-9.389305115E-2,1.256862879E0,3.020961295E0
5.012462989E0,-2.784615993E0,-8.384156227E-2,1.242689848E0,3.050474340E0
5.017438302E0,-2.770903111E0,-9.775459766E-2,1.219290018E0,3.028882328E0
5.022413614E0,-2.718735218E0,-1.404864788E-1,1.210603476E0,2.979399002E0
5.027388927E0,-2.647387028E0,-1.929688454E-1,1.216404200E0,2.919851747E0
5.032364239E0,-2.585613728E0,-2.457442284E-1,1.265264750E0,2.889062730E0
5.037339552E0,-2.523839474E0,-2.654765844E-1,1.347518444E0,2.873334207E0
5.042314864E0,-2.495449543E0,-2.809691429E-1,1.453709602E0,2.901634658E0
5.047290177E0,-2.481153965E0,-2.875128984E-1,1.564878464E0,2.947479138E0
5.052265489E0,-2.456948757E0,-3.041698933E-1,1.685967684E0,2.995263519E0
5.057240802E0,-2.437110424E0,-3.308461905E-1,1.802800655E0,3.049435460E0
5.062216114E0,-2.450269222E0,-3.243814707E-1,1.910742760E0,3.124096748E0
5.067191427E0,-2.462883472E0,-3.084996939E-1,1.981230259E0,3.175884192E0
5.072166687E0,-2.494144917E0,-3.307858706E-1,2.019060135E0,3.225954430E0
5.077141947E0,-2.525019169E0,-3.669817448E-1,2.019363403E0,3.253955433E0
5.082117208E0,-2.550884724E0,-4.024730921E-1,1.996311665E0,3.264086047E0
5.087092468E0,-2.562353611E0,-4.228354692E-1,1.944858074E0,3.244521350E0
5.092067729E0,-2.573976994E0,-4.326965809E-1,1.898221493E0,3.227356307E0
5.097042989E0,-2.624166012E0,-4.128648043E-1,1.875262737E0,3.251663411E0
5.102018250E0,-2.669946194E0,-3.967090845E-1,1.827953339E0,3.259969967E0
5.106993510E0,-2.730429173E0,-3.602889776E-1,1.765944958E0,3.271637695E0
5.111968770E0,-2.781652927E0,-3.274254799E-1,1.665430307E0,3.258597637E0
5.116944031E0,-2.818838596E0,-2.789666653E-1,1.540827036E0,3.224565302E0
5.121919291E0,-2.827653408E0,-2.436788082E-1,1.392146111E0,3.161182366E0
5.126894552E0,-2.851171970E0,-2.215300798E-1,1.248118877E0,3.120265680E0
5.131869812E0,-2.851098537E0,-2.223423719E-1,1.113462687E0,3.068875715E0
5.136845072E0,-2.837007999E0,-2.174967527E-1,9.690346718E-1,3.005818927E0
5.141820333E0,-2.789694309E0,-2.072980404E-1,8.244910240E-1,2.916359420E0
5.146795593E0,-2.718686581E0,-2.015187740E-1,6.894769669E-1,2.811982402E0
5.151770854E0,-2.647877216E0,-2.196019888E-1,5.639748573E-1,2.716163917E0
5.156746114E0,-2.567685604E0,-2.235287428E-1,4.622678757E-1,2.618523639E0
5.161721375E0,-2.502028942E0,-2.327368259E-1,3.794670105E-1,2.541320615E0
5.166696635E0,-2.427016735E0,-2.475825548E-1,3.297176361E-1,2.461792248E0
5.171671895E0,-2.385627747E0,-2.586855888E-1,3.130612373E-1,2.419947379E0
5.176647156E0,-2.320343971E0,-2.949390411E-1,3.247909546E-1,2.361455980E0
5.181622416E0,-2.264550209E0,-3.325903416E-1,3.602676392E-1,2.317023253E0
5.186597677E0,-2.208476067E0,-3.431096077E-1,4.437031746E-1,2.278587994E0
5.191572937E0,-2.180655479E0,-3.648833036E-1,5.609803200E-1,2.281029825E0
5.196548197E0,-2.171318054E0,-3.691514730E-1,6.789288521E-1,2.304742781E0
5.201523458E0,-2.118146896E0,-3.989267349E-1,7.547607422E-1,2.283714648E0
5.206498718E0,-2.078474998E0,-4.398262501E-1,7.983131409E-1,2.269539451E0
5.211473979E0,-2.052263260E0,-4.774386883E-1,8.431634903E-1,2.269505863E0
5.216449239E0,-2.077786446E0,-4.783133268E-1,8.557567596E-1,2.297455067E0
5.221424500E0,-2.112092018E0,-4.614098072E-1,8.358974457E-1,2.317877530E0
5.226399760E0,-2.121885300E0,-4.838724136E-1,7.976713181E-1,2.317932111E0
5.231375102E0,-2.097988129E0,-5.021491051E-1,7.692399025E-1,2.290292108E0
5.236350363E0,-2.064689636E0,-5.159765482E-1,7.500205040E-1,2.256480855E0
5.241325623E0,-2.036636353E0,-4.869008064E-1,7.299413681E-1,2.217605562E0
5.246300884E0,-1.975774765E0,-4.386676550E-1,6.895318031E-1,2.138122855E0
5.251276144E0,-1.872642994E0,-4.094889164E-1,6.287174225E-1,2.017364259E0
5.256251404E0,-1.741492748E0,-4.137611389E-1,5.573530197E-1,1.874736691E0
5.261226717E0,-1.543893337E0,-4.325574636E-1,4.996838570E-1,1.679403630E0
5.266202029E0,-1.327431679E0,-4.327709675E-1,3.940162659E-1,1.450728917E0
5.271177342E0,-1.072633743E0,-4.437737465E-1,2.552566528E-1,1.188542908E0
5.276152654E0,-8.268804550E-1,-4.758434296E-1,6.024456024E-2,9.559224149E-1
5.281127967E0,-5.562057495E-1,-5.154544115E-1,-1.424946785E-1,7.715975762E-1
5.286103279E0,-2.122077942E-1,-5.683739185E-1,-3.616876602E-1,7.063278437E-1
5.291078592E0,1.340312958E-1,-7.124607563E-1,-6.776876450E-1,9.923836262E-1
5.296053904E0,4.832038879E-1,-9.299063683E-1,-1.003540993E0,1.450967393E0
5.301029217E0,7.832565308E-1,-1.140736103E0,-1.243184566E0,1.860182119E0
5.306004529E0,1.063284874E0,-1.298316121E0,-1.339390278E0,2.147129663E0
5.310979842E0,1.347436905E0,-1.379503012E0,-1.287789822E0,2.318839666E0
5.315955154E0,1.583359718E0,-1.480615973E0,-1.160519123E0,2.458872972E0
5.320930467E0,1.780991554E0,-1.592229605E0,-9.147009850E-1,2.558085988E0
5.325905779E0,1.821169853E0,-1.685742140E0,-6.940417290E-1,2.576835291E0
5.330881092E0,1.694618225E0,-1.679705381E0,-5.325441360E-1,2.444738095E0
5.335856404E0,1.439428329E0,-1.559161186E0,-4.122157097E-1,2.161679743E0
5.340831717E0,1.136342049E0,-1.442544937E0,-2.962903976E-1,1.860106757E0
5.345807029E0,8.563718796E-1,-1.342859864E0,-1.049413681E-1,1.596138497E0
5.350782342E0,5.175466537E-1,-1.230023026E0,1.654667854E-1,1.344689719E0
5.355757654E0,1.674079895E-1,-1.112305999E0,4.187574387E-1,1.200253249E0
5.360732967E0,-1.414070129E-1,-9.790842533E-1,6.742858887E-1,1.197189784E0
5.365708279E0,-3.701868057E-1,-9.252634048E-1,8.947143555E-1,1.339277573E0
5.370683592E0,-4.657497406E-1,-9.360272884E-1,1.071517944E0,1.497070677E0
5.375658904E0,-4.896097183E-1,-9.872286320E-1,1.224948406E0,1.647676135E0
5.380634217E0,-4.602108002E-1,-1.011896372E0,1.394095182E0,1.783039435E0
5.385609529E0,-3.723526001E-1,-9.861614704E-1,1.531387568E0,1.859115055E0
5.390584842E0,-2.405595779E-1,-9.145328999E-1,1.593379736E0,1.852862196E0
5.395560154E0,-1.947417259E-1,-8.155210018E-1,1.646026373E0,1.847268704E0
5.400535467E0,-2.600893974E-1,-7.070608139E-1,1.640019178E0,1.804783753E0
5.405510779E0,-3.952174187E-1,-5.829746723E-1,1.612015009E0,1.759161353E0
5.410486092E0,-5.974946022E-1,-4.223506451E-1,1.632125616E0,1.788634645E0
5.415461404E0,-8.258795738E-1,-2.138504982E-1,1.699256182E0,1.901389144E0
5.420436717E0,-1.086866379E0,-3.731060028E-2,1.745915651E0,2.056913238E0
5.425412029E0,-1.381579399E0,1.181917191E-1,1.825098276E0,2.292098304E0
5.430387342E0,-1.691708565E0,2.728037834E-1,1.899120808E0,2.557920955E0
5.435362654E0,-2.032210827E0,4.608898163E-1,1.949754238E0,2.853741729E0
5.440337967E0,-2.322346687E0,6.448421478E-1,1.910854816E0,3.075789600E0
5.445313279E0,-2.452639103E0,7.486224174E-1,1.826330900E0,3.148231035E0
5.450288592E0,-2.490458012E0,7.915978432E-1,1.692147493E0,3.113257360E0
5.455263904E0,-2.454966068E0,7.735185623E-1,1.571069241E0,3.015534434E0
5.460239217E0,-2.369750023E0,7.368316650E-1,1.444445133E0,2.871420871E0
5.465214529E0,-2.167077541E0,6.805558205E-1,1.293707848E0,2.614012488E0
5.470189842E0,-1.874612808E0,5.889873505E-1,1.119348049E0,2.261419761E0
5.475165207E0,-1.529360294E0,4.080204964E-1,9.170217514E-1,1.829303837E0
5.480140571E0,-1.206375599E0,2.411632538E-1,6.965503693E-1,1.413748286E0
5.485115936E0,-9.043135643E-1,1.107220650E-1,4.915385246E-1,1.035206511E0
5.490091300E0,-6.365652084E-1,4.882574081E-2,3.305163383E-1,7.189160365E-1
5.495066665E0,-3.595309258E-1,6.627559662E-3,2.178883553E-1,4.204542145E-1
5.500042029E0,-1.159701347E-1,-3.570556641E-2,1.723766327E-1,2.108024267E-1
5.505017394E0,1.182856560E-1,-9.775686264E-2,1.362743378E-1,2.052281553E-1
5.509992759E0,2.859873772E-1,-1.416020393E-1,1.332387924E-1,3.458214760E-1
5.514968123E0,4.065675735E-1,-1.483793259E-1,1.392936707E-1,4.546606898E-1
5.519943488E0,4.801878929E-1,-1.469373703E-1,1.352725029E-1,5.200669700E-1
5.524918800E0,5.021381378E-1,-1.229157448E-1,1.690163612E-1,5.438910922E-1
5.529894113E0,4.725508690E-1,-8.587503433E-2,1.975159645E-1,5.193182084E-1
5.534869998E0,3.772063255E-1,-3.573465347E-2,2.065768242E-1,4.315501845E-1
5.539844738E0,2.258000374E-1,3.236436844E-2,2.154746056E-1,3.137872127E-1
5.544819529E0,5.178213120E-2,1.330156326E-1,2.100090981E-1,2.539259122E-1
5.549794269E0,-1.546602249E-1,2.234730721E-1,1.949901581E-1,3.344864136E-1
5.554769061E0,-3.747892380E-1,2.946429253E-1,2.325797081E-1,5.304476854E-1
5.559743904E0,-5.850830078E-1,3.470506668E-1,2.797508240E-1,7.355452501E-1
5.564718800E0,-7.334504128E-1,3.956503868E-1,3.365797997E-1,8.987628709E-1
5.569693800E0,-8.347249031E-1,4.217910767E-1,3.840222359E-1,1.011012588E0
5.574668904E0,-8.798637390E-1,3.781661987E-1,4.508600235E-1,1.058510573E0
5.579644113E0,-8.836989403E-1,2.986931801E-1,5.418386459E-1,1.078763436E0
5.584619425E0,-8.513517380E-1,2.411112785E-1,6.378946304E-1,1.090799702E0
5.589594842E0,-8.117856979E-1,1.674599648E-1,7.248802185E-1,1.101131323E0
5.594570363E0,-7.842726707E-1,9.229135513E-2,8.077344894E-1,1.129617777E0
5.599545936E0,-7.352747917E-1,-3.456115723E-3,8.723235130E-1,1.140872156E0
5.604521561E0,-6.933641434E-1,-1.006598473E-1,8.758316040E-1,1.121591387E0
5.609497238E0,-6.390285492E-1,-1.852993965E-1,7.945165634E-1,1.036315552E0
5.614472967E0,-6.294779778E-1,-2.576422691E-1,7.001743317E-1,9.761486352E-1
5.619448696E0,-6.502270699E-1,-2.892541885E-1,6.308994293E-1,9.510506390E-1
5.624424425E0,-6.916255951E-1,-3.185739517E-1,5.530982018E-1,9.411444880E-1
5.629400154E0,-7.393059731E-1,-3.554034233E-1,4.951877594E-1,9.581731744E-1
5.634375519E0,-7.357430458E-1,-3.952097893E-1,4.426321983E-1,9.452152506E-1
5.639350831E0,-7.383017540E-1,-4.142980576E-1,3.952560425E-1,9.343231237E-1
5.644326144E0,-7.371816635E-1,-4.321022034E-1,3.721075058E-1,9.319941604E-1
5.649301456E0,-6.986551285E-1,-4.393916130E-1,3.539142609E-1,8.980196446E-1
5.654276717E0,-6.368155479E-1,-4.412350655E-1,2.928633690E-1,8.282459647E-1
5.659251977E0,-5.800428391E-1,-4.524044991E-1,1.745462418E-1,7.560330128E-1
5.664227238E0,-5.232667923E-1,-4.684920311E-1,3.714609146E-2,7.033297600E-1
5.669202498E0,-4.328007698E-1,-4.802923203E-1,-8.126354218E-2,6.516141362E-1
5.674177759E0,-3.708405495E-1,-4.593520164E-1,-2.192358971E-1,6.297550053E-1
5.679153019E0,-3.087086678E-1,-4.393243790E-1,-3.100256920E-1,6.200184523E-1
5.684128279E0,-2.559628487E-1,-4.251294136E-1,-3.251652718E-1,5.932827759E-1
5.689103540E0,-1.744055748E-1,-4.120373726E-1,-3.031706810E-1,5.404669858E-1
5.694078800E0,-1.118702888E-1,-4.239029884E-1,-2.344250679E-1,4.971557277E-1
5.699054061E0,-4.438591003E-2,-4.223599434E-1,-1.427640915E-1,4.480397489E-1
5.704029321E0,1.851034164E-2,-3.738455772E-1,-6.152629852E-2,3.793265530E-1
5.709004581E0,4.338216782E-2,-3.356504440E-1,2.388381958E-2,3.392840549E-1
5.713979842E0,6.850337982E-2,-2.836031914E-1,9.460115433E-2,3.067129955E-1
5.718955102E0,8.416891098E-2,-2.366294861E-1,1.507511139E-1,2.929228868E-1
5.723930363E0,7.592296600E-2,-1.849079132E-1,2.116551399E-1,2.911239107E-1
5.728905623E0,7.717847824E-2,-1.377849579E-1,2.583489418E-1,3.027959509E-1
5.733880884E0,7.822418213E-2,-1.142306328E-1,2.861032486E-1,3.178407290E-1
5.738856144E0,5.992364883E-2,-8.070707321E-2,3.141045570E-1,3.297971317E-1
5.743831404E0,5.102443695E-2,-5.628681183E-2,3.185687065E-1,3.275022429E-1
5.748806665E0,6.106615067E-2,-3.140974045E-2,3.186178207E-1,3.259339845E-1
5.753781925E0,9.965276718E-2,-4.437828064E-2,3.190655708E-1,3.371986718E-1
5.758757186E0,9.985446930E-2,-5.218887329E-2,3.246583939E-1,3.436534100E-1
5.763732446E0,1.191868782E-1,-4.058027267E-2,3.401665688E-1,3.627196782E-1
5.768707706E0,1.193933487E-1,-5.267190933E-2,3.703246117E-1,3.926441388E-1
5.773682967E0,1.292247772E-1,-5.974531174E-2,4.151477814E-1,4.388806509E-1
5.778658227E0,1.343550682E-1,-7.137775421E-2,4.650874138E-1,4.893387075E-1
5.783633488E0,1.252331734E-1,-7.797765732E-2,4.866971970E-1,5.085646707E-1
5.788608748E0,1.258492470E-1,-9.863519669E-2,5.279703140E-1,5.516516904E-1
5.793584009E0,1.171369553E-1,-9.992647171E-2,5.362782478E-1,5.579432992E-1
5.798559321E0,7.525634766E-2,-1.009840965E-1,5.021977425E-1,5.177488562E-1
5.803534634E0,3.373289108E-2,-8.752059937E-2,4.687571526E-1,4.780491934E-1
5.808509946E0,6.888866425E-3,-7.868337631E-2,4.263586998E-1,4.336130430E-1
5.813485259E0,-1.975536346E-2,-8.402538300E-2,3.940119743E-1,4.033558916E-1
5.818460571E0,-6.534814835E-2,-8.443164825E-2,3.620753288E-1,3.774885793E-1
5.823435884E0,-9.167766571E-2,-5.602788925E-2,3.447656631E-1,3.611194833E-1
5.828411196E0,-1.131763458E-1,-5.620622635E-2,3.085570335E-1,3.334298548E-1
5.833386509E0,-1.824903488E-1,-6.579589844E-2,2.534384727E-1,3.191596577E-1
5.838361821E0,-2.566576004E-1,-5.130195618E-2,2.318773270E-1,3.496742903E-1
5.843337134E0,-3.022570610E-1,-2.706956863E-2,2.103228569E-1,3.692259425E-1
5.848312446E0,-3.242087364E-1,-2.632617950E-3,1.934890747E-1,3.775662293E-1
5.853287759E0,-3.369240761E-1,2.679729462E-2,2.100310326E-1,3.979308516E-1
5.858263071E0,-3.595514297E-1,2.776861191E-2,2.168970108E-1,4.208237633E-1
5.863238384E0,-3.633928299E-1,1.947879791E-2,2.332606316E-1,4.322548954E-1
5.868213696E0,-3.532009125E-1,1.939296722E-3,2.352623940E-1,4.243854845E-1
5.873189009E0,-3.385047913E-1,3.829956055E-3,2.516441345E-1,4.218114895E-1
5.878164321E0,-3.383526802E-1,1.077365875E-2,2.633566856E-1,4.289001653E-1
5.883139634E0,-3.240051270E-1,1.798152924E-2,2.369604111E-1,4.018120134E-1
5.888114946E0,-2.954716682E-1,1.509189606E-3,2.059478760E-1,3.601670612E-1
5.893090259E0,-2.623691559E-1,-5.077362061E-3,1.799244881E-1,3.181763269E-1
5.898065571E0,-2.342000008E-1,-1.147317886E-2,1.683793068E-1,2.886743237E-1
5.903040884E0,-2.157745361E-1,-3.298759460E-3,1.521649361E-1,2.640524570E-1
5.908016196E0,-1.878290176E-1,-4.628181458E-3,6.907796860E-2,2.001822312E-1
5.912991509E0,-1.729044914E-1,-2.505874634E-2,5.140304565E-3,1.747865174E-1
5.917966821E0,-1.627345085E-1,-6.456565857E-2,-5.369949341E-2,1.831253126E-1
5.922942134E0,-1.430001259E-1,-7.566881180E-2,-1.029043198E-1,1.917396780E-1
5.927917446E0,-9.953546524E-2,-8.714866638E-2,-9.513521194E-2,1.629506289E-1
5.932892759E0,-5.153179169E-2,-1.228256226E-1,-9.269809723E-2,1.622793774E-1
5.937868071E0,-2.278852463E-2,-1.587619781E-1,-7.658386230E-2,1.777351134E-1
5.942843384E0,2.487611771E-2,-1.759128571E-1,-1.831531525E-2,1.786046060E-1
5.947818696E0,4.384040833E-2,-1.981949806E-1,6.751775742E-2,2.139202639E-1
5.952794009E0,7.236528397E-2,-1.922230721E-1,1.428656578E-1,2.501940046E-1
5.957769321E0,8.652257919E-2,-1.865935326E-1,2.173542976E-1,2.992427005E-1
5.962744634E0,6.268787384E-2,-2.000570297E-1,2.912931442E-1,3.588931325E-1
5.967719946E0,2.483510971E-2,-1.895542145E-1,3.268036842E-1,3.786135641E-1
5.972695259E0,-2.222394943E-2,-2.026124001E-1,3.480863571E-1,4.033730291E-1
5.977670571E0,-8.334112167E-2,-1.771287918E-1,3.647623062E-1,4.139708824E-1
5.982645884E0,-1.348094940E-1,-1.512131691E-1,3.769397736E-1,4.279282826E-1
5.987621196E0,-1.577835083E-1,-1.532964706E-1,3.846564293E-1,4.431207646E-1
5.992596509E0,-1.620039940E-1,-1.546225548E-1,4.069752693E-1,4.645237328E-1
5.997571821E0,-1.476335526E-1,-1.599149704E-1,4.105648994E-1,4.646848397E-1
6.002547134E0,-1.431980133E-1,-1.644558907E-1,3.861465454E-1,4.434642776E-1
6.007522446E0,-1.487264633E-1,-1.682462692E-1,3.765602112E-1,4.384335305E-1
6.012497759E0,-1.451354027E-1,-1.807937622E-1,3.531908989E-1,4.224860715E-1
6.017473071E0,-1.325001717E-1,-1.688113213E-1,3.256144524E-1,3.899722160E-1
6.022448384E0,-1.155176163E-1,-1.659440994E-1,2.795162201E-1,3.449798271E-1
6.027423696E0,-1.226291656E-1,-1.675038338E-1,2.054820061E-1,2.920929671E-1
6.032399009E0,-1.440315247E-1,-1.783852577E-1,1.226310730E-1,2.600091543E-1
6.037374321E0,-1.652808189E-1,-1.749267578E-1,6.417131424E-2,2.490684189E-1
6.042349634E0,-1.720147133E-1,-1.764903069E-1,3.447961807E-2,2.488508269E-1
6.047324946E0,-1.452803612E-1,-1.499271393E-1,1.900148392E-2,2.096320272E-1
6.052300259E0,-1.326365471E-1,-1.336879730E-1,-1.090908051E-2,1.886370478E-1
6.057275571E0,-1.337733269E-1,-1.183300018E-1,-8.356142044E-2,1.971796219E-1
6.062250884E0,-1.341848373E-1,-1.136193275E-1,-1.370353699E-1,2.229206468E-1
6.067226196E0,-1.242671013E-1,-9.114122391E-2,-1.763072014E-1,2.341650367E-1
6.072201509E0,-1.325969696E-1,-7.961654663E-2,-1.968436241E-1,2.503361005E-1
6.077176821E0,-1.543598175E-1,-5.518150330E-2,-1.941156387E-1,2.540724951E-1
6.082152134E0,-1.990528107E-1,-4.157400131E-2,-1.968050003E-1,2.829887404E-1
6.087127446E0,-2.335104942E-1,-3.849792480E-2,-1.669392586E-1,2.896169145E-1
6.092102759E0,-2.674551010E-1,-3.148078918E-2,-1.142840385E-1,2.925476245E-1
6.097078071E0,-3.057851791E-1,-2.982950211E-2,-7.216691971E-2,3.155985413E-1
6.102053384E0,-3.297290802E-1,-3.324270248E-2,-3.099584579E-2,3.328469409E-1
6.107028696E0,-3.395538330E-1,-3.673315048E-2,4.729366302E-2,3.447938811E-1
6.112004009E0,-3.402457237E-1,-5.429458618E-2,1.293220520E-1,3.680207164E-1
6.116979321E0,-3.081912994E-1,-8.562326431E-2,2.104787827E-1,3.829027793E-1
6.121954634E0,-2.769618034E-1,-1.066713333E-1,2.766938210E-1,4.057660465E-1
6.126929946E0,-2.275757790E-1,-1.269207001E-1,3.329439163E-1,4.227898422E-1
6.131905259E0,-1.792049408E-1,-1.652402878E-1,3.841962814E-1,4.550006002E-1
6.136880571E0,-1.318325996E-1,-1.881680489E-1,4.400911331E-1,4.964546851E-1
6.141855884E0,-9.007215500E-2,-2.005972862E-1,4.912233353E-1,5.381938586E-1
6.146831196E0,-5.378913879E-2,-2.311406136E-1,4.949598312E-1,5.489120961E-1
6.151806509E0,-2.288532257E-2,-2.511572838E-1,4.944934845E-1,5.550923575E-1
6.156781821E0,7.546424866E-3,-2.608199120E-1,5.088815689E-1,5.718779819E-1
6.161757134E0,2.809858322E-2,-2.508039474E-1,5.237503052E-1,5.813832923E-1
6.166732446E0,2.472019196E-2,-2.545452118E-1,5.106983185E-1,5.711542044E-1
6.171707759E0,1.665639877E-2,-2.625374794E-1,5.126242638E-1,5.761831302E-1
6.176683071E0,3.246450424E-2,-2.747721672E-1,5.009093285E-1,5.722445659E-1
6.181658384E0,6.241416931E-2,-2.722396851E-1,4.993429184E-1,5.721479920E-1
6.186633696E0,9.698390961E-2,-2.741737366E-1,4.745655060E-1,5.565874020E-1
6.191609009E0,1.220388412E-1,-2.664394379E-1,4.267663956E-1,5.176997288E-1
6.196584321E0,1.377639771E-1,-2.777390480E-1,3.323578835E-1,4.545103463E-1
6.201559634E0,1.301274300E-1,-2.558946609E-1,2.343630791E-1,3.705958423E-1
6.206534946E0,1.325893402E-1,-2.108097076E-1,1.374287605E-1,2.844421386E-1
6.211510259E0,1.260652542E-1,-1.665453911E-1,7.937145233E-2,2.234494195E-1
6.216485571E0,1.343727112E-1,-1.707377434E-1,2.690792084E-3,2.172893069E-1
