"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.812410590E-1,-9.700108528E0,-3.852869034E0,8.696937561E-1
5.837289240E-1,-1.006402683E1,-3.517680883E0,8.026561141E-1
5.862167880E-1,-1.039921474E1,-3.196857929E0,6.733692288E-1
5.887046530E-1,-1.070567322E1,-2.895188332E0,5.201402903E-1
5.911925170E-1,-1.095466995E1,-2.603095770E0,3.525462151E-1
5.936803820E-1,-1.117014790E1,-2.315791607E0,1.514332592E-1
5.961682470E-1,-1.135689545E1,-2.052429438E0,-5.925649032E-2
5.986561110E-1,-1.152449036E1,-1.798644066E0,-2.747346461E-1
6.011438720E-1,-1.170166111E1,-1.559223890E0,-5.045779943E-1
6.036316320E-1,-1.189798546E1,-1.329380512E0,-7.487865686E-1
6.061193400E-1,-1.203684902E1,-1.109113932E0,-1.074398041E0
6.086070490E-1,-1.212782860E1,-9.127894044E-1,-1.433528304E0
6.110947570E-1,-1.218528938E1,-7.643488646E-1,-1.811812162E0
6.135824650E-1,-1.215655899E1,-6.637924314E-1,-2.190095901E0
6.160701740E-1,-1.206557941E1,-6.159083843E-1,-2.534861088E0
6.185578820E-1,-1.189319706E1,-6.781576276E-1,-2.879626036E0
6.210455900E-1,-1.159152794E1,-7.595604658E-1,-3.147776604E0
6.235332990E-1,-1.117972469E1,-8.840589523E-1,-3.377619982E0
6.260210070E-1,-1.074876881E1,-1.037287831E0,-3.612251759E0
6.285087150E-1,-1.031302357E1,-1.233612418E0,-3.789422750E0
6.309964240E-1,-9.829395294E0,-1.477820992E0,-3.837306738E0
6.334841320E-1,-9.269151688E0,-1.731606364E0,-3.760692358E0
6.359718400E-1,-8.780735016E0,-1.908777356E0,-3.559579372E0
6.384595490E-1,-8.397662163E0,-1.980603337E0,-3.324947596E0
6.409472570E-1,-8.134300232E0,-2.042852640E0,-3.032855034E0
6.434349650E-1,-7.981071472E0,-2.133832216E0,-2.707243681E0
6.459226740E-1,-7.914033890E0,-2.258330822E0,-2.352901697E0
6.484103820E-1,-7.837419033E0,-2.358887196E0,-1.912368655E0
6.508980900E-1,-7.765593052E0,-2.363675594E0,-1.447893500E0
6.533857990E-1,-7.813477039E0,-2.205658197E0,-8.924387097E-1
6.558735070E-1,-7.985859871E0,-1.932719350E0,-2.555810213E-1
6.583612150E-1,-8.225279808E0,-1.607107878E0,4.291606545E-1
6.608489240E-1,-8.493430138E0,-1.334168911E0,1.118690729E0
6.633366320E-1,-8.761581421E0,-1.147421122E0,1.774701953E0
6.658243400E-1,-9.058462143E0,-1.003769040E0,2.392405987E0
6.683120490E-1,-9.374496460E0,-8.792705536E-1,2.957437754E0
6.707997570E-1,-9.719262123E0,-7.212532759E-1,3.465008497E0
6.732874650E-1,-1.008318043E1,-5.249287486E-1,3.910329819E0
6.757751740E-1,-1.042315674E1,-3.381809890E-1,4.255095005E0
6.782628820E-1,-1.080622959E1,-1.562216580E-1,4.532822132E0
6.807505900E-1,-1.118451309E1,2.094926499E-2,4.733935356E0
6.832382990E-1,-1.152927876E1,2.124854028E-1,4.815338135E0
6.857260070E-1,-1.188362026E1,4.040215313E-1,4.810549736E0
6.882137150E-1,-1.219965458E1,6.578069329E-1,4.714781761E0
6.907014240E-1,-1.248695850E1,9.020155072E-1,4.566341400E0
6.931891320E-1,-1.272637939E1,1.151012421E0,4.302978992E0
6.956768400E-1,-1.284130096E1,1.395220995E0,3.963002443E0
6.981645490E-1,-1.282693577E1,1.567603588E0,3.517680883E0
7.006522570E-1,-1.262582302E1,1.639429569E0,2.976591349E0
7.031399650E-1,-1.223796177E1,1.629852772E0,2.330156803E0
7.056276740E-1,-1.166814232E1,1.534084797E0,1.659780383E0
7.081153820E-1,-1.104086113E1,1.347337008E0,9.989806414E-1
7.106030900E-1,-1.041836834E1,1.112705231E0,4.291606545E-1
7.130907990E-1,-9.829395294E0,8.254010081E-1,-1.137245819E-2
7.155785070E-1,-9.288305283E0,5.333084464E-1,-3.465606868E-1
7.180662150E-1,-8.828619003E0,2.364274114E-1,-6.434416771E-1
7.205539240E-1,-8.354566574E0,-4.129998013E-2,-9.355342984E-1
7.230416320E-1,-7.832630634E0,-2.855085433E-1,-1.218050122E0
7.255293400E-1,-7.272387505E0,-5.153518915E-1,-1.505354285E0
7.280170490E-1,-6.716932774E0,-7.356184721E-1,-1.687313676E0
7.305047570E-1,-6.190208435E0,-9.510966539E-1,-1.749562860E0
7.329924650E-1,-5.687426090E0,-1.171363235E0,-1.620275974E0
7.354801740E-1,-5.261258125E0,-1.310226917E0,-1.285087705E0
7.379678820E-1,-4.950012207E0,-1.372476101E0,-7.918822169E-1
7.404556420E-1,-4.744110584E0,-1.386841297E0,-2.412158251E-1
7.429434030E-1,-4.610035419E0,-1.338957310E0,3.525462151E-1
7.454311630E-1,-4.452018261E0,-1.262342811E0,9.894038439E-1
7.479189240E-1,-4.255693436E0,-1.180940032E0,1.659780383E0
7.504066840E-1,-3.954024076E0,-1.113902330E0,2.363675594E0
7.528944450E-1,-3.527856112E0,-1.013345838E0,3.053205729E0
7.553822050E-1,-3.106476784E0,-8.170213103E-1,3.776254654E0
7.578699650E-1,-2.685097218E0,-6.159083843E-1,4.489726543E0
7.603577260E-1,-2.321178436E0,-4.531026781E-1,5.121796131E0
7.628454860E-1,-2.009932280E0,-2.759317458E-1,5.634155273E0
7.653332470E-1,-1.727416515E0,-7.960720360E-2,5.993285179E0
7.678210070E-1,-1.368286252E0,8.798690885E-2,6.223128796E0
7.703087670E-1,-9.564836025E-1,2.843114436E-1,6.333261967E0
7.727965280E-1,-5.063736439E-1,5.093663931E-1,6.400299549E0
7.752842880E-1,-5.626374111E-2,7.200561762E-1,6.419453144E0
7.777720490E-1,4.129997790E-1,9.163807034E-1,6.352415562E0
7.802598090E-1,8.631097078E-1,1.088763237E0,6.218340397E0
7.827475700E-1,1.270123959E0,1.280299306E0,6.012439251E0
7.852353300E-1,1.533486247E0,1.514931083E0,5.729923248E0
7.877230900E-1,1.634042621E0,1.807023764E0,5.423465252E0
7.902108510E-1,1.610100627E0,2.170942307E0,5.088277340E0
7.926986110E-1,1.552639842E0,2.515707493E0,4.748300552E0
7.951863720E-1,1.538274646E0,2.812588453E0,4.389170170E0
7.976741320E-1,1.619677424E0,3.061585426E0,3.972579241E0
8.001618920E-1,1.739387512E0,3.219602823E0,3.460220098E0
8.026496530E-1,1.916558504E0,3.310582399E0,2.938283920E0
8.051374130E-1,2.103306293E0,3.348889589E0,2.378040791E0
8.076251740E-1,2.270900249E0,3.310582399E0,1.774701953E0
8.101129340E-1,2.376245260E0,3.214814425E0,1.123479128E0
8.126006950E-1,2.457648039E0,3.042431831E0,5.488707423E-1
8.150884550E-1,2.481590033E0,2.870049238E0,-1.795651275E-3
8.175762150E-1,2.395398855E0,2.755127668E0,-4.231751561E-1
8.200639760E-1,2.199074268E0,2.668936253E0,-6.386532784E-1
8.225517360E-1,2.007538080E0,2.544437885E0,-8.876502514E-1
8.250394970E-1,1.792060018E0,2.381632090E0,-1.309029818E0
8.275272570E-1,1.581370234E0,2.237980127E0,-1.835754156E0
8.300150170E-1,1.318008065E0,2.084751129E0,-2.381632090E0
8.325027780E-1,1.030703783E0,1.898003340E0,-2.826953650E0
8.349905380E-1,7.242460251E-1,1.653794765E0,-3.166930199E0
