"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.786482095E0,7.609970093E0,-2.109890223E0,5.744288445E0
3.788969855E0,7.590816498E0,-2.105101824E0,5.739500046E0
3.791457616E0,7.590816498E0,-2.100313425E0,5.739500046E0
3.793945376E0,7.595604897E0,-2.105101824E0,5.715558052E0
3.796433137E0,7.571662903E0,-2.105101824E0,5.720346451E0
3.798920897E0,7.562086105E0,-2.100313425E0,5.715558052E0
3.801408657E0,7.571662903E0,-2.100313425E0,5.734711647E0
3.803896418E0,7.566874504E0,-2.100313425E0,5.725134850E0
3.806384178E0,7.566874504E0,-2.095525026E0,5.739500046E0
3.808871939E0,7.571662903E0,-2.095525026E0,5.734711647E0
3.811359699E0,7.586028099E0,-2.100313425E0,5.739500046E0
3.813847459E0,7.576451302E0,-2.090736628E0,5.749076843E0
3.816335220E0,7.595604897E0,-2.095525026E0,5.749076843E0
3.818822980E0,7.600393295E0,-2.090736628E0,5.763442039E0
3.821310741E0,7.600393295E0,-2.124255419E0,5.768230438E0
3.823798501E0,7.614758492E0,-2.119467020E0,5.753865242E0
3.826286262E0,7.614758492E0,-2.105101824E0,5.768230438E0
3.828774022E0,7.633912086E0,-2.105101824E0,5.792172432E0
3.831261782E0,7.638700485E0,-2.100313425E0,5.801749229E0
3.833749543E0,7.638700485E0,-2.105101824E0,5.796960831E0
3.836237303E0,7.638700485E0,-2.109890223E0,5.796960831E0
3.838725064E0,7.609970093E0,-2.114678621E0,5.801749229E0
3.841212824E0,7.600393295E0,-2.100313425E0,5.825691223E0
3.843700584E0,7.600393295E0,-2.105101824E0,5.806537628E0
3.846188345E0,7.590816498E0,-2.100313425E0,5.801749229E0
3.848676105E0,7.595604897E0,-2.100313425E0,5.806537628E0
3.851163866E0,7.586028099E0,-2.105101824E0,5.806537628E0
3.853651626E0,7.581239700E0,-2.105101824E0,5.811326027E0
3.856139387E0,7.562086105E0,-2.076371431E0,5.796960831E0
3.858627147E0,7.547720909E0,-2.076371431E0,5.787384033E0
3.861114907E0,7.528567314E0,-2.100313425E0,5.773018837E0
3.863602668E0,7.523778915E0,-2.095525026E0,5.763442039E0
3.866090428E0,7.518990517E0,-2.085948229E0,5.739500046E0
3.868578189E0,7.523778915E0,-2.095525026E0,5.753865242E0
3.871065949E0,7.514202118E0,-2.100313425E0,5.739500046E0
3.873553709E0,7.504625320E0,-2.085948229E0,5.734711647E0
3.876041470E0,7.495048523E0,-2.095525026E0,5.725134850E0
3.878529230E0,7.499836922E0,-2.090736628E0,5.720346451E0
3.881016991E0,7.523778915E0,-2.109890223E0,5.720346451E0
3.883504751E0,7.518990517E0,-2.105101824E0,5.710769653E0
3.885992512E0,7.509413719E0,-2.109890223E0,5.691616058E0
3.888480272E0,7.528567314E0,-2.119467020E0,5.691616058E0
3.890968032E0,7.552509308E0,-2.114678621E0,5.672462463E0
3.893455793E0,7.547720909E0,-2.119467020E0,5.686827660E0
3.895943553E0,7.562086105E0,-2.100313425E0,5.691616058E0
3.898431314E0,7.576451302E0,-2.105101824E0,5.696404457E0
3.900919074E0,7.581239700E0,-2.124255419E0,5.686827660E0
3.903406834E0,7.595604897E0,-2.133832216E0,5.701192856E0
3.905894595E0,7.605181694E0,-2.143409014E0,5.710769653E0
3.908382355E0,7.590816498E0,-2.148197412E0,5.729923248E0
3.910870116E0,7.595604897E0,-2.152985811E0,5.753865242E0
3.913357876E0,7.609970093E0,-2.148197412E0,5.777807236E0
3.915845637E0,7.609970093E0,-2.152985811E0,5.796960831E0
3.918333397E0,7.595604897E0,-2.152985811E0,5.825691223E0
3.920821157E0,7.600393295E0,-2.152985811E0,5.840056419E0
3.923308918E0,7.595604897E0,-2.152985811E0,5.859210014E0
3.925796678E0,7.600393295E0,-2.152985811E0,5.859210014E0
3.928284439E0,7.595604897E0,-2.162562609E0,5.878363609E0
3.930772199E0,7.586028099E0,-2.162562609E0,5.868786812E0
3.933259959E0,7.581239700E0,-2.143409014E0,5.844844818E0
3.935747720E0,7.586028099E0,-2.143409014E0,5.873575211E0
3.938235480E0,7.576451302E0,-2.143409014E0,5.859210014E0
3.940723241E0,7.590816498E0,-2.114678621E0,5.868786812E0
3.943211001E0,7.609970093E0,-2.124255419E0,5.873575211E0
3.945698762E0,7.600393295E0,-2.114678621E0,5.873575211E0
3.948186522E0,7.619546890E0,-2.105101824E0,5.892728806E0
3.950674282E0,7.609970093E0,-2.095525026E0,5.902305603E0
3.953162043E0,7.648277283E0,-2.085948229E0,5.916670799E0
3.955649803E0,7.643488884E0,-2.076371431E0,5.921459198E0
3.958137564E0,7.653065681E0,-2.076371431E0,5.902305603E0
3.960625324E0,7.657854080E0,-2.057217836E0,5.907094002E0
3.963113084E0,7.648277283E0,-2.052429438E0,5.897517204E0
3.965600845E0,7.648277283E0,-2.057217836E0,5.868786812E0
3.968088605E0,7.638700485E0,-2.042852640E0,5.854421616E0
3.970576366E0,7.624335289E0,-2.028487444E0,5.854421616E0
3.973064126E0,7.624335289E0,-2.018910646E0,5.830479622E0
3.975551887E0,7.614758492E0,-2.014122248E0,5.825691223E0
3.978039647E0,7.595604897E0,-2.023699045E0,5.806537628E0
3.980527407E0,7.600393295E0,-2.009333849E0,5.806537628E0
3.983015168E0,7.600393295E0,-2.009333849E0,5.796960831E0
3.985502928E0,7.605181694E0,-2.009333849E0,5.787384033E0
3.987990689E0,7.605181694E0,-2.004545450E0,5.777807236E0
3.990478449E0,7.609970093E0,-1.994968534E0,5.758653641E0
3.992966209E0,7.590816498E0,-1.994968534E0,5.729923248E0
3.995453970E0,7.600393295E0,-1.999756932E0,5.729923248E0
3.997941730E0,7.605181694E0,-1.999756932E0,5.715558052E0
4.000429491E0,7.595604897E0,-2.004545450E0,5.701192856E0
4.002917251E0,7.595604897E0,-2.014122248E0,5.705981255E0
4.005405012E0,7.590816498E0,-2.018910646E0,5.705981255E0
4.007892772E0,7.595604897E0,-2.023699045E0,5.691616058E0
4.010380532E0,7.595604897E0,-2.014122248E0,5.682039261E0
4.012868293E0,7.595604897E0,-1.999756932E0,5.686827660E0
4.015356053E0,7.614758492E0,-2.009333849E0,5.682039261E0
4.017843814E0,7.609970093E0,-2.004545450E0,5.691616058E0
4.020331574E0,7.633912086E0,-2.009333849E0,5.677250862E0
4.022819334E0,7.648277283E0,-2.014122248E0,5.691616058E0
4.025307095E0,7.643488884E0,-2.014122248E0,5.720346451E0
4.027794855E0,7.648277283E0,-2.023699045E0,5.734711647E0
4.030282616E0,7.638700485E0,-2.028487444E0,5.768230438E0
4.032770376E0,7.648277283E0,-2.028487444E0,5.758653641E0
4.035258137E0,7.662642479E0,-2.004545450E0,5.777807236E0
4.037745897E0,7.672219276E0,-2.004545450E0,5.796960831E0
4.040233657E0,7.677007675E0,-2.028487444E0,5.820902824E0
4.042721418E0,7.667430878E0,-2.018910646E0,5.816114426E0
4.045209178E0,7.662642479E0,-2.018910646E0,5.825691223E0
4.047696939E0,7.662642479E0,-2.033275843E0,5.820902824E0
4.050184699E0,7.653065681E0,-2.033275843E0,5.854421616E0
4.052672459E0,7.657854080E0,-2.028487444E0,5.863998413E0
4.055160220E0,7.648277283E0,-2.014122248E0,5.863998413E0
