"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.507328770E-1,7.111976147E0,6.130951881E0,-1.060032845E0
7.532207940E-1,7.001842976E0,6.087856293E0,-1.045667648E0
7.557087110E-1,6.915651798E0,6.030395508E0,-1.016937137E0
7.581966270E-1,6.810306549E0,5.953781128E0,-9.546879530E-1
7.606845440E-1,6.743268967E0,5.877166748E0,-8.780734539E-1
7.631724610E-1,6.704961777E0,5.790975571E0,-7.775170207E-1
7.656603770E-1,6.676231384E0,5.690418720E0,-6.338648796E-1
7.681482940E-1,6.690596581E0,5.561131954E0,-5.093663931E-1
7.706362110E-1,6.752845764E0,5.431845188E0,-4.088099301E-1
7.731241270E-1,6.839036942E0,5.292981625E0,-2.843114436E-1
7.756120440E-1,6.930016994E0,5.154117584E0,-2.076970041E-1
7.780999610E-1,7.020996571E0,5.039196014E0,-1.598129570E-1
7.805878770E-1,7.131129742E0,4.890755653E0,-9.756372124E-2
7.830757940E-1,7.241262913E0,4.756680012E0,-3.052607179E-2
7.855637110E-1,7.346607685E0,4.646546841E0,-1.795651275E-3
7.880516270E-1,7.447164536E0,4.536413670E0,1.256955881E-2
7.905395440E-1,7.566874504E0,4.416703701E0,-3.531447425E-2
7.930274610E-1,7.667430878E0,4.311358929E0,-1.406593472E-1
7.955153770E-1,7.763198853E0,4.244320869E0,-2.699462473E-1
7.980032940E-1,7.825448036E0,4.206013680E0,-4.088099301E-1
8.004912110E-1,7.839813232E0,4.182071686E0,-5.428852439E-1
8.029791270E-1,7.782352448E0,4.172494888E0,-7.056909800E-1
8.054670440E-1,7.662642479E0,4.177283287E0,-8.397662640E-1
8.079549610E-1,7.523778915E0,4.196436882E0,-9.642647505E-1
8.104428770E-1,7.418434143E0,4.206013680E0,-1.088763237E0
8.129307940E-1,7.317877293E0,4.229955673E0,-1.218050122E0
8.154187110E-1,7.250839710E0,4.244320869E0,-1.347337008E0
8.179066270E-1,7.222109318E0,4.253897667E0,-1.467047095E0
8.203945440E-1,7.217320919E0,4.234744072E0,-1.577180386E0
8.228824610E-1,7.222109318E0,4.210802078E0,-1.682525277E0
8.253703770E-1,7.217320919E0,4.162918091E0,-1.768716455E0
8.278582940E-1,7.217320919E0,4.091092110E0,-1.850119352E0
8.303462110E-1,7.183802128E0,4.014477730E0,-1.912368655E0
8.328341270E-1,7.155071735E0,3.957016945E0,-1.960252643E0
8.353220440E-1,7.107187748E0,3.889979124E0,-2.003348351E0
8.378099610E-1,7.054515362E0,3.822941542E0,-2.017713547E0
8.402978770E-1,7.001842976E0,3.794211149E0,-1.993771434E0
8.427857940E-1,6.930016994E0,3.760692358E0,-1.950675845E0
8.452737110E-1,6.858190536E0,3.731961966E0,-1.850119352E0
8.477616270E-1,6.786364555E0,3.717596769E0,-1.754351258E0
8.502495440E-1,6.748057365E0,3.688866377E0,-1.625064373E0
8.527374610E-1,6.709750175E0,3.645770550E0,-1.510142684E0
8.552253770E-1,6.676231384E0,3.612251759E0,-1.428739905E0
8.577132940E-1,6.685808182E0,3.583521366E0,-1.304241419E0
8.602012110E-1,6.709750175E0,3.535637379E0,-1.203684926E0
8.626891270E-1,6.728903770E0,3.487753391E0,-1.136647224E0
8.651770440E-1,6.791152954E0,3.444657803E0,-1.074398041E0
8.676649610E-1,6.862978935E0,3.406350374E0,-1.012148738E0
8.701528770E-1,6.930016994E0,3.339312792E0,-9.546879530E-1
8.726407940E-1,7.054515362E0,3.291428804E0,-8.780734539E-1
8.751287110E-1,7.202955723E0,3.233968019E0,-8.014590144E-1
8.776166270E-1,7.380126953E0,3.152565002E0,-7.200561762E-1
8.801045440E-1,7.557297707E0,3.085527420E0,-6.194996834E-1
8.825925130E-1,7.715314865E0,3.037643433E0,-5.476736426E-1
8.850804820E-1,7.835024834E0,3.013701439E0,-4.950011969E-1
8.875684500E-1,7.945158482E0,2.965817451E0,-4.423287511E-1
8.900564190E-1,8.074444771E0,2.927510023E0,-3.896563351E-1
8.925443880E-1,8.208520889E0,2.898779631E0,-3.992331326E-1
8.950323570E-1,8.289923668E0,2.870049238E0,-4.183867574E-1
8.975203250E-1,8.328230858E0,2.826953650E0,-4.806360006E-1
9.000082940E-1,8.304288864E0,2.803011656E0,-5.572504401E-1
9.024962630E-1,8.232462883E0,2.764704466E0,-6.099228859E-1
9.049842320E-1,8.112752914E0,2.779069662E0,-6.578069329E-1
9.074722000E-1,7.954735279E0,2.807800055E0,-6.865373254E-1
9.099601690E-1,7.763198853E0,2.893991232E0,-6.961141229E-1
9.124481380E-1,7.552509308E0,2.970605850E0,-7.056909800E-1
9.149361070E-1,7.341819286E0,3.037643433E0,-7.056909800E-1
9.174240750E-1,7.159860134E0,3.095104218E0,-6.817489266E-1
9.199120440E-1,6.997054577E0,3.119046211E0,-6.865373254E-1
9.224000130E-1,6.829460144E0,3.147776604E0,-6.817489266E-1
9.248879820E-1,6.714538574E0,3.142988205E0,-6.434416771E-1
9.273759500E-1,6.637924194E0,3.138199806E0,-6.817489266E-1
9.298639190E-1,6.546944618E0,3.142988205E0,-7.200561762E-1
9.323518880E-1,6.489483833E0,3.147776604E0,-7.152677774E-1
9.348398570E-1,6.470330238E0,3.171718597E0,-6.961141229E-1
9.373278250E-1,6.513425827E0,3.166930199E0,-7.200561762E-1
9.398157940E-1,6.628347397E0,3.128623009E0,-7.583633661E-1
9.423037630E-1,6.791152954E0,3.099892616E0,-8.206126094E-1
9.447917320E-1,6.939593792E0,3.037643433E0,-9.163807034E-1
9.472797000E-1,7.102399349E0,2.975394249E0,-1.040879130E0
9.497676690E-1,7.265204906E0,2.898779631E0,-1.122282028E0
9.522556380E-1,7.432799339E0,2.817376852E0,-1.203684926E0
9.547436070E-1,7.600393295E0,2.759916067E0,-1.251568913E0
9.572315750E-1,7.767987251E0,2.750339270E0,-1.280299306E0
9.597195440E-1,7.878120899E0,2.721608877E0,-1.285087705E0
9.622075130E-1,7.969100475E0,2.721608877E0,-1.280299306E0
9.646954820E-1,8.026560783E0,2.731185675E0,-1.265934110E0
9.671834500E-1,8.093599319E0,2.712032080E0,-1.256357312E0
9.696714190E-1,8.112752914E0,2.688089848E0,-1.270722508E0
9.721593880E-1,8.103176117E0,2.668936253E0,-1.285087705E0
9.746473570E-1,8.093599319E0,2.659359455E0,-1.270722508E0
9.771353250E-1,8.084021568E0,2.664147854E0,-1.261145711E0
9.796232940E-1,8.040925980E0,2.668936253E0,-1.227626920E0
9.821112630E-1,8.002618790E0,2.697666883E0,-1.160589218E0
9.845992320E-1,7.959523678E0,2.716820478E0,-1.098340034E0
9.870871480E-1,7.921216488E0,2.707243681E0,-1.074398041E0
9.895750650E-1,7.878120899E0,2.716820478E0,-1.060032845E0
9.920629820E-1,7.830236435E0,2.740762472E0,-1.060032845E0
9.945508980E-1,7.758410454E0,2.788646460E0,-1.079186440E0
9.970388150E-1,7.662642479E0,2.874837637E0,-1.122282028E0
9.995267320E-1,7.523778915E0,2.951452255E0,-1.160589218E0
1.002014648E0,7.375338554E0,3.047220230E0,-1.184531331E0
1.004502565E0,7.265204906E0,3.114257812E0,-1.241992116E0
1.006990482E0,7.145494938E0,3.195660830E0,-1.265934110E0
1.009478398E0,7.078457355E0,3.272275209E0,-1.294664621E0
1.011966315E0,7.030573368E0,3.344101191E0,-1.342548609E0
1.014454232E0,6.987477779E0,3.401561975E0,-1.380855799E0
1.016942148E0,6.977900982E0,3.454234600E0,-1.409586191E0
1.019430065E0,6.968324184E0,3.535637379E0,-1.467047095E0
1.021917982E0,6.953958988E0,3.621828556E0,-1.529296279E0
1.024405898E0,6.925228596E0,3.708019972E0,-1.581968784E0
1.026893815E0,6.906075001E0,3.798999548E0,-1.581968784E0
1.029381732E0,6.934805393E0,3.870825529E0,-1.553238392E0
1.031869648E0,6.987477779E0,3.918709517E0,-1.500565886E0
1.034357565E0,7.059303761E0,3.947440147E0,-1.433528304E0
1.036845482E0,7.164648533E0,3.980958939E0,-1.347337008E0
