"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.547081800E-1,-3.787012100E-1,7.692534924E-1,-5.175849795E-1
5.571958880E-1,-3.829622865E-1,7.266429663E-1,-5.420860648E-1
5.596835970E-1,-3.829622865E-1,6.829671264E-1,-5.644565821E-1
5.621713050E-1,-3.765707016E-1,6.392913461E-1,-5.878923535E-1
5.646590130E-1,-3.648527861E-1,5.945502520E-1,-6.091976166E-1
5.671467220E-1,-3.467433155E-1,5.508744717E-1,-6.315681934E-1
5.696344300E-1,-3.222422600E-1,5.103944540E-1,-6.539387107E-1
5.721221380E-1,-2.924148738E-1,4.752407372E-1,-6.752439737E-1
5.746098470E-1,-2.551306486E-1,4.432828426E-1,-6.976145506E-1
5.770975550E-1,-2.125200927E-1,4.187817574E-1,-7.199850678E-1
5.795852630E-1,-1.656484902E-1,4.017375410E-1,-7.412903309E-1
5.820729720E-1,-1.134505793E-1,3.921501637E-1,-7.604650855E-1
5.845606800E-1,-5.805686861E-2,3.900196552E-1,-7.775092721E-1
5.870483880E-1,-2.663159044E-3,3.974764943E-1,-7.902924418E-1
5.895360970E-1,5.273054913E-2,4.113249183E-1,-8.020103574E-1
5.920238050E-1,1.049284711E-1,4.326302111E-1,-8.094671965E-1
5.945115130E-1,1.549958587E-1,4.571312666E-1,-8.137282729E-1
5.969992220E-1,2.008021921E-1,4.858933687E-1,-8.147935271E-1
5.994869300E-1,2.391516864E-1,5.167860389E-1,-8.137282729E-1
6.019746380E-1,2.721748650E-1,5.476786494E-1,-8.115977645E-1
6.044623470E-1,2.977411747E-1,5.764408112E-1,-8.073366880E-1
6.069500550E-1,3.126548827E-1,5.998765826E-1,-8.009451032E-1
6.094377630E-1,3.190464675E-1,6.179860830E-1,-7.934882641E-1
6.119254720E-1,3.147853911E-1,6.307692528E-1,-7.849661708E-1
6.144132320E-1,3.020022511E-1,6.382260919E-1,-7.764440179E-1
6.169009930E-1,2.806969583E-1,6.403566003E-1,-7.657914162E-1
6.193887530E-1,2.508696020E-1,6.382260919E-1,-7.562040091E-1
6.218765130E-1,2.135853618E-1,6.328997612E-1,-7.466166615E-1
6.243642740E-1,1.720400751E-1,6.233124137E-1,-7.391598225E-1
6.268520340E-1,1.241032109E-1,6.094639897E-1,-7.338334918E-1
6.293397950E-1,7.510108501E-2,5.924197435E-1,-7.317029834E-1
6.318275550E-1,2.396843210E-2,5.721797347E-1,-7.348987460E-1
6.343153160E-1,-2.929474972E-2,5.508744717E-1,-7.412903309E-1
6.368030760E-1,-8.362319320E-2,5.285038948E-1,-7.540735006E-1
6.392908360E-1,-1.379516423E-1,5.061333776E-1,-7.721830010E-1
6.417785970E-1,-1.912148297E-1,4.837628603E-1,-7.945535183E-1
6.442663570E-1,-2.423474789E-1,4.603270590E-1,-8.222503662E-1
6.467541180E-1,-2.892190814E-1,4.358259737E-1,-8.542082906E-1
6.492418780E-1,-3.318296373E-1,4.134554565E-1,-8.914924860E-1
6.517296380E-1,-3.669833243E-1,3.921501637E-1,-9.287767410E-1
6.542173990E-1,-3.936149180E-1,3.740406930E-1,-9.660609365E-1
6.567051590E-1,-4.127896726E-1,3.569964767E-1,-1.002279878E0
6.591929200E-1,-4.213117659E-1,3.399522603E-1,-1.040629387E0
6.616806800E-1,-4.202465117E-1,3.229080439E-1,-1.076848388E0
6.641684410E-1,-4.117243886E-1,3.079943359E-1,-1.112002134E0
6.666562010E-1,-3.957454562E-1,2.962764502E-1,-1.143959999E0
6.691439610E-1,-3.755054474E-1,2.877543271E-1,-1.173787355E0
6.716317220E-1,-3.531349003E-1,2.845585644E-1,-1.202549458E0
6.741194820E-1,-3.286338449E-1,2.866890728E-1,-1.228115797E0
6.766072430E-1,-3.051980436E-1,2.962764502E-1,-1.250486374E0
6.790950030E-1,-2.838927507E-1,3.133206666E-1,-1.271791577E0
6.815827630E-1,-2.657832801E-1,3.356912136E-1,-1.290966392E0
6.840705240E-1,-2.508696020E-1,3.623228073E-1,-1.308010578E0
6.865582840E-1,-2.402169555E-1,3.921501637E-1,-1.322924256E0
6.890460450E-1,-2.359558940E-1,4.219775498E-1,-1.336772680E0
6.915338050E-1,-2.370211631E-1,4.518049359E-1,-1.348490596E0
6.940215660E-1,-2.455432713E-1,4.784365296E-1,-1.359143257E0
6.965093260E-1,-2.604569495E-1,5.029376149E-1,-1.367665410E0
6.989970860E-1,-2.828274965E-1,5.231776237E-1,-1.374056935E0
7.014848470E-1,-3.115896285E-1,5.402218103E-1,-1.378317952E0
7.039726070E-1,-3.446127772E-1,5.519397259E-1,-1.382579088E0
7.064603680E-1,-3.850927949E-1,5.593965650E-1,-1.384709597E0
7.089481280E-1,-4.287686050E-1,5.615270734E-1,-1.385774851E0
7.114358880E-1,-4.745749533E-1,5.604618192E-1,-1.383644342E0
7.139236490E-1,-5.235770941E-1,5.562008023E-1,-1.380448580E0
7.164114090E-1,-5.747097135E-1,5.519397259E-1,-1.376187444E0
7.188991700E-1,-6.279729009E-1,5.476786494E-1,-1.371926427E0
7.213869300E-1,-6.833665967E-1,5.455481410E-1,-1.367665410E0
7.238746910E-1,-7.398256063E-1,5.434176326E-1,-1.363404274E0
7.263624510E-1,-7.962845564E-1,5.402218103E-1,-1.359143257E0
7.288502110E-1,-8.516782522E-1,5.338302255E-1,-1.350621104E0
7.313379720E-1,-9.049414396E-1,5.242428780E-1,-1.342099071E0
7.338257320E-1,-9.571393728E-1,5.135902166E-1,-1.330381155E0
7.363134930E-1,-1.007206798E0,4.997417927E-1,-1.319728494E0
7.388012530E-1,-1.056208849E0,4.848281145E-1,-1.306945324E0
7.412890130E-1,-1.103080511E0,4.656533599E-1,-1.292031646E0
7.437767740E-1,-1.146756291E0,4.464786351E-1,-1.274987459E0
7.462645340E-1,-1.190432072E0,4.230428338E-1,-1.256877899E0
7.487522950E-1,-1.229846835E0,3.985417485E-1,-1.234507442E0
7.512400550E-1,-1.266065836E0,3.729754388E-1,-1.208941102E0
7.537278160E-1,-1.299088955E0,3.474090993E-1,-1.184440017E0
7.562155760E-1,-1.328916430E0,3.218427896E-1,-1.158873677E0
7.587033360E-1,-1.354482770E0,2.962764502E-1,-1.134372592E0
7.611911490E-1,-1.373657465E0,2.707101107E-1,-1.113067389E0
7.636789610E-1,-1.387505889E0,2.440785319E-1,-1.093892574E0
7.661667740E-1,-1.394962788E0,2.206427306E-1,-1.076848388E0
7.686545860E-1,-1.393897533E0,1.993374527E-1,-1.060869455E0
7.711423990E-1,-1.382179618E0,1.790974438E-1,-1.043825269E0
7.736302110E-1,-1.360874295E0,1.631184965E-1,-1.025715709E0
7.761180240E-1,-1.327851176E0,1.524658650E-1,-1.007606268E0
7.786058360E-1,-1.285240531E0,1.471395344E-1,-9.884315133E-1
7.810936490E-1,-1.233042717E0,1.482048035E-1,-9.692567587E-1
7.835814610E-1,-1.175518394E0,1.545963883E-1,-9.522125125E-1
7.860692740E-1,-1.111602664E0,1.663142890E-1,-9.362335801E-1
