"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.492934430E-1,6.024065614E-1,-2.235722095E-1,-1.894837767E-1
5.517811520E-1,5.970802903E-1,-2.054627240E-1,-2.043974549E-1
5.542688600E-1,5.906887054E-1,-1.820269227E-1,-2.225069404E-1
5.567565680E-1,5.842971206E-1,-1.564605981E-1,-2.438122183E-1
5.592442770E-1,5.779055357E-1,-1.287637353E-1,-2.683132887E-1
5.617319850E-1,5.715139508E-1,-1.010668874E-1,-2.938795984E-1
5.642196930E-1,5.629918575E-1,-7.550056279E-2,-3.215764761E-1
5.667074020E-1,5.544697046E-1,-5.099949613E-2,-3.482080400E-1
5.691951100E-1,5.448823571E-1,-3.075948730E-2,-3.737743795E-1
5.716828180E-1,5.331644416E-1,-1.371526904E-2,-3.972101808E-1
5.741705270E-1,5.214465261E-1,-3.062632866E-3,-4.174501896E-1
5.766582870E-1,5.075981021E-1,1.198421582E-3,-4.344944060E-1
5.791460480E-1,4.926844239E-1,1.331579551E-4,-4.472775757E-1
5.816338080E-1,4.777707458E-1,-8.388951421E-3,-4.536691606E-1
5.841215680E-1,4.628570378E-1,-2.223737910E-2,-4.547344148E-1
5.866093290E-1,4.490086138E-1,-4.034686089E-2,-4.483428299E-1
5.890970890E-1,4.372907281E-1,-6.378266215E-2,-4.344944060E-1
5.915848500E-1,4.266380966E-1,-9.041424841E-2,-4.142543972E-1
5.940726100E-1,4.170507193E-1,-1.181111038E-1,-3.876228034E-1
5.965603710E-1,4.095938802E-1,-1.468732208E-1,-3.545996249E-1
5.990481310E-1,4.032022953E-1,-1.735048145E-1,-3.183806837E-1
6.015358910E-1,3.957454562E-1,-1.990711391E-1,-2.789659202E-1
6.040236520E-1,3.882885873E-1,-2.214416862E-1,-2.374206334E-1
6.065114120E-1,3.808317482E-1,-2.406164259E-1,-1.937448233E-1
6.089991730E-1,3.701791167E-1,-2.544648647E-1,-1.511342824E-1
6.114869330E-1,3.584612012E-1,-2.661827505E-1,-1.095889956E-1
6.139746930E-1,3.435475230E-1,-2.736395895E-1,-6.804371625E-2
6.164624540E-1,3.275685608E-1,-2.768353820E-1,-2.756369673E-2
6.189502140E-1,3.115896285E-1,-2.757701278E-1,1.291632187E-2
6.214379750E-1,2.945453823E-1,-2.715090811E-1,5.233107507E-2
6.239257350E-1,2.764359117E-1,-2.629869580E-1,9.068056941E-2
6.264134960E-1,2.593916953E-1,-2.512690723E-1,1.290300637E-1
6.289012560E-1,2.412822098E-1,-2.363553643E-1,1.663142890E-1
6.313890160E-1,2.242379934E-1,-2.182458937E-1,2.004027218E-1
6.338767770E-1,2.061285079E-1,-1.980058849E-1,2.344911546E-1
6.363645370E-1,1.869537681E-1,-1.756353378E-1,2.664490640E-1
6.388522980E-1,1.677790284E-1,-1.543300748E-1,2.962764502E-1
6.413400580E-1,1.486042738E-1,-1.319595277E-1,3.250385821E-1
6.438278180E-1,1.283642650E-1,-1.106542572E-1,3.527354300E-1
6.463155790E-1,1.081242561E-1,-9.041424841E-2,3.772364855E-1
6.488033390E-1,8.681898564E-2,-7.230477035E-2,4.006722867E-1
6.512911000E-1,6.657897681E-2,-5.739107728E-2,4.198470414E-1
6.537788600E-1,4.527370632E-2,-4.460791498E-2,4.358259737E-1
6.562666210E-1,2.396843210E-2,-3.715106845E-2,4.475438893E-1
6.587543810E-1,3.728422802E-3,-3.395527974E-2,4.560659826E-1
6.612421410E-1,-1.651158556E-2,-3.715106845E-2,4.613923132E-1
6.637299020E-1,-3.462106735E-2,-4.460791498E-2,4.624575675E-1
6.662176620E-1,-5.060002208E-2,-5.419528857E-2,4.624575675E-1
6.687054230E-1,-6.338318437E-2,-6.804371625E-2,4.635228515E-1
6.711931830E-1,-7.190529257E-2,-8.402267098E-2,4.656533599E-1
6.736809430E-1,-7.616634667E-2,-1.010668874E-1,4.731102288E-1
6.761687040E-1,-7.510108501E-2,-1.191763729E-1,4.858933687E-1
6.786564640E-1,-6.977476925E-2,-1.383511126E-1,5.050681233E-1
6.811442250E-1,-5.912213027E-2,-1.564605981E-1,5.306344628E-1
6.836319850E-1,-4.420844093E-2,-1.724395454E-1,5.604618192E-1
6.861197460E-1,-2.822948620E-2,-1.852227151E-1,5.956155062E-1
6.886075060E-1,-1.118526794E-2,-1.958753467E-1,6.339650154E-1
6.910952660E-1,5.858949851E-3,-2.022669315E-1,6.733797789E-1
6.935830270E-1,2.183790505E-2,-2.065279931E-1,7.138597965E-1
6.960707870E-1,3.781685978E-2,-2.086585164E-1,7.554050684E-1
6.985585480E-1,5.060002208E-2,-2.065279931E-1,7.980156541E-1
7.010463080E-1,6.444845349E-2,-2.043974549E-1,8.416914344E-1
7.035340680E-1,7.403582335E-2,-1.990711391E-1,8.853672147E-1
7.060218290E-1,8.149266988E-2,-1.916143000E-1,9.279778004E-1
7.085095890E-1,8.362319320E-2,-1.820269227E-1,9.673925638E-1
7.109973500E-1,8.255793154E-2,-1.713742912E-1,1.004676819E0
7.134851100E-1,7.616634667E-2,-1.607216448E-1,1.038765192E0
7.159728710E-1,6.551371515E-2,-1.511342824E-1,1.069657803E0
7.184606310E-1,5.166528746E-2,-1.415469050E-1,1.097354650E0
7.209483910E-1,3.462106735E-2,-1.340900660E-1,1.121855736E0
7.234361520E-1,1.438105945E-2,-1.266332120E-1,1.143161058E0
7.259239120E-1,-7.989477366E-3,-1.213068962E-1,1.161270499E0
7.284116730E-1,-3.036001325E-2,-1.170458421E-1,1.175118923E0
7.308994330E-1,-5.379581451E-2,-1.149153188E-1,1.186836839E0
7.333871930E-1,-7.829687744E-2,-1.149153188E-1,1.193228483E0
7.358749540E-1,-1.006674170E-1,-1.149153188E-1,1.196424246E0
7.383627140E-1,-1.241032109E-1,-1.181111038E-1,1.198554754E0
7.408504750E-1,-1.486042738E-1,-1.234374270E-1,1.195358992E0
7.433382350E-1,-1.741705984E-1,-1.308942735E-1,1.190032601E0
7.458259960E-1,-1.986716688E-1,-1.404816359E-1,1.180445313E0
7.483137560E-1,-2.242379934E-1,-1.500690132E-1,1.169792652E0
7.508015160E-1,-2.498043180E-1,-1.585911214E-1,1.155944228E0
7.532892770E-1,-2.753706574E-1,-1.681784987E-1,1.138900042E0
7.557770370E-1,-2.956106663E-1,-1.777658761E-1,1.122920990E0
7.582647980E-1,-3.137201369E-1,-1.884185076E-1,1.108007312E0
7.607525580E-1,-3.265033066E-1,-1.990711391E-1,1.093093634E0
7.632403180E-1,-3.339601457E-1,-2.086585164E-1,1.077114701E0
7.657280790E-1,-3.382211924E-1,-2.182458937E-1,1.061135769E0
7.682158390E-1,-3.360906839E-1,-2.257027328E-1,1.044091582E0
7.707036000E-1,-3.296990991E-1,-2.320943177E-1,1.025982022E0
7.731913600E-1,-3.201117218E-1,-2.352901101E-1,1.006807327E0
7.756791210E-1,-3.073285520E-1,-2.363553643E-1,9.844367504E-1
7.781668810E-1,-2.913496196E-1,-2.342248410E-1,9.599357247E-1
7.806546410E-1,-2.732401192E-1,-2.288985252E-1,9.333041310E-1
7.831424020E-1,-2.551306486E-1,-2.214416862E-1,9.034767151E-1
7.856301620E-1,-2.359558940E-1,-2.107890397E-1,8.736493587E-1
