"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
8.064480050E0,-4.394212365E-2,1.478053257E-2,3.315633163E-2,5.699751487E-2
8.066967654E0,-4.713791609E-2,2.117211558E-2,3.315633163E-2,6.139693753E-2
8.069455258E0,-4.926844314E-2,2.862896025E-2,3.315633163E-2,6.592677136E-2
8.071942862E0,-5.139897019E-2,3.608580679E-2,3.315633163E-2,7.101677207E-2
8.074430466E0,-5.246423557E-2,4.354264960E-2,3.315633163E-2,7.581425114E-2
8.076918071E0,-5.139897019E-2,4.993423447E-2,3.209106624E-2,7.851826820E-2
8.079405675E0,-5.033370852E-2,5.739107728E-2,3.209106624E-2,8.280733360E-2
8.081893279E0,-4.926844314E-2,6.378266215E-2,3.209106624E-2,8.674931708E-2
8.084380883E0,-4.713791609E-2,7.017423958E-2,3.209106624E-2,9.042258327E-2
8.086868487E0,-4.500738904E-2,7.550056279E-2,3.102580272E-2,9.321266268E-2
8.089356091E0,-4.394212365E-2,8.189214021E-2,3.209106624E-2,9.832125605E-2
8.091843696E0,-4.287686199E-2,8.721846342E-2,3.209106624E-2,1.023490214E-1
8.094331300E0,-4.074633494E-2,9.147951752E-2,3.209106624E-2,1.051598900E-1
8.096818904E0,-3.861580789E-2,9.680583328E-2,3.315633163E-2,1.093704361E-1
8.099306508E0,-3.755054250E-2,9.893636405E-2,3.209106624E-2,1.105815713E-1
8.101794112E0,-3.542001545E-2,1.010668874E-1,3.102580272E-2,1.114975051E-1
8.104281716E0,-3.328948840E-2,1.021321490E-1,3.102580272E-2,1.118112979E-1
8.106769321E0,-3.222422674E-2,1.031974182E-1,2.996053919E-2,1.121861926E-1
8.109256925E0,-3.115896136E-2,1.042626798E-1,2.783001214E-2,1.123213998E-1
8.111744529E0,-3.115896136E-2,1.042626798E-1,2.676474862E-2,1.120622106E-1
8.114232133E0,-3.009369783E-2,1.053279415E-1,2.463422157E-2,1.122784520E-1
8.116719737E0,-3.009369783E-2,1.063932031E-1,2.037316747E-2,1.124286897E-1
8.119207341E0,-3.115896136E-2,1.074584723E-1,1.717737690E-2,1.131956996E-1
8.121694946E0,-3.115896136E-2,1.074584723E-1,1.291632187E-2,1.126278629E-1
8.124182550E0,-3.328948840E-2,1.063932031E-1,8.655266836E-3,1.118151034E-1
8.126670154E0,-3.435475379E-2,1.053279415E-1,4.394212738E-3,1.108762079E-1
8.129157758E0,-3.648528084E-2,1.031974182E-1,1.331579551E-4,1.094573002E-1
8.131645362E0,-3.861580789E-2,1.021321490E-1,-4.127896391E-3,1.092666281E-1
8.134132966E0,-3.968106955E-2,9.893636405E-2,-9.454214945E-3,1.070157633E-1
8.136620623E0,-4.181159660E-2,9.680583328E-2,-1.478053257E-2,1.064802475E-1
8.139108279E0,-4.287686199E-2,9.254477918E-2,-2.117211558E-2,1.041691889E-1
8.141595935E0,-4.500738904E-2,8.934898674E-2,-2.649843320E-2,1.034943161E-1
8.144083591E0,-4.500738904E-2,8.508793265E-2,-3.075948730E-2,1.010532899E-1
8.146571248E0,-4.607265070E-2,8.082687855E-2,-3.502054140E-2,9.940881127E-2
8.149058904E0,-4.713791609E-2,7.656582445E-2,-3.821633384E-2,9.769747580E-2
8.151546560E0,-4.820318148E-2,7.337003201E-2,-4.247738793E-2,9.752454454E-2
8.154034216E0,-4.926844314E-2,7.017423958E-2,-4.460791498E-2,9.665231228E-2
8.156521873E0,-4.926844314E-2,6.804371625E-2,-4.567318037E-2,9.562095072E-2
8.159009529E0,-5.033370852E-2,6.697845459E-2,-4.673844203E-2,9.593788385E-2
8.161497185E0,-5.139897019E-2,6.591318548E-2,-4.567318037E-2,9.524936515E-2
8.163984841E0,-5.352949724E-2,6.484792382E-2,-4.460791498E-2,9.518679728E-2
8.166472498E0,-5.672528967E-2,6.484792382E-2,-4.247738793E-2,9.605904537E-2
8.168960154E0,-5.992107838E-2,6.378266215E-2,-4.034686089E-2,9.636717703E-2
8.171447810E0,-6.311687082E-2,6.378266215E-2,-3.821633384E-2,9.753181812E-2
8.173935466E0,-6.631266326E-2,6.271740049E-2,-3.608580679E-2,9.814798563E-2
8.176423123E0,-7.163897902E-2,6.165213138E-2,-3.395527974E-2,1.004295257E-1
8.178910779E0,-7.696529478E-2,5.952160433E-2,-3.075948730E-2,1.020422660E-1
8.181398435E0,-8.229161799E-2,5.739107728E-2,-2.969422378E-2,1.046297905E-1
8.183886091E0,-8.868319541E-2,5.632581562E-2,-2.756369673E-2,1.086142902E-1
8.186373748E0,-9.400951862E-2,5.419528857E-2,-2.649843320E-2,1.117008767E-1
8.188861404E0,-9.827057272E-2,5.206476152E-2,-2.543316968E-2,1.140819485E-1
8.191349060E0,-1.025316268E-1,5.099949613E-2,-2.543316968E-2,1.173052822E-1
8.193836716E0,-1.067926809E-1,4.886896908E-2,-2.436790615E-2,1.199443525E-1
8.196324373E0,-1.089232042E-1,4.780370742E-2,-2.543316968E-2,1.216400632E-1
8.198812029E0,-1.089232042E-1,4.780370742E-2,-2.543316968E-2,1.216400632E-1
8.201299685E0,-1.078579426E-1,4.993423447E-2,-2.756369673E-2,1.220103312E-1
8.203787341E0,-1.046621501E-1,5.099949613E-2,-2.969422378E-2,1.201534902E-1
8.206274998E0,-9.933583438E-2,5.419528857E-2,-3.075948730E-2,1.172641606E-1
8.208762654E0,-9.294424951E-2,5.739107728E-2,-3.182475269E-2,1.137769052E-1
8.211250310E0,-8.548741043E-2,6.165213138E-2,-3.289001435E-2,1.104121175E-1
8.213737966E0,-7.696529478E-2,6.484792382E-2,-3.289001435E-2,1.058804178E-1
8.216225623E0,-6.844318658E-2,6.910897791E-2,-3.395527974E-2,1.030217532E-1
8.218713279E0,-5.885581672E-2,7.443529367E-2,-3.289001435E-2,1.004309372E-1
8.221200935E0,-4.926844314E-2,7.763108611E-2,-3.182475269E-2,9.729737871E-2
8.223688591E0,-4.074633494E-2,8.082687855E-2,-3.182475269E-2,9.594823078E-2
8.226176248E0,-3.115896136E-2,8.295740932E-2,-3.182475269E-2,9.415746130E-2
8.228663904E0,-2.263685316E-2,8.402267098E-2,-3.075948730E-2,9.229508340E-2
8.231151560E0,-1.411474310E-2,8.402267098E-2,-2.969422378E-2,9.022628297E-2
8.233639216E0,-7.723161485E-3,8.295740932E-2,-3.075948730E-2,8.881286531E-2
8.236126873E0,-2.396843163E-3,8.082687855E-2,-2.969422378E-2,8.614218524E-2
8.238614529E0,7.989477599E-4,7.869634777E-2,-2.969422378E-2,8.411599370E-2
8.241102185E0,1.864211401E-3,7.550056279E-2,-2.862896025E-2,8.076773880E-2
8.243589841E0,1.864211401E-3,7.123950869E-2,-2.756369673E-2,7.640877083E-2
8.246077498E0,-2.663159103E-4,6.591318548E-2,-2.756369673E-2,7.144491809E-2
8.248565154E0,-3.462106921E-3,5.952160433E-2,-2.756369673E-2,6.568534801E-2
8.251052810E0,-8.788425475E-3,5.206476152E-2,-2.649843320E-2,5.907743035E-2
8.253540466E0,-1.518000662E-2,4.460791498E-2,-2.649843320E-2,5.405983391E-2
8.256028123E0,-2.157158963E-2,3.608580679E-2,-2.543316968E-2,4.913618881E-2
8.258515779E0,-3.009369783E-2,2.756369673E-2,-2.436790615E-2,4.753086236E-2
8.261003435E0,-3.968106955E-2,1.797632314E-2,-2.330264263E-2,4.940393333E-2
8.263491404E0,-4.926844314E-2,9.454214945E-3,-2.117211558E-2,5.445199856E-2
8.265979008E0,-5.992107838E-2,9.321057005E-4,-2.010685205E-2,6.321147012E-2
8.268466612E0,-6.950845569E-2,-7.590003312E-3,-1.904158667E-2,7.246803148E-2
8.270954216E0,-8.016108721E-2,-1.717737690E-2,-1.797632314E-2,8.392860284E-2
8.273441821E0,-9.081372619E-2,-2.676474862E-2,-1.691105962E-2,9.617415750E-2
8.275929425E0,-1.004010960E-1,-3.635212034E-2,-1.691105962E-2,1.081103172E-1
8.278417029E0,-1.099884734E-1,-4.593949392E-2,-1.691105962E-2,1.203905532E-1
8.280904633E0,-1.174453199E-1,-5.659212917E-2,-1.904158667E-2,1.317522458E-1
8.283392237E0,-1.249021590E-1,-6.617950648E-2,-2.117211558E-2,1.429284257E-1
8.285879841E0,-1.323590130E-1,-7.470161468E-2,-2.223737910E-2,1.536025409E-1
8.288367446E0,-1.376853287E-1,-8.322372288E-2,-2.436790615E-2,1.627182616E-1
8.290855050E0,-1.419463754E-1,-9.068056941E-2,-2.649843320E-2,1.705107214E-1
8.293342654E0,-1.462074369E-1,-9.600688517E-2,-2.862896025E-2,1.772386921E-1
8.295830258E0,-1.483379602E-1,-1.013332009E-1,-3.075948730E-2,1.822600179E-1
8.298317862E0,-1.494032294E-1,-1.045289934E-1,-3.182475269E-2,1.850957868E-1
8.300805466E0,-1.483379602E-1,-1.066595241E-1,-3.502054140E-2,1.860291452E-1
8.303293071E0,-1.440769136E-1,-1.077247858E-1,-3.608580679E-2,1.834801678E-1
8.305780675E0,-1.398158520E-1,-1.066595241E-1,-3.715106845E-2,1.797357184E-1
8.308268279E0,-1.323590130E-1,-1.034637317E-1,-3.928159550E-2,1.725302751E-1
8.310755883E0,-1.238368973E-1,-9.920267761E-2,-4.034686089E-2,1.637211580E-1
8.313243487E0,-1.131842583E-1,-9.494162351E-2,-4.034686089E-2,1.531419518E-1
8.315731091E0,-1.004010960E-1,-8.961530030E-2,-4.034686089E-2,1.404960900E-1
8.318218696E0,-8.655267209E-2,-8.428898454E-2,-4.034686089E-2,1.273729451E-1
8.320706300E0,-7.057371736E-2,-7.789740711E-2,-3.928159550E-2,1.122127415E-1
8.323193904E0,-5.459476262E-2,-7.150582224E-2,-3.821633384E-2,9.774537786E-2
8.325681508E0,-3.755054250E-2,-6.511423737E-2,-3.715106845E-2,8.384574549E-2
8.328169112E0,-2.157158963E-2,-5.872265995E-2,-3.608580679E-2,7.222097841E-2
8.330656716E0,-4.527370445E-3,-5.233107507E-2,-3.502054140E-2,6.313063299E-2
8.333144321E0,1.145158429E-2,-4.593949392E-2,-3.395527974E-2,5.826265448E-2
8.335631925E0,2.743053809E-2,-4.061317816E-2,-3.395527974E-2,5.962235891E-2
8.338119529E0,4.234423116E-2,-3.528685868E-2,-3.502054140E-2,6.530417006E-2
8.340607133E0,5.619265884E-2,-3.102580272E-2,-3.502054140E-2,7.312081552E-2
8.343094737E0,6.791055948E-2,-2.783001214E-2,-3.608580679E-2,8.178348926E-2
8.345582341E0,7.856319100E-2,-2.569948509E-2,-3.821633384E-2,9.106660576E-2
8.348069946E0,8.815056831E-2,-2.463422157E-2,-4.141212255E-2,1.004605965E-1
8.350557550E0,9.454214573E-2,-2.356895804E-2,-4.567318037E-2,1.076092585E-1
8.353045154E0,9.986846894E-2,-2.356895804E-2,-4.886896908E-2,1.136546656E-1
8.355532758E0,1.030642539E-1,-2.356895804E-2,-5.099949613E-2,1.173826428E-1
8.358020362E0,1.062600464E-1,-2.356895804E-2,-5.419528857E-2,1.215887435E-1
8.360508018E0,1.073253155E-1,-2.569948509E-2,-5.632581562E-2,1.239023179E-1
8.362995675E0,1.094558388E-1,-2.889527567E-2,-5.739107728E-2,1.269222335E-1
8.365483331E0,1.105211005E-1,-3.315633163E-2,-5.845634267E-2,1.293499129E-1
8.367970987E0,1.126516312E-1,-3.741738573E-2,-5.845634267E-2,1.323162680E-1
8.370458643E0,1.137168929E-1,-4.380896688E-2,-5.739107728E-2,1.347014961E-1
8.372946300E0,1.137168929E-1,-5.020054802E-2,-5.632581562E-2,1.364705985E-1
8.375433956E0,1.137168929E-1,-5.765739456E-2,-5.313002318E-2,1.381256900E-1
8.377921612E0,1.115863696E-1,-6.511423737E-2,-4.993423447E-2,1.385092400E-1
8.380409268E0,1.083905771E-1,-7.150582224E-2,-4.673844203E-2,1.380075425E-1
8.382896925E0,1.051947847E-1,-7.683213800E-2,-4.247738793E-2,1.370162350E-1
8.385384581E0,9.986846894E-2,-8.109319210E-2,-3.928159550E-2,1.345097046E-1
8.387872237E0,9.347688407E-2,-8.535424620E-2,-3.608580679E-2,1.316262157E-1
8.390359893E0,8.602003753E-2,-8.855003864E-2,-3.289001435E-2,1.277587932E-1
8.392847550E0,7.536740601E-2,-9.068056941E-2,-3.075948730E-2,1.218579403E-1
8.395335206E0,6.471476704E-2,-9.387636185E-2,-2.862896025E-2,1.175601538E-1
8.397822862E0,5.086633936E-2,-9.600688517E-2,-2.756369673E-2,1.120913193E-1
8.400310518E0,3.701791167E-2,-9.813741595E-2,-2.649843320E-2,1.081824623E-1
8.402798175E0,2.103895694E-2,-1.002679393E-1,-2.543316968E-2,1.055610888E-1
8.405285831E0,5.060002208E-3,-1.023984700E-1,-2.436790615E-2,1.053795290E-1
8.407773487E0,-1.198421605E-2,-1.045289934E-1,-2.436790615E-2,1.079987349E-1
8.410261143E0,-2.902843431E-2,-1.066595241E-1,-2.330264263E-2,1.129686560E-1
8.412748800E0,-4.394212365E-2,-1.077247858E-1,-2.330264263E-2,1.186530778E-1
8.415236456E0,-5.992107838E-2,-1.098553166E-1,-2.330264263E-2,1.272860533E-1
8.417724112E0,-7.376950979E-2,-1.087900475E-1,-2.330264263E-2,1.334924273E-1
8.420211768E0,-8.655267209E-2,-1.077247858E-1,-2.330264263E-2,1.401392439E-1
8.422699425E0,-9.827057272E-2,-1.055942550E-1,-2.330264263E-2,1.461172998E-1
8.425187081E0,-1.078579426E-1,-1.023984700E-1,-2.330264263E-2,1.505383526E-1
8.427674737E0,-1.174453199E-1,-9.920267761E-2,-2.436790615E-2,1.556546474E-1
8.430162393E0,-1.238368973E-1,-9.600688517E-2,-2.436790615E-2,1.585770916E-1
8.432650050E0,-1.291632205E-1,-9.068056941E-2,-2.543316968E-2,1.598528990E-1
8.435137706E0,-1.323590130E-1,-8.641951531E-2,-2.649843320E-2,1.602791562E-1
8.437625362E0,-1.334242672E-1,-8.002793044E-2,-2.756369673E-2,1.580071584E-1
8.440113018E0,-1.323590130E-1,-7.363634557E-2,-2.862896025E-2,1.541455061E-1
8.442600675E0,-1.302284747E-1,-6.617950648E-2,-2.862896025E-2,1.488583222E-1
8.445088331E0,-1.270326823E-1,-5.978792161E-2,-2.969422378E-2,1.435048601E-1
8.447575987E0,-1.227716357E-1,-5.233107507E-2,-3.075948730E-2,1.369582491E-1
8.450063643E0,-1.185105816E-1,-4.487423226E-2,-3.182475269E-2,1.306570685E-1
8.452551300E0,-1.121189967E-1,-3.635212034E-2,-3.182475269E-2,1.220858753E-1
8.455038956E0,-1.067926809E-1,-2.783001214E-2,-3.289001435E-2,1.151561519E-1
8.457526612E0,-1.004010960E-1,-2.037316747E-2,-3.289001435E-2,1.075973935E-1
8.460014268E0,-9.507478029E-2,-1.185105834E-2,-3.289001435E-2,1.012986400E-1
8.462501925E0,-8.974846452E-2,-5.459476262E-3,-3.395527974E-2,9.611219375E-2
8.464989581E0,-8.442214131E-2,9.321057005E-4,-3.289001435E-2,9.060750415E-2
8.467477237E0,-8.016108721E-2,7.323687430E-3,-3.289001435E-2,8.695509959E-2
8.469964893E0,-7.803056389E-2,1.265000552E-2,-3.289001435E-2,8.561859953E-2
8.472452550E0,-7.590003312E-2,1.691105962E-2,-3.182475269E-2,8.402150825E-2
8.474940206E0,-7.483477145E-2,2.010685205E-2,-3.075948730E-2,8.337070575E-2
8.477427862E0,-7.590003312E-2,2.223737910E-2,-2.969422378E-2,8.448113980E-2
8.479915518E0,-7.696529478E-2,2.436790615E-2,-2.862896025E-2,8.565669160E-2
8.482403175E0,-7.803056389E-2,2.436790615E-2,-2.649843320E-2,8.593445592E-2
8.484890831E0,-8.016108721E-2,2.436790615E-2,-2.330264263E-2,8.696325608E-2
8.487378487E0,-8.442214131E-2,2.436790615E-2,-2.010685205E-2,9.013977088E-2
8.489866143E0,-8.974846452E-2,2.330264263E-2,-1.691105962E-2,9.425382738E-2
8.492353800E0,-9.614004195E-2,2.223737910E-2,-1.478053257E-2,9.977912025E-2
8.494841456E0,-1.035968885E-1,1.904158667E-2,-1.265000552E-2,1.060892076E-1
8.497329112E0,-1.131842583E-1,1.478053257E-2,-1.051947847E-2,1.146289663E-1
8.499816768E0,-1.227716357E-1,1.051947847E-2,-1.051947847E-2,1.236696947E-1
8.502304425E0,-1.344895363E-1,5.193160381E-3,-1.051947847E-2,1.350002360E-1
8.504792081E0,-1.462074369E-1,-1.198421582E-3,-9.454214945E-3,1.465176884E-1
8.507279737E0,-1.589905918E-1,-7.590003312E-3,-1.158474199E-2,1.595926774E-1
8.509767393E0,-1.717737615E-1,-1.504684892E-2,-1.371526904E-2,1.729761296E-1
8.512255050E0,-1.845569313E-1,-2.356895804E-2,-1.691105962E-2,1.868227518E-1
8.514742706E0,-1.962748319E-1,-3.102580272E-2,-2.117211558E-2,1.998366046E-1
8.517230362E0,-2.090579867E-1,-3.954791278E-2,-2.543316968E-2,2.142804829E-1
8.519718018E0,-2.186453640E-1,-4.807002097E-2,-3.182475269E-2,2.261179715E-1
8.522205675E0,-2.282327414E-1,-5.659212917E-2,-3.821633384E-2,2.382295983E-1
8.524693331E0,-2.367548496E-1,-6.404897571E-2,-4.567318037E-2,2.494818019E-1
8.527180987E0,-2.431464195E-1,-7.044056058E-2,-5.206476152E-2,2.584430175E-1
8.529668591E0,-2.463422120E-1,-7.576687634E-2,-5.952160433E-2,2.645145106E-1
8.532156196E0,-2.484727502E-1,-8.002793044E-2,-6.591318548E-2,2.692354458E-1
8.534643800E0,-2.484727502E-1,-8.428898454E-2,-7.230477035E-2,2.721604680E-1
8.537131404E0,-2.463422120E-1,-8.641951531E-2,-7.763108611E-2,2.723589608E-1
8.539619008E0,-2.420811653E-1,-8.748477697E-2,-8.402267098E-2,2.707705413E-1
8.542106612E0,-2.356895804E-1,-8.748477697E-2,-8.934898674E-2,2.668078072E-1
8.544594216E0,-2.271674722E-1,-8.748477697E-2,-9.361004084E-2,2.608092912E-1
8.547081821E0,-2.165148407E-1,-8.641951531E-2,-9.787109494E-2,2.528354408E-1
8.549569425E0,-2.037316710E-1,-8.535424620E-2,-1.010668874E-1,2.429124468E-1
8.552057029E0,-1.888179779E-1,-8.322372288E-2,-1.031974182E-1,2.307122102E-1
8.554544633E0,-1.749695539E-1,-8.109319210E-2,-1.063932031E-1,2.202497770E-1
8.557032237E0,-1.579253376E-1,-7.896266878E-2,-1.085237339E-1,2.072508531E-1
8.559519841E0,-1.419463754E-1,-7.683213800E-2,-1.095889956E-1,1.950940770E-1
8.562007446E0,-1.249021590E-1,-7.470161468E-2,-1.106542572E-1,1.828257236E-1
8.564495050E0,-1.089232042E-1,-7.257108390E-2,-1.106542572E-1,1.713919230E-1
8.566982654E0,-9.294424951E-2,-6.937529147E-2,-1.095889956E-1,1.595660131E-1
8.569470258E0,-7.909582555E-2,-6.617950648E-2,-1.074584723E-1,1.489402563E-1
8.571957862E0,-6.631266326E-2,-6.298371404E-2,-1.042626798E-1,1.386903888E-1
8.574445466E0,-5.352949724E-2,-6.085318699E-2,-1.000016257E-1,1.287200163E-1
8.576933071E0,-4.287686199E-2,-5.872265995E-2,-9.574057162E-2,1.202207683E-1
8.579420675E0,-3.435475379E-2,-5.552686751E-2,-9.041424841E-2,1.115267611E-1
8.581908279E0,-2.583264373E-2,-5.446160212E-2,-8.402267098E-2,1.034079341E-1
8.584395883E0,-1.944106072E-2,-5.339634046E-2,-7.869634777E-2,9.706821915E-2
8.586883487E0,-1.624527015E-2,-5.233107507E-2,-7.123950869E-2,8.987501220E-2
8.589371091E0,-1.198421605E-2,-5.126581341E-2,-6.484792382E-2,8.352878715E-2
8.591858696E0,-1.091895252E-2,-5.126581341E-2,-5.952160433E-2,7.931096098E-2
8.594346300E0,-9.853689000E-3,-5.126581341E-2,-5.419528857E-2,7.524897418E-2
8.596833904E0,-9.853689000E-3,-5.233107507E-2,-4.993423447E-2,7.300044094E-2
8.599321508E0,-8.788425475E-3,-5.446160212E-2,-4.567318037E-2,7.161942427E-2
8.601809112E0,-8.788425475E-3,-5.552686751E-2,-4.141212255E-2,6.982430330E-2
8.604296716E0,-7.723161485E-3,-5.765739456E-2,-3.928159550E-2,7.019306316E-2
8.606784321E0,-6.657897960E-3,-5.872265995E-2,-3.715106845E-2,6.980601896E-2
8.609271925E0,-4.527370445E-3,-5.978792161E-2,-3.608580679E-2,6.998055519E-2
8.611759529E0,-2.396843163E-3,-6.085318699E-2,-3.502054140E-2,7.025164443E-2
8.614247133E0,7.989477599E-4,-6.085318699E-2,-3.395527974E-2,6.969009763E-2
8.616734737E0,3.994738683E-3,-6.085318699E-2,-3.395527974E-2,6.979992354E-2
8.619222341E0,7.190529723E-3,-6.191844866E-2,-3.395527974E-2,7.098280795E-2
8.621709946E0,9.321057238E-3,-6.298371404E-2,-3.502054140E-2,7.266545715E-2
8.624197602E0,1.038632076E-2,-6.404897571E-2,-3.502054140E-2,7.373320329E-2
8.626685258E0,1.145158429E-2,-6.511423737E-2,-3.608580679E-2,7.532056918E-2
8.629172914E0,1.038632076E-2,-6.617950648E-2,-3.715106845E-2,7.660159675E-2
8.631660571E0,8.255792782E-3,-6.937529147E-2,-3.821633384E-2,7.963402133E-2
8.634148227E0,5.060002208E-3,-7.257108390E-2,-3.928159550E-2,8.267532634E-2
8.636635883E0,-2.663159103E-4,-7.683213800E-2,-3.928159550E-2,8.629190054E-2
8.639123539E0,-5.592633970E-3,-7.896266878E-2,-4.034686089E-2,8.884959087E-2
8.641611196E0,-1.304947957E-2,-8.428898454E-2,-4.034686089E-2,9.435460251E-2
8.644098852E0,-2.050632425E-2,-8.641951531E-2,-4.034686089E-2,9.755363214E-2
8.646586508E0,-2.902843431E-2,-8.961530030E-2,-3.928159550E-2,1.020617254E-1
8.649074164E0,-3.755054250E-2,-9.174583107E-2,-3.928159550E-2,1.066320051E-1
8.651561821E0,-4.713791609E-2,-9.281109273E-2,-3.715106845E-2,1.105263948E-1
8.654049477E0,-5.672528967E-2,-9.387636185E-2,-3.502054140E-2,1.151389079E-1
8.656537133E0,-6.844318658E-2,-9.174583107E-2,-3.289001435E-2,1.190945857E-1
8.659024789E0,-8.122635633E-2,-9.068056941E-2,-2.969422378E-2,1.253093514E-1
8.661512446E0,-9.400951862E-2,-8.855003864E-2,-2.649843320E-2,1.318372705E-1
8.664000102E0,-1.078579426E-1,-8.641951531E-2,-2.330264263E-2,1.401594862E-1
8.666487758E0,-1.217063740E-1,-8.322372288E-2,-1.904158667E-2,1.486647623E-1
8.668975414E0,-1.366200596E-1,-8.002793044E-2,-1.478053257E-2,1.590219308E-1
8.671463071E0,-1.515337527E-1,-7.789740711E-2,-1.051947847E-2,1.707077727E-1
8.673950727E0,-1.653821766E-1,-7.576687634E-2,-6.258423906E-3,1.820193720E-1
8.676438383E0,-1.802958697E-1,-7.470161468E-2,-1.997369342E-3,1.951689559E-1
8.678926039E0,-1.930790395E-1,-7.470161468E-2,2.263685223E-3,2.070385737E-1
8.681413696E0,-2.069274634E-1,-7.470161468E-2,5.459476262E-3,2.200661542E-1
8.683901352E0,-2.186453640E-1,-7.470161468E-2,8.655266836E-3,2.312164356E-1
8.686389008E0,-2.303632647E-1,-7.470161468E-2,1.291632187E-2,2.425167960E-1
8.688876664E0,-2.410158962E-1,-7.576687634E-2,1.611211337E-2,2.531578203E-1
8.691364321E0,-2.506032586E-1,-7.683213800E-2,2.037316747E-2,2.629072776E-1
8.693851977E0,-2.601906359E-1,-7.789740711E-2,2.356895804E-2,2.726218422E-1
8.696339633E0,-2.687127590E-1,-7.896266878E-2,2.676474862E-2,2.813503184E-1
8.698827289E0,-2.751043439E-1,-8.109319210E-2,2.783001214E-2,2.881544992E-1
8.701314946E0,-2.814959288E-1,-8.322372288E-2,2.889527567E-2,2.949594598E-1
8.703802602E0,-2.878875136E-1,-8.535424620E-2,2.889527567E-2,3.016612418E-1
8.706290258E0,-2.932138145E-1,-8.641951531E-2,2.889527567E-2,3.070465935E-1
8.708777914E0,-2.974748611E-1,-8.855003864E-2,2.889527567E-2,3.117167614E-1
8.711265571E0,-3.006706536E-1,-8.961530030E-2,2.783001214E-2,3.149734172E-1
8.713753227E0,-3.038664460E-1,-9.068056941E-2,2.783001214E-2,3.183273351E-1
8.716240883E0,-3.070622385E-1,-9.281109273E-2,2.676474862E-2,3.218966744E-1
8.718728539E0,-3.102580309E-1,-9.494162351E-2,2.463422157E-2,3.253933043E-1
8.721216196E0,-3.123885691E-1,-9.707214683E-2,2.250369452E-2,3.278963801E-1
8.723703904E0,-3.155843616E-1,-1.002679393E-1,1.930790395E-2,3.316925445E-1
8.726191612E0,-3.187801540E-1,-1.045289934E-1,1.504684892E-2,3.358176658E-1
8.728679321E0,-3.209106624E-1,-1.077247858E-1,1.078579482E-2,3.386806993E-1
8.731167029E0,-3.230412006E-1,-1.119858399E-1,6.524739787E-3,3.419634745E-1
8.733654737E0,-3.251717389E-1,-1.151816323E-1,1.331579551E-4,3.449688188E-1
8.736142446E0,-3.273022473E-1,-1.194426864E-1,-5.193160381E-3,3.484541366E-1
8.738630154E0,-3.283675313E-1,-1.247690022E-1,-1.265000552E-2,3.515004440E-1
8.741117758E0,-3.262369931E-1,-1.300953180E-1,-2.117211558E-2,3.518573942E-1
8.743605362E0,-3.230412006E-1,-1.354216337E-1,-3.075948730E-2,3.516259124E-1
8.746092966E0,-3.166496158E-1,-1.407479644E-1,-4.034686089E-2,3.488622046E-1
8.748580571E0,-3.081275225E-1,-1.450090110E-1,-5.099949613E-2,3.443415920E-1
8.751068175E0,-2.974748611E-1,-1.482048035E-1,-6.058686972E-2,3.378264726E-1
8.753555779E0,-2.836264372E-1,-1.503353268E-1,-7.123950869E-2,3.288156534E-1
8.756043383E0,-2.697780132E-1,-1.503353268E-1,-8.189214021E-2,3.195108911E-1
8.758530987E0,-2.516685426E-1,-1.492700726E-1,-9.361004084E-2,3.072156403E-1
8.761018591E0,-2.335590571E-1,-1.471395344E-1,-1.042626798E-1,2.950772477E-1
8.763506196E0,-2.122537792E-1,-1.428784877E-1,-1.149153188E-1,2.804843302E-1
8.765993800E0,-1.920137703E-1,-1.375521719E-1,-1.234374270E-1,2.665083233E-1
8.768481404E0,-1.707084924E-1,-1.311605871E-1,-1.330247968E-1,2.530614264E-1
8.770969008E0,-1.483379602E-1,-1.247690022E-1,-1.415469050E-1,2.400145427E-1
8.773456612E0,-1.259674281E-1,-1.173121557E-1,-1.490037590E-1,2.276665435E-1
8.775944216E0,-1.025316268E-1,-1.098553166E-1,-1.553953290E-1,2.161680674E-1
8.778431821E0,-7.909582555E-2,-1.023984700E-1,-1.607216448E-1,2.063323614E-1
8.780919425E0,-5.459476262E-2,-9.494162351E-2,-1.649827063E-1,1.980247292E-1
8.783407029E0,-3.009369783E-2,-8.748477697E-2,-1.671132296E-1,1.910132152E-1
8.785894633E0,-6.657897960E-3,-8.109319210E-2,-1.681784987E-1,1.868273022E-1
8.788382237E0,1.677790284E-2,-7.470161468E-2,-1.692437679E-1,1.857559749E-1
8.790869841E0,4.021370411E-2,-6.724476814E-2,-1.692437679E-1,1.865005464E-1
8.793357446E0,6.151897460E-2,-5.978792161E-2,-1.692437679E-1,1.897435974E-1
8.795845050E0,8.175898343E-2,-5.020054802E-2,-1.671132296E-1,1.926952462E-1
8.798332654E0,9.880319983E-2,-4.061317816E-2,-1.649827063E-1,1.965471850E-1
8.800820258E0,1.137168929E-1,-3.209106624E-2,-1.607216448E-1,1.994813659E-1
8.803307862E0,1.275653243E-1,-2.463422157E-2,-1.543300748E-1,2.017362853E-1
8.805795466E0,1.392832249E-1,-1.824264042E-2,-1.490037590E-1,2.047797131E-1
8.808283071E0,1.467400640E-1,-1.185105834E-2,-1.426121742E-1,2.049666465E-1
