"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.029767190E-1,-2.852243483E-1,-8.535424620E-2,-2.476737946E-1
6.054645320E-1,-2.894853950E-1,-9.068056941E-2,-2.498043180E-1
6.079523440E-1,-2.916159332E-1,-9.387636185E-2,-2.530001104E-1
6.104401570E-1,-2.916159332E-1,-9.494162351E-2,-2.540653646E-1
6.129279690E-1,-2.916159332E-1,-9.174583107E-2,-2.540653646E-1
6.154157820E-1,-2.916159332E-1,-8.641951531E-2,-2.519348562E-1
6.179035940E-1,-2.905506492E-1,-7.789740711E-2,-2.487390637E-1
6.203914070E-1,-2.905506492E-1,-6.937529147E-2,-2.434127480E-1
6.228792190E-1,-2.905506492E-1,-6.085318699E-2,-2.380864173E-1
6.253670320E-1,-2.894853950E-1,-5.339634046E-2,-2.316948473E-1
6.278548440E-1,-2.926811874E-1,-5.659212917E-2,-2.274337858E-1
6.303426570E-1,-2.990727723E-1,-8.002793044E-2,-2.231727391E-1
6.328304690E-1,-3.118559420E-1,-1.023984700E-1,-2.178464085E-1
6.353182820E-1,-3.214432895E-1,-1.151816323E-1,-2.082590461E-1
6.378060940E-1,-3.182475269E-1,-1.215732098E-1,-1.976063997E-1
6.402939070E-1,-3.075948656E-1,-1.226384789E-1,-1.901495606E-1
6.427817190E-1,-2.937464416E-1,-1.173121557E-1,-1.848232448E-1
6.452695320E-1,-2.809632719E-1,-1.087900475E-1,-1.816274524E-1
6.477573440E-1,-2.713759243E-1,-9.600688517E-2,-1.816274524E-1
6.502451570E-1,-2.660495937E-1,-8.535424620E-2,-1.826927215E-1
6.527329690E-1,-2.617885470E-1,-7.789740711E-2,-1.837579757E-1
6.552207820E-1,-2.607232630E-1,-7.576687634E-2,-1.880190372E-1
6.577085940E-1,-2.596580088E-1,-8.109319210E-2,-1.944106072E-1
6.601964070E-1,-2.585927546E-1,-9.174583107E-2,-2.018674612E-1
6.626842190E-1,-2.575274706E-1,-1.098553166E-1,-2.093243003E-1
6.651720320E-1,-2.553969622E-1,-1.311605871E-1,-2.167811543E-1
6.676598440E-1,-2.532664239E-1,-1.535311192E-1,-2.231727391E-1
6.701476570E-1,-2.500706315E-1,-1.748363972E-1,-2.274337858E-1
6.726354690E-1,-2.447443157E-1,-1.929458827E-1,-2.306295782E-1
6.751232820E-1,-2.404832691E-1,-2.067943066E-1,-2.316948473E-1
6.776110940E-1,-2.362222075E-1,-2.153164148E-1,-2.316948473E-1
6.800989070E-1,-2.308958918E-1,-2.195774615E-1,-2.284990549E-1
6.825867190E-1,-2.245043069E-1,-2.206427306E-1,-2.253032625E-1
6.850745320E-1,-2.181127369E-1,-2.195774615E-1,-2.210422009E-1
6.875623440E-1,-2.117211521E-1,-2.153164148E-1,-2.157158852E-1
6.900501570E-1,-2.042642981E-1,-2.078595608E-1,-2.114548385E-1
6.925379690E-1,-1.978727281E-1,-2.004027218E-1,-2.039979845E-1
6.950257820E-1,-1.914811432E-1,-1.929458827E-1,-1.954758763E-1
6.975135940E-1,-1.850895584E-1,-1.854890287E-1,-1.858884990E-1
7.000014070E-1,-1.786979735E-1,-1.790974438E-1,-1.741705984E-1
7.024892190E-1,-1.723063886E-1,-1.737711281E-1,-1.592569202E-1
7.049770320E-1,-1.648495495E-1,-1.705753356E-1,-1.411474347E-1
7.074648440E-1,-1.573926955E-1,-1.663142890E-1,-1.209074259E-1
7.099526570E-1,-1.499358565E-1,-1.609879732E-1,-9.960214794E-2
7.124404690E-1,-1.414137483E-1,-1.556616426E-1,-7.723161578E-2
7.149282820E-1,-1.339569092E-1,-1.503353268E-1,-5.486107618E-2
7.174160940E-1,-1.265000552E-1,-1.460742801E-1,-3.568633273E-2
7.199039070E-1,-1.179779470E-1,-1.428784877E-1,-1.864211448E-2
7.223917190E-1,-1.094558388E-1,-1.428784877E-1,-3.728422802E-3
7.248795320E-1,-1.041295230E-1,-1.450090110E-1,1.118526794E-2
7.273673440E-1,-9.773793817E-2,-1.482048035E-1,2.396843210E-2
7.298551570E-1,-9.241162241E-2,-1.524658650E-1,3.568633273E-2
7.323429690E-1,-8.921582997E-2,-1.567269117E-1,4.846949503E-2
7.348307820E-1,-8.602003753E-2,-1.599227041E-1,6.018739566E-2
7.373185940E-1,-8.282424510E-2,-1.620532274E-1,7.190529257E-2
7.398064070E-1,-8.175898343E-2,-1.631184965E-1,8.255793154E-2
7.422942190E-1,-8.175898343E-2,-1.631184965E-1,9.108003974E-2
7.447820320E-1,-8.175898343E-2,-1.631184965E-1,9.853688627E-2
7.472698440E-1,-8.708529919E-2,-1.716406047E-1,1.038632020E-1
7.497576570E-1,-9.773793817E-2,-2.014679909E-1,1.038632020E-1
7.522454690E-1,-1.147821546E-1,-2.334259003E-1,1.049284711E-1
7.547332820E-1,-1.307611167E-1,-2.536658943E-1,1.113200486E-1
7.572210940E-1,-1.339569092E-1,-2.664490640E-1,1.177116334E-1
7.597089070E-1,-1.286305785E-1,-2.728406489E-1,1.230379492E-1
7.621967190E-1,-1.211737394E-1,-2.728406489E-1,1.230379492E-1
7.646845320E-1,-1.169126853E-1,-2.664490640E-1,1.230379492E-1
7.671723440E-1,-1.179779470E-1,-2.547311783E-1,1.209074259E-1
7.696601570E-1,-1.233042628E-1,-2.387522161E-1,1.198421568E-1
7.721479690E-1,-1.328916401E-1,-2.249037921E-1,1.177116334E-1
7.746357820E-1,-1.435442716E-1,-2.174469382E-1,1.134505793E-1
7.771235940E-1,-1.531316489E-1,-2.185122073E-1,1.091895252E-1
7.796114070E-1,-1.616537571E-1,-2.280995846E-1,1.038632020E-1
7.820992190E-1,-1.691105962E-1,-2.430132627E-1,9.960214794E-2
7.845870320E-1,-1.755021811E-1,-2.600574791E-1,9.534109384E-2
7.870748440E-1,-1.818937659E-1,-2.749711871E-1,9.321057051E-2
7.895626570E-1,-1.882853508E-1,-2.856238186E-1,9.214530140E-2
7.920504690E-1,-1.957421899E-1,-2.952111959E-1,9.214530140E-2
7.945382820E-1,-2.010685056E-1,-3.016027808E-1,9.001477808E-2
7.970260940E-1,-2.063948363E-1,-3.058638275E-1,8.681898564E-2
7.995139070E-1,-2.117211521E-1,-3.079943359E-1,8.255793154E-2
8.020017190E-1,-2.170474678E-1,-3.111901283E-1,7.829687744E-2
8.044895320E-1,-2.234390527E-1,-3.207775056E-1,7.190529257E-2
8.069773440E-1,-2.330264151E-1,-3.314301372E-1,6.657897681E-2
8.094651570E-1,-2.415485233E-1,-3.356912136E-1,6.338318437E-2
8.119529690E-1,-2.468748540E-1,-3.356912136E-1,6.125266105E-2
8.144407820E-1,-2.490053773E-1,-3.335606754E-1,5.912213027E-2
8.169285940E-1,-2.500706315E-1,-3.292996287E-1,5.699160323E-2
8.194164070E-1,-2.532664239E-1,-3.218427896E-1,5.273054913E-2
8.219042190E-1,-2.575274706E-1,-3.133206666E-1,4.953476042E-2
8.243920320E-1,-2.639190555E-1,-3.058638275E-1,4.527370632E-2
8.268798440E-1,-2.703106403E-1,-2.994722426E-1,4.207791388E-2
8.293676570E-1,-2.756369710E-1,-2.930806577E-1,3.994738683E-2
8.318554690E-1,-2.809632719E-1,-2.877543271E-1,3.781685978E-2
8.343432820E-1,-2.852243483E-1,-2.845585644E-1,3.568633273E-2
