"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.529834910E-1,1.231816769E0,-1.494759941E1,2.143409014E0
6.554711470E-1,1.274912357E0,-1.471775627E1,2.210446835E0
6.579588030E-1,1.351526856E0,-1.451664352E1,2.263119221E0
6.604464600E-1,1.485602140E0,-1.433468437E1,2.296638012E0
6.629341160E-1,1.610100627E0,-1.420539761E1,2.330156803E0
6.654217720E-1,1.720233917E0,-1.409526348E1,2.325368404E0
6.679094280E-1,1.835155606E0,-1.400907230E1,2.239177227E0
6.703970850E-1,1.945288897E0,-1.391330433E1,2.148197412E0
6.728847410E-1,2.031480074E0,-1.384626675E1,2.062006235E0
6.753723970E-1,2.132036686E0,-1.378401756E1,1.980603337E0
6.778600530E-1,2.237381458E0,-1.371697998E1,1.927930951E0
6.803477100E-1,2.299630642E0,-1.364994240E1,1.999756932E0
6.828353660E-1,2.376245260E0,-1.358290482E1,2.047641039E0
6.853230220E-1,2.486378431E0,-1.351586723E1,2.095525026E0
6.878106780E-1,2.572569609E0,-1.348234844E1,2.138620615E0
6.902983350E-1,2.630030632E0,-1.344882965E1,2.133832216E0
6.927859910E-1,2.677914619E0,-1.343446445E1,2.109890223E0
6.952736470E-1,2.692279816E0,-1.344404125E1,2.052429438E0
6.977613030E-1,2.701856613E0,-1.344882965E1,2.009333849E0
7.002489600E-1,2.744952202E0,-1.343925285E1,1.971026540E0
7.027366160E-1,2.835932016E0,-1.342488766E1,1.937507749E0
7.052242720E-1,3.003525972E0,-1.338658047E1,1.956661344E0
7.077119280E-1,3.228580952E0,-1.334827328E1,2.004545450E0
7.101995850E-1,3.496731520E0,-1.330517769E1,2.105101824E0
7.126872410E-1,3.731363297E0,-1.324771690E1,2.129043818E0
7.151748970E-1,3.865438700E0,-1.317589092E1,2.133832216E0
7.176625530E-1,3.951629877E0,-1.314237213E1,2.042852640E0
7.201502100E-1,3.956418276E0,-1.308491039E1,1.927930951E0
7.226378660E-1,3.879803896E0,-1.301787281E1,1.822586060E0
7.251255220E-1,3.817554712E0,-1.296998882E1,1.750759959E0
7.276131780E-1,3.793612480E0,-1.285027885E1,1.726817966E0
7.301008350E-1,3.846285105E0,-1.256776333E1,1.731606364E0
7.325884910E-1,3.908534288E0,-1.184950256E1,1.698087573E0
7.350761470E-1,4.042609692E0,-1.168669701E1,1.889623642E0
7.375638030E-1,4.243722439E0,-1.181598377E1,1.851316452E0
7.400514600E-1,4.531026840E0,-1.202188492E1,1.875258446E0
7.425391160E-1,4.871003151E0,-1.232355499E1,2.066794634E0
7.450267720E-1,5.134365559E0,-1.262043571E1,2.291849613E0
7.475144280E-1,5.282805920E0,-1.289337444E1,2.440289974E0
7.500020850E-1,5.321113110E0,-1.308969879E1,2.449866772E0
7.524897410E-1,5.340266705E0,-1.321419811E1,2.368463993E0
7.549773970E-1,5.349843502E0,-1.331475449E1,2.296638012E0
7.574650530E-1,5.392939091E0,-1.341531086E1,2.267907619E0
7.599527100E-1,5.383362293E0,-1.346319485E1,2.258330822E0
7.624403660E-1,5.397727966E0,-1.347277164E1,2.320580006E0
7.649280220E-1,5.431246758E0,-1.344404125E1,2.368463993E0
7.674156780E-1,5.455188751E0,-1.338658047E1,2.425924778E0
7.699033870E-1,5.503072739E0,-1.329081249E1,2.516904593E0
7.723910950E-1,5.584475517E0,-1.317110252E1,2.670133352E0
7.748788030E-1,5.718550682E0,-1.299393082E1,2.852092743E0
7.773665120E-1,5.871779442E0,-1.281197166E1,3.034052134E0
7.798542200E-1,6.020220280E0,-1.260607052E1,3.192069530E0
7.823419280E-1,6.111199856E0,-1.235707378E1,3.287837505E0
7.848296370E-1,6.106411457E0,-1.210328770E1,3.383605480E0
7.873173450E-1,6.001066685E0,-1.186386776E1,3.407547474E0
7.898050530E-1,5.804741859E0,-1.164838982E1,3.421912670E0
7.922927620E-1,5.589263916E0,-1.145206547E1,3.484162092E0
7.947804700E-1,5.368997097E0,-1.130841351E1,3.575141668E0
7.972681780E-1,5.230133533E0,-1.121743393E1,3.642179251E0
7.997558870E-1,5.210979939E0,-1.112166500E1,3.680486679E0
8.022435950E-1,5.292382717E0,-1.103547382E1,3.723582268E0
8.047313030E-1,5.407304764E0,-1.090618706E1,3.776254654E0
8.072190120E-1,5.541379929E0,-1.073380470E1,3.785831451E0
8.097067200E-1,5.665878296E0,-1.051832676E1,3.747524261E0
8.121944280E-1,5.708973885E0,-1.026454163E1,3.666121244E0
8.146821370E-1,5.656301498E0,-9.962871552E0,3.484162092E0
8.171698450E-1,5.498284340E0,-9.646837234E0,3.268683910E0
8.196575530E-1,5.263652325E0,-9.287707329E0,3.005321741E0
8.221452620E-1,4.990713596E0,-8.923788071E0,2.703652382E0
8.246329700E-1,4.751293182E0,-8.574234962E0,2.449866772E0
8.271206780E-1,4.583699226E0,-8.234258652E0,2.311003208E0
