"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.118746540E-1,9.853689000E-3,-5.978792161E-2,-4.527370632E-2
8.143625180E-1,7.723161485E-3,-6.404897571E-2,-4.420844093E-2
8.168503830E-1,5.592633970E-3,-6.617950648E-2,-4.207791388E-2
8.193382470E-1,4.527370445E-3,-6.724476814E-2,-3.888212144E-2
8.218261120E-1,4.527370445E-3,-6.831002980E-2,-3.675159439E-2
8.243139770E-1,2.396843163E-3,-6.937529147E-2,-3.462106735E-2
8.268018410E-1,1.331579522E-3,-7.257108390E-2,-3.142527863E-2
8.292896540E-1,-7.989477599E-4,-7.683213800E-2,-2.822948620E-2
8.317774660E-1,-1.864211401E-3,-8.109319210E-2,-2.609895915E-2
8.342652790E-1,-1.864211401E-3,-8.641951531E-2,-2.290316857E-2
8.367530910E-1,-2.929474926E-3,-9.068056941E-2,-2.077264152E-2
8.392409040E-1,-2.929474926E-3,-9.387636185E-2,-1.864211448E-2
8.417287160E-1,-2.929474926E-3,-9.494162351E-2,-1.651158556E-2
8.442165290E-1,-2.929474926E-3,-9.494162351E-2,-1.544632297E-2
8.467043410E-1,-1.864211401E-3,-9.281109273E-2,-1.331579592E-2
8.491921540E-1,-7.989477599E-4,-9.068056941E-2,-1.331579592E-2
8.516799660E-1,-7.989477599E-4,-8.748477697E-2,-1.225053146E-2
8.541677790E-1,-7.989477599E-4,-8.322372288E-2,-1.331579592E-2
8.566555910E-1,2.663159103E-4,-8.002793044E-2,-1.438105945E-2
8.591434040E-1,2.663159103E-4,-7.683213800E-2,-1.544632297E-2
8.616312160E-1,1.331579522E-3,-7.257108390E-2,-1.864211448E-2
8.641190290E-1,1.331579522E-3,-6.831002980E-2,-2.183790505E-2
8.666068410E-1,2.396843163E-3,-6.298371404E-2,-2.503369562E-2
8.690946540E-1,3.462106921E-3,-5.659212917E-2,-2.929474972E-2
8.715824660E-1,4.527370445E-3,-4.807002097E-2,-3.355580568E-2
8.740702790E-1,4.527370445E-3,-3.954791278E-2,-3.888212144E-2
8.765580910E-1,4.527370445E-3,-2.996053919E-2,-4.314317927E-2
8.790459040E-1,4.527370445E-3,-1.930790395E-2,-4.740423337E-2
8.815337160E-1,4.527370445E-3,-9.720530361E-3,-5.166528746E-2
8.840215290E-1,4.527370445E-3,-1.198421582E-3,-5.486107618E-2
8.865093410E-1,4.527370445E-3,6.258423906E-3,-5.805686861E-2
8.889971540E-1,4.527370445E-3,1.265000552E-2,-6.125266105E-2
8.914849660E-1,4.527370445E-3,1.691105962E-2,-6.444845349E-2
8.939727790E-1,3.462106921E-3,1.584579609E-2,-6.764423847E-2
8.964605910E-1,4.527370445E-3,1.265000552E-2,-7.084003091E-2
8.989484040E-1,4.527370445E-3,5.193160381E-3,-7.510108501E-2
9.014362160E-1,5.592633970E-3,-4.394212738E-3,-7.936213911E-2
9.039240290E-1,6.657897960E-3,-1.611211337E-2,-8.255793154E-2
9.064118410E-1,6.657897960E-3,-2.996053919E-2,-8.575372398E-2
9.088996540E-1,6.657897960E-3,-4.380896688E-2,-8.894951642E-2
9.113874660E-1,5.592633970E-3,-5.872265995E-2,-9.214530140E-2
9.138752790E-1,4.527370445E-3,-7.150582224E-2,-9.321057051E-2
9.163630910E-1,3.462106921E-3,-8.535424620E-2,-9.534109384E-2
9.188509040E-1,2.396843163E-3,-9.813741595E-2,-9.747162461E-2
