"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.571902070E-1,-1.677790284E-2,-8.961530030E-2,-9.054740891E-3
6.596778630E-1,-1.677790284E-2,-8.855003864E-2,-5.858949851E-3
6.621655200E-1,-1.677790284E-2,-8.748477697E-2,-2.663159044E-3
6.646531760E-1,-1.677790284E-2,-8.428898454E-2,5.326318205E-4
6.671408320E-1,-1.784316637E-2,-8.109319210E-2,3.728422802E-3
6.696284880E-1,-1.784316637E-2,-7.683213800E-2,4.793686327E-3
6.721161450E-1,-1.890842989E-2,-7.150582224E-2,6.924213842E-3
6.746038010E-1,-1.890842989E-2,-6.617950648E-2,7.989477366E-3
6.770914570E-1,-1.997369342E-2,-6.191844866E-2,1.012000442E-2
6.795791130E-1,-1.997369342E-2,-5.978792161E-2,1.118526794E-2
6.820667700E-1,-2.103895694E-2,-5.765739456E-2,1.225053146E-2
6.845544260E-1,-2.103895694E-2,-5.765739456E-2,1.225053146E-2
6.870420820E-1,-2.103895694E-2,-5.872265995E-2,1.331579592E-2
6.895297380E-1,-2.210422046E-2,-5.978792161E-2,1.331579592E-2
6.920173950E-1,-2.103895694E-2,-6.298371404E-2,1.331579592E-2
6.945050510E-1,-2.103895694E-2,-6.511423737E-2,1.331579592E-2
6.969927070E-1,-2.210422046E-2,-6.724476814E-2,1.438105945E-2
6.994803630E-1,-2.210422046E-2,-6.937529147E-2,1.438105945E-2
7.019680200E-1,-2.103895694E-2,-7.150582224E-2,1.438105945E-2
7.044556760E-1,-1.997369342E-2,-7.363634557E-2,1.438105945E-2
7.069433320E-1,-1.890842989E-2,-7.576687634E-2,1.438105945E-2
7.094309880E-1,-1.784316637E-2,-7.896266878E-2,1.438105945E-2
7.119186450E-1,-1.677790284E-2,-8.215846121E-2,1.331579592E-2
7.144063010E-1,-1.677790284E-2,-8.535424620E-2,1.225053146E-2
7.168939570E-1,-1.571263932E-2,-9.068056941E-2,1.118526794E-2
7.193816130E-1,-1.464737486E-2,-9.600688517E-2,9.054740891E-3
7.218692700E-1,-1.358211134E-2,-1.002679393E-1,6.924213842E-3
7.243569260E-1,-1.358211134E-2,-1.055942550E-1,4.793686327E-3
7.268445820E-1,-1.358211134E-2,-1.098553166E-1,1.597895520E-3
