"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.205421870E-1,-2.767022252E-1,9.147951752E-2,1.294295341E-1
6.230299990E-1,-2.852243483E-1,8.934898674E-2,1.336905807E-1
6.255178120E-1,-2.948117256E-1,8.615319431E-2,1.368863732E-1
6.280056240E-1,-3.043990731E-1,7.976161689E-2,1.390169114E-1
6.304934370E-1,-3.150517344E-1,7.230477035E-2,1.411474347E-1
6.329812490E-1,-3.257043660E-1,6.271740049E-2,1.411474347E-1
6.354690620E-1,-3.363569975E-1,5.313002318E-2,1.411474347E-1
6.379568740E-1,-3.448790908E-1,4.354264960E-2,1.422126889E-1
6.404446870E-1,-3.523359597E-1,3.502054140E-2,1.422126889E-1
6.429324990E-1,-3.597927988E-1,2.756369673E-2,1.422126889E-1
6.454203120E-1,-3.672496378E-1,2.436790615E-2,1.422126889E-1
6.479081240E-1,-3.715106845E-1,2.330264263E-2,1.422126889E-1
6.503959370E-1,-3.757717609E-1,2.330264263E-2,1.422126889E-1
6.528837490E-1,-3.779022694E-1,2.436790615E-2,1.411474347E-1
6.553715620E-1,-3.789675534E-1,2.862896025E-2,1.390169114E-1
6.578593740E-1,-3.789675534E-1,3.395527974E-2,1.358211190E-1
6.603471870E-1,-3.789675534E-1,3.928159550E-2,1.326253265E-1
6.628349990E-1,-3.768370152E-1,4.567318037E-2,1.283642650E-1
6.653228120E-1,-3.747064769E-1,5.206476152E-2,1.230379492E-1
6.678106240E-1,-3.715106845E-1,5.952160433E-2,1.187768951E-1
6.702984370E-1,-3.683148921E-1,6.697845459E-2,1.166463718E-1
6.727862490E-1,-3.640538454E-1,7.443529367E-2,1.166463718E-1
6.752740620E-1,-3.565970063E-1,8.508793265E-2,1.166463718E-1
6.777618740E-1,-3.470096290E-1,9.680583328E-2,1.187768951E-1
6.802496870E-1,-3.374222517E-1,1.117195264E-1,1.219726875E-1
6.827374990E-1,-3.257043660E-1,1.266332120E-1,1.251684725E-1
6.852253120E-1,-3.107906580E-1,1.436774284E-1,1.283642650E-1
6.877131240E-1,-2.969422340E-1,1.607216448E-1,1.283642650E-1
6.902009370E-1,-2.809632719E-1,1.767006069E-1,1.272990108E-1
6.926887490E-1,-2.628538013E-1,1.905490309E-1,1.262337416E-1
6.951765620E-1,-2.436790615E-1,2.022669315E-1,1.241032109E-1
6.976643220E-1,-2.234390527E-1,2.118543088E-1,1.219726875E-1
